video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it seems that the towel you might need is likely to be found in one of the following places:1. The towel hanging on the oven handle.2. The towel hanging on the wall near the sink.3. The towel hanging on the wall near the microwave.4. The towel hanging on the wall near the dishwasher.Please check one of these locations to find the towel.",162.0,162,179,1.0,False,5878,31752,0.1851,6468,33,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it seems that the towel you might need is likely to be found in one of the following places:1. The towel hanging on the oven handle.2. The towel hanging on the wall near the sink.3. The towel hanging on the wall near the microwave.4. The towel hanging on the wall near the dishwasher.Please check one of these locations to find the towel.",162.0,162,179,1.0,False,5878,31752,0.1851,6468,33,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,6374,35084,0.1817,7056,36,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,6374,35084,0.1817,7056,36,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,727,2352,0.3091,784,4,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,727,2352,0.3091,784,4,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,1914,7840,0.2441,2156,11,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,1914,7840,0.2441,2156,11,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or a similar surface where you were working on the board. It's not visible in the grassy area where you were measuring and cutting the board, so it's likely that you moved it to the workbench for the actual cutting process. If you don't see it on the workbench, check the area around it, as it might be nearby. If you still can't find it, you might have left it in another part of the workspace or in a storage area.",74.0,74,180,1.0,False,3150,14504,0.2172,3528,18,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or a similar surface where you were working on the board. It's not visible in the grassy area where you were measuring and cutting the board, so it's likely that you moved it to the workbench for the actual cutting process. If you don't see it on the workbench, check the area around it, as it might be nearby. If you still can't find it, you might have left it in another part of the workspace or in a storage area.",74.0,74,180,1.0,False,3150,14504,0.2172,3528,18,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are in the process of working on a project that involves a board, possibly for a DIY or construction task. The tools you might need could be found in various places around your room. Here are some common tools that might be useful for working with boards:1. **Saw** - For cutting the board to size.2. **Hammer** - For driving nails or tapping the board into place.3. **Nails** - For securing the board to another surface.4. **Tape measure** - For measuring the board and ensuring accurate cuts.5. **Level** - To ensure the board is straight and even.6. **Drill** - For creating holes or securing screws.7. **Screws** - For attaching the board to another structure.8. **Clamps** - To hold the board in place while you work on it.To find these tools, you might look in your toolbox, workshop, or storage area. If you don't have these tools, you might need to purchase them or borrow them from a friend or a local hardware store.",107.0,107,180,1.0,False,4618,20972,0.2202,5096,26,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are in the process of working on a project that involves a board, possibly for a DIY or construction task. The tools you might need could be found in various places around your room. Here are some common tools that might be useful for working with boards:1. **Saw** - For cutting the board to size.2. **Hammer** - For driving nails or tapping the board into place.3. **Nails** - For securing the board to another surface.4. **Tape measure** - For measuring the board and ensuring accurate cuts.5. **Level** - To ensure the board is straight and even.6. **Drill** - For creating holes or securing screws.7. **Screws** - For attaching the board to another structure.8. **Clamps** - To hold the board in place while you work on it.To find these tools, you might look in your toolbox, workshop, or storage area. If you don't have these tools, you might need to purchase them or borrow them from a friend or a local hardware store.",107.0,107,180,1.0,False,4618,20972,0.2202,5096,26,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a green bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,5780,27832,0.2077,6272,32,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a green bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,5780,27832,0.2077,6272,32,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't assist with that.",180.0,180,180,1.0,False,7414,35280,0.2101,8036,41,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't assist with that.",180.0,180,180,1.0,False,7414,35280,0.2101,8036,41,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,334,3920,0.0852,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,334,3920,0.0852,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The image you provided shows a kitchen sink area with various items on the counter. There is a plastic bottle with a nozzle, which appears to be a cleaning product, located near the sink on the left side of the image. It's a blue bottle with a red cap and a nozzle for spraying. This type of bottle is commonly used for cleaning purposes, such as dish soap or all-purpose cleaners.",50.0,50,179,1.0,False,521,9800,0.0532,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The image you provided shows a kitchen sink area with various items on the counter. There is a plastic bottle with a nozzle, which appears to be a cleaning product, located near the sink on the left side of the image. It's a blue bottle with a red cap and a nozzle for spraying. This type of bottle is commonly used for cleaning purposes, such as dish soap or all-purpose cleaners.",50.0,50,179,1.0,False,521,9800,0.0532,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,1118,14504,0.0771,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,1118,14504,0.0771,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter.,108.0,108,179,1.0,False,1755,21168,0.0829,2156,11,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter.,108.0,108,179,1.0,False,1755,21168,0.0829,2156,11,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,2892,29792,0.0971,3332,17,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,2892,29792,0.0971,3332,17,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are located in a basket near the kitchen area.",179.0,179,179,1.0,False,3919,35084,0.1117,4508,23,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are located in a basket near the kitchen area.",179.0,179,179,1.0,False,3919,35084,0.1117,4508,23,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,tire,22.0,22,179,1.0,False,914,4312,0.212,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,tire,22.0,22,179,1.0,False,914,4312,0.212,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, close to the wall on the right side. It's positioned next to a stack of other tires and some equipment.",50.0,50,179,1.0,False,1813,9800,0.185,1960,10,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, close to the wall on the right side. It's positioned next to a stack of other tires and some equipment.",50.0,50,179,1.0,False,1813,9800,0.185,1960,10,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.","No, there is no round table in the room where you placed the tools.",74.0,74,179,1.0,False,2801,14504,0.1931,3136,16,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.","No, there is no round table in the room where you placed the tools.",74.0,74,179,1.0,False,2801,14504,0.1931,3136,16,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,4000,21168,0.189,4508,23,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,4000,21168,0.189,4508,23,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,5861,31752,0.1846,6468,33,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,5861,31752,0.1846,6468,33,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,6512,35084,0.1856,7252,37,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,6512,35084,0.1856,7252,37,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.","Yes, there is a broom with a green handle around the machine in front of you.",20.0,20,179,1.0,False,701,3920,0.1788,784,4,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e1q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.","Yes, there is a broom with a green handle around the machine in front of you.",20.0,20,179,1.0,False,701,3920,0.1788,784,4,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q1,SM,Ego,Can you see a green tool that looks like a hammer on the machine's seat?,"Yes, it looks like there is a green tool that resembles a hammer on the seat.",yes,54.0,54,179,1.0,False,1638,10584,0.1548,1764,9,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e1q1,SM,Ego,Can you see a green tool that looks like a hammer on the machine's seat?,"Yes, it looks like there is a green tool that resembles a hammer on the seat.",yes,54.0,54,179,1.0,False,1638,10584,0.1548,1764,9,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q2,OS,Ego,I need a tool similar to pliers. Where can I find these tools in this place?,I suggest you check the workbench near you; it looks like there are many tools to choose from there.,"In the video, you can see a variety of tools scattered around the work area. The tools that resemble pliers are likely to be found in the toolbox or on the workbench where the person is working. It's common for pliers to be stored in a toolbox or on a pegboard in a workshop setting. If you're looking for a specific type of pliers, you might need to search through the tools to find the one that matches your requirements.",88.0,88,179,1.0,False,2589,17248,0.1501,2744,14,15000,0,64,1
