video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,15352,35084,0.4376,16072,82,15000,921632768,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,15352,35084,0.4376,16072,82,15000,921632768,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.","yes,",20.0,20,179,1.0,False,1728,3920,0.4408,1764,9,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.","yes,",20.0,20,179,1.0,False,1728,3920,0.4408,1764,9,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,4083,9800,0.4166,4312,22,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,4083,9800,0.4166,4312,22,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the video, the orange pot is likely to be on the stove. It is visible in the first image, placed on the left side of the stove. The stove is situated between the kitchen counter and the oven. The pot is orange and appears to be a Dutch oven or a similar type of pot, which is often used for cooking a variety of dishes, including soups, stews, and braises.",74.0,74,179,1.0,False,5390,14504,0.3716,5684,29,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the video, the orange pot is likely to be on the stove. It is visible in the first image, placed on the left side of the stove. The stove is situated between the kitchen counter and the oven. The pot is orange and appears to be a Dutch oven or a similar type of pot, which is often used for cooking a variety of dishes, including soups, stews, and braises.",74.0,74,179,1.0,False,5390,14504,0.3716,5684,29,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,7737,21168,0.3655,8036,41,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,7737,21168,0.3655,8036,41,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. Here are a few places you might find a towel:1. The towel hanging on the oven door handle.2. The towel hanging on the wall near the sink.3. The towel on the counter near the coffee maker.4. The towel on the counter near the microwave.You can check any of these locations to find a towel to wipe your hands.",162.0,162,179,1.0,False,11168,31752,0.3517,11564,59,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. Here are a few places you might find a towel:1. The towel hanging on the oven door handle.2. The towel hanging on the wall near the sink.3. The towel on the counter near the coffee maker.4. The towel on the counter near the microwave.You can check any of these locations to find a towel to wipe your hands.",162.0,162,179,1.0,False,11168,31752,0.3517,11564,59,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,12140,35084,0.346,12544,64,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,12140,35084,0.346,12544,64,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.","It looks like you're holding a large, dark-colored object with a handle, which could be a tool or a piece of equipment. However, due to the angle and the partial view, it's difficult to determine exactly what it is. It might be something like a shovel, a rake, or a similar gardening or yard work tool. If you can provide more context or a clearer view, I might be able to give a more accurate description.",12.0,12,180,1.0,False,1078,2352,0.4583,1176,6,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.","It looks like you're holding a large, dark-colored object with a handle, which could be a tool or a piece of equipment. However, due to the angle and the partial view, it's difficult to determine exactly what it is. It might be something like a shovel, a rake, or a similar gardening or yard work tool. If you can provide more context or a clearer view, I might be able to give a more accurate description.",12.0,12,180,1.0,False,1078,2352,0.4583,1176,6,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You have placed the green bucket on the ground near the white object that appears to be a propane tank. It's on the grass, close to the propane tank and some other items that are not clearly identifiable in the image.",40.0,40,180,1.0,False,3273,7840,0.4175,3528,18,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You have placed the green bucket on the ground near the white object that appears to be a propane tank. It's on the grass, close to the propane tank and some other items that are not clearly identifiable in the image.",40.0,40,180,1.0,False,3273,7840,0.4175,3528,18,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or a similar surface where you were working on the board. It's not visible in the grassy area where you were standing, so it's likely that you moved it to the workbench or another area where you were doing the cutting. If you have a workshop or a garage, it might be there as well. If you're still unsure, you might want to check the area where you were working on the board, as that is where the power cutter was likely used.",74.0,74,180,1.0,False,5573,14504,0.3842,5880,30,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or a similar surface where you were working on the board. It's not visible in the grassy area where you were standing, so it's likely that you moved it to the workbench or another area where you were doing the cutting. If you have a workshop or a garage, it might be there as well. If you're still unsure, you might want to check the area where you were working on the board, as that is where the power cutter was likely used.",74.0,74,180,1.0,False,5573,14504,0.3842,5880,30,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are in the process of working on a project that involves a board, possibly for a DIY or construction task. The tools you might need could be found in various places around your room. Here are some common tools that could be useful for strengthening a board:1. **Hammer** - Useful for driving nails or tapping the board into place.2. **Nails** - You might need additional nails to reinforce the board.3. **Tape measure** - To ensure the board is the correct size and to measure for additional pieces.4. **Pencil or marker** - For marking where to cut or where to place nails.5. **Saw** - If you need to cut the board to size or make adjustments.6. **Drill** - For creating holes for screws or other fasteners.7. **Screws** - To secure the board in place.8. **Sandpaper** - To smooth out any rough edges or surfaces.9. **Tape** - To hold the board in place while you work on it.To find these tools, look in your toolbox, workbench, or storage areas where you keep your DIY and construction supplies. If you don't have these tools",107.0,107,180,1.0,False,8254,20972,0.3936,8624,44,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are in the process of working on a project that involves a board, possibly for a DIY or construction task. The tools you might need could be found in various places around your room. Here are some common tools that could be useful for strengthening a board:1. **Hammer** - Useful for driving nails or tapping the board into place.2. **Nails** - You might need additional nails to reinforce the board.3. **Tape measure** - To ensure the board is the correct size and to measure for additional pieces.4. **Pencil or marker** - For marking where to cut or where to place nails.5. **Saw** - If you need to cut the board to size or make adjustments.6. **Drill** - For creating holes for screws or other fasteners.7. **Screws** - To secure the board in place.8. **Sandpaper** - To smooth out any rough edges or surfaces.9. **Tape** - To hold the board in place while you work on it.To find these tools, look in your toolbox, workbench, or storage areas where you keep your DIY and construction supplies. If you don't have these tools",107.0,107,180,1.0,False,8254,20972,0.3936,8624,44,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,10476,27832,0.3764,10976,56,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,10476,27832,0.3764,10976,56,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, if you're referring to the green bucket in the video, it appears to be outside, near the area where the person is working on the floor. If you need help with something else, feel free to ask!",180.0,180,180,1.0,False,13605,35280,0.3856,14112,72,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, if you're referring to the green bucket in the video, it appears to be outside, near the area where the person is working on the floor. If you need help with something else, feel free to ask!",180.0,180,180,1.0,False,13605,35280,0.3856,14112,72,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,503,3920,0.1283,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,503,3920,0.1283,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The video shows a plastic bottle with a nozzle, which appears to be a cleaning product, placed on the kitchen counter near the sink. It's located to the left of the sink, slightly behind the faucet. If you are looking for a similar cleaning product in your area, you can check local stores or online marketplaces for options that match the description.",50.0,50,179,1.0,False,950,9800,0.0969,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The video shows a plastic bottle with a nozzle, which appears to be a cleaning product, placed on the kitchen counter near the sink. It's located to the left of the sink, slightly behind the faucet. If you are looking for a similar cleaning product in your area, you can check local stores or online marketplaces for options that match the description.",50.0,50,179,1.0,False,950,9800,0.0969,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to cover the chicken in the container to prevent it from drying out or getting contaminated.,74.0,74,179,1.0,False,2187,14504,0.1508,2548,13,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to cover the chicken in the container to prevent it from drying out or getting contaminated.,74.0,74,179,1.0,False,2187,14504,0.1508,2548,13,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter near the sink.,108.0,108,179,1.0,False,3540,21168,0.1672,3920,20,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter near the sink.,108.0,108,179,1.0,False,3540,21168,0.1672,3920,20,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,5834,29792,0.1958,6272,32,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,5834,29792,0.1958,6272,32,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the kitchen counter.",179.0,179,179,1.0,False,7755,35084,0.221,8232,42,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the kitchen counter.",179.0,179,179,1.0,False,7755,35084,0.221,8232,42,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire in your left hand.,22.0,22,179,1.0,False,1592,4312,0.3692,1764,9,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire in your left hand.,22.0,22,179,1.0,False,1592,4312,0.3692,1764,9,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the workshop, close to the person's feet. It appears to be resting on the ground, possibly on a mat or a protective surface to prevent damage to the floor.",50.0,50,179,1.0,False,3382,9800,0.3451,3724,19,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the workshop, close to the person's feet. It appears to be resting on the ground, possibly on a mat or a protective surface to prevent damage to the floor.",50.0,50,179,1.0,False,3382,9800,0.3451,3724,19,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.","No, there is no round table in the room where you placed the tools.",74.0,74,179,1.0,False,5263,14504,0.3629,5684,29,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.","No, there is no round table in the room where you placed the tools.",74.0,74,179,1.0,False,5263,14504,0.3629,5684,29,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,7438,21168,0.3514,8036,41,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,7438,21168,0.3514,8036,41,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,10977,31752,0.3457,11760,60,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,10977,31752,0.3457,11760,60,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","The video shows a person in a workshop environment, handling car tires and tools. The last place the person placed the tools is on a workbench or a similar surface, as they are seen retrieving them from there. The tools appear to be a mix of tire-changing equipment and possibly some hand tools.",179.0,179,179,1.0,False,12223,35084,0.3484,13132,67,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","The video shows a person in a workshop environment, handling car tires and tools. The last place the person placed the tools is on a workbench or a similar surface, as they are seen retrieving them from there. The tools appear to be a mix of tire-changing equipment and possibly some hand tools.",179.0,179,179,1.0,False,12223,35084,0.3484,13132,67,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.","Yes, there is a broom with a green handle near the machine in front of you.",20.0,20,179,1.0,False,1106,3920,0.2821,1176,6,15000,0,64,1
