video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
COIN__KyloEdIDxAw.mp4,COIN__KyloEdIDxAw.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install fan bracket'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,17.5,18,130,1.0,False,1746,3528,0.4949,1764,9,15000,0,64,1
COIN__KyloEdIDxAw.mp4,COIN__KyloEdIDxAw.mp4#q1,Procedure Recall,What actions did the person perform in sequence in the last 60 seconds?,"['install fan bracket -> install fans and lights -> install fan tray', 'remove old lamp fixed support -> install fan bracket -> install fans and lights', 'install fan tray -> remove old lamp fixed support -> install fan bracket', 'install fan bracket -> install fan tray -> install fans and lights']",install fan bracket -> install fan tray -> install fans and lights,D,D) install fan bracket -> install fans and lights,D,100.0,72.0,73,130,1.0,False,5275,14308,0.3687,5488,28,15000,0,64,1
COIN__KyloEdIDxAw.mp4,COIN__KyloEdIDxAw.mp4#q2,Step Localization,How long has the person in the scene been performing the 'install fans and lights'?,"['80-81s', '13-14s', '11-12s', '8-9s']",80-81s,A,D) 8-9s,D,0.0,129.0,130,130,1.0,False,9031,25480,0.3544,9408,48,15000,0,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'make matcha tea'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,71.0,72,74,1.0,False,4067,14112,0.2882,4116,21,15000,0,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q1,Step Localization,How long has the person in the scene been performing the 'brew tea and stir'?,"['39-40s', '5-6s', '19-20s', '31-32s']",19-20s,C,A) 39-40s,A,0.0,71.0,72,74,1.0,False,4067,14112,0.2882,4116,21,15000,0,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q2,Step Verification,Is the person in the current frame still performing the 'brew tea and stir'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,73.0,74,74,1.0,False,4256,14504,0.2934,4312,22,15000,0,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q0,Step Localization,How long has the person in the scene been performing the 'cut branches'?,"['20-21s', '17-18s', '35-36s', '8-9s']",35-36s,C,D) 8-9s,D,0.0,51.0,52,108,1.0,False,4092,10192,0.4015,4116,21,15000,0,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'cut cantaloupe'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,105.0,106,108,1.0,False,7900,20776,0.3802,8036,41,15000,0,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q2,Step Verification,Is the person in the current frame still performing the 'connect branches'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,107.0,108,108,1.0,False,8076,21168,0.3815,8232,42,15000,0,64,1
COIN__zVz6o08g5Po.mp4,COIN__zVz6o08g5Po.mp4#q0,Step Verification,Is the person in the current frame still performing the 'put the melted soap block into the vessel'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,147.0,148,162,1.0,False,10848,29008,0.374,10976,56,15000,0,64,1
COIN__zVz6o08g5Po.mp4,COIN__zVz6o08g5Po.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'make flower press'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,161.0,162,162,1.0,False,12302,31752,0.3874,12544,64,15000,0,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q0,Step Verification,Is the person in the current frame still performing the 'take off the shell'?,"['Yes', 'No']",No,B,B) No,B,100.0,43.0,44,110,1.0,False,3108,8624,0.3604,3136,16,15000,0,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q1,Step Localization,How long has the person in the scene been performing the 'absorb some ink slowly'?,"['35-36s', '9-10s', '11-12s', '24-25s']",24-25s,D,C) 11-12s,C,0.0,90.0,91,110,1.0,False,4754,17836,0.2665,4900,25,15000,0,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'refill fountain pen'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,109.0,110,110,1.0,False,5305,21560,0.2461,5488,28,15000,0,64,1
COIN__838Wcv3qI7c.mp4,COIN__838Wcv3qI7c.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace a wiper head'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,26.0,27,29,1.0,False,3474,5292,0.6565,3528,18,15000,0,64,1
COIN__838Wcv3qI7c.mp4,COIN__838Wcv3qI7c.mp4#q1,Step Verification,Is the person in the current frame still performing the 'cross the rope to wrap the bolt'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,28.5,29,29,1.0,False,3700,5684,0.651,3920,20,15000,0,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q0,Step Localization,How long has the person in the scene been performing the 'run the toaster and adjust'?,"['13-14s', '28-29s', '26-27s', '9-10s']",26-27s,C,D) 9-10s,D,0.0,40.0,41,58,1.0,False,2285,8036,0.2843,2352,12,15000,0,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q1,Step Verification,Is the person in the current frame still performing the 'run the toaster and adjust'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,46.5,47,58,1.0,False,2698,9212,0.2929,2940,15,15000,0,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'use toaster'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,57.0,58,58,1.0,False,3101,11368,0.2728,3528,18,15000,0,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q0,Step Localization,How long has the person in the scene been performing the 'cut the old chain'?,"['17-18s', '7-8s', '57-58s', '15-16s']",17-18s,A,D) 15-16s,D,0.0,25.0,26,101,1.0,False,2474,5096,0.4855,2548,13,15000,0,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q1,Step Verification,Is the person in the current frame still performing the 'cut the old chain'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,48.0,49,101,1.0,False,5015,9604,0.5222,5096,26,15000,0,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'park parallel'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,100.0,101,101,1.0,False,9511,19796,0.4805,9604,49,15000,0,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q0,Step Localization,How long has the person in the scene been performing the 'add different kinds of ingredients'?,"['6-7s', '13-14s', '18-19s', '84-85s']",6-7s,A,A) 6-7s,A,100.0,12.0,13,225,1.0,False,1260,2548,0.4945,1372,7,15000,0,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q1,Step Verification,Is the person in the current frame still performing the 'add different kinds of ingredients'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,47.0,48,225,1.0,False,4392,9408,0.4668,4508,23,15000,0,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q2,Goal/Step Prediction,My goal is 'make slime with glue'. What are the next steps I should take?,"['jack up the car', 'rub and drag the materials', 'rise to the sky', 'add different kinds of ingredients']",rub and drag the materials,B,D) add different kinds of ingredients,D,0.0,123.0,124,225,1.0,False,10526,24304,0.4331,10780,55,15000,0,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'hang wallpaper'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,224.0,225,225,1.0,False,21842,44100,0.4953,22148,113,15000,272154624,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q0,Step Localization,How long has the person in the scene been performing the 'remove the shrimp shell'?,"['31-32s', '7-8s', '15-16s', '12-13s']",15-16s,C,A) 31-32s,A,0.0,39.0,40,68,1.0,False,4006,7840,0.511,4116,21,15000,0,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the tail'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,58.0,59,68,1.0,False,6170,11564,0.5336,6468,33,15000,0,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q2,Procedure Recall,What actions did the person not perform in the last 30 seconds?,"['remove the vein', 'remove the tail', 'remove the head', 'remove the shrimp shell']",remove the head,C,D) remove the shrimp shell,D,0.0,67.0,68,68,1.0,False,7124,13328,0.5345,7448,38,15000,0,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q0,Goal/Step Prediction,My goal is 'sow'. What are the next steps I should take?,"['cover with some soil', 'dig some holes on the soil', 'take out the goods', 'install the back cover and waterproof ring']",cover with some soil,A,D) install the back cover and waterproof ring,D,0.0,52.0,53,80,1.0,False,5351,10388,0.5151,5488,28,15000,0,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q1,Step Verification,Is the person in the current frame still performing the 'sow on the soil'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,54.0,55,80,1.0,False,5645,10780,0.5237,5880,30,15000,0,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q2,Step Localization,How long has the person in the scene been performing the 'cover with some soil'?,"['15-16s', '8-9s', '23-24s', '13-14s']",23-24s,C,D) 13-14s,D,0.0,74.0,75,80,1.0,False,7034,14700,0.4785,7448,38,15000,0,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'cut grape fruit'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,79.0,80,80,1.0,False,7358,15680,0.4693,7840,40,15000,0,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q0,Step Localization,How long has the person in the scene been performing the 'remove the light housing or shell and bulb'?,"['12-13s', '117-118s', '15-16s', '31-32s']",15-16s,C,B) 117-118s,B,0.0,28.0,29,109,1.0,False,2038,5684,0.3586,2156,11,15000,0,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the light housing or shell and bulb'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,32.0,33,109,1.0,False,2371,6468,0.3666,2548,13,15000,0,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q2,Procedure Recall,How long has the person been performing the 'install the bulb and light housing or shell' in the last 90 seconds?,"['42-43s', '13-14s', '39-40s', '37-38s']",42-43s,A,D) 37-38s,D,0.0,108.0,109,109,1.0,False,8619,21364,0.4034,8820,45,15000,0,64,1
COIN__krvDtvfiIw0.mp4,COIN__krvDtvfiIw0.mp4#q0,Step Verification,Is the person in the current frame still performing the 'screw on the screws'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,47.0,48,57,1.0,False,3875,9408,0.4119,3920,20,15000,0,64,1
COIN__krvDtvfiIw0.mp4,COIN__krvDtvfiIw0.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace toilet seat'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,56.0,57,57,1.0,False,4609,11172,0.4125,4704,24,15000,0,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q0,Step Verification,Is the person in the current frame still performing the 'bent the paperclips by hands'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,33.0,34,75,1.0,False,3950,6664,0.5927,4116,21,15000,0,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q1,Step Localization,How long has the person in the scene been performing the 'bent the paperclips by hands'?,"['18-19s', '12-13s', '33-34s', '10-11s']",33-34s,C,D) 10-11s,D,0.0,37.0,38,75,1.0,False,4428,7448,0.5945,4704,24,15000,0,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q2,Procedure Recall,How long has the person been performing the 'bent the paperclips by hands' in the last 60 seconds?,"['36-37s', '19-20s', '27-28s', '17-18s']",36-37s,A,A) 36-37s,A,100.0,68.0,69,75,1.0,False,8209,13524,0.607,8624,44,15000,0,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q3,Goal/Step Prediction,My goal is 'open a lock with paperclips'. What are the next steps I should take?,"['insert the paperclips into the lock hole', 'connect the chair and the base', 'put the hamster back into the hamster cage', 'twist the paperclips by hands']",twist the paperclips by hands,D,A) insert the paperclips into the lock hole,A,0.0,74.0,75,75,1.0,False,8974,14700,0.6105,9408,48,15000,0,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'cut ingredients'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,53.0,54,119,1.0,False,4915,10584,0.4644,5096,26,15000,0,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q1,Step Localization,How long has the person in the scene been performing the 'put the ingredients into the bowl'?,"['15-16s', '11-12s', '9-10s', '18-19s']",11-12s,B,C) 9-10s,C,0.0,65.0,66,119,1.0,False,5953,12936,0.4602,6272,32,15000,0,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q2,Procedure Recall,Which action did the person perform for the longest duration in the last 90 seconds?,"['cut ingredients', 'cross the rope to wrap the bolt', 'shake and juice', 'put the ingredients into the bowl']",put the ingredients into the bowl,D,C) shake and juice,C,0.0,118.0,119,119,1.0,False,11237,23324,0.4818,11564,59,15000,0,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q0,Step Verification,Is the person in the current frame still performing the 'wipe the dish'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,71.0,72,200,1.0,False,7086,14112,0.5021,7252,37,15000,0,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q1,Procedure Recall,Which action did the person perform for the longest duration in the last 30 seconds?,"['wipe the dish', 'add detergent and make bubble', 'insert the quilt into the quilt cover', 'cook the rice by rice cooker']",wipe the dish,A,B) add detergent and make bubble,B,0.0,171.0,172,200,1.0,False,13852,33712,0.4109,14112,72,15000,0,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q2,Step Localization,How long has the person in the scene been performing the 'wipe the dish'?,"['36-37s', '15-16s', '38-39s', '22-23s']",15-16s,B,A) 36-37s,A,0.0,194.0,195,200,1.0,False,15947,38220,0.4172,16268,83,15000,199901184,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['wash dish', 'make bed', 'clean leather seat', 'clean wooden floor']",wash dish,A,A) wash dish,A,100.0,199.0,200,200,1.0,False,16432,39200,0.4192,16856,86,15000,207126528,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q0,Step Localization,How long has the person in the scene been performing the 'prepare the frame'?,"['21-22s', '28-29s', '23-24s', '13-14s']",28-29s,B,C) 23-24s,C,0.0,39.0,40,112,1.0,False,3914,7840,0.4992,3920,20,15000,0,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q1,Step Verification,Is the person in the current frame still performing the 'stick or bind flower to the frame'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,82.0,83,112,1.0,False,8014,16268,0.4926,8036,41,15000,0,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'make flower crown'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,111.0,112,112,1.0,False,10990,21952,0.5006,11172,57,15000,0,64,1
COIN__cgV0LBR-mAQ.mp4,COIN__cgV0LBR-mAQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'pump up the fuel'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,50.0,51,70,1.0,False,3944,9996,0.3946,4116,21,15000,0,64,1
COIN__cgV0LBR-mAQ.mp4,COIN__cgV0LBR-mAQ.mp4#q1,Procedure Recall,What goal was achieved in this video?,"['refill a lighter', 'make RJ45 cable', 'resize watch band', 'refill mechanical pencils']",refill a lighter,A,A) refill a lighter,A,100.0,69.0,70,70,1.0,False,5492,13720,0.4003,5684,29,15000,0,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q0,Goal/Step Prediction,My goal is 'change mobile phone battery'. What are the next steps I should take?,"['pick up the back cover of the phone with the cymbal', 'load a new battery', 'show the whole rope again', 'restore the fixed battery components and the back cover']",restore the fixed battery components and the back cover,D,D) restore the fixed battery components and the back cover,D,100.0,72.0,73,77,1.0,False,7296,14308,0.5099,7448,38,15000,0,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q1,Step Verification,Is the person in the current frame still performing the 'restore the fixed battery components and the back cover'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,75.0,76,77,1.0,False,7559,14896,0.5075,7840,40,15000,0,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q2,Procedure Recall,How long has the person been performing the 'pick up the back cover of the phone with the cymbal' in the last 60 seconds?,"['3-4s', '5-6s', '41-42s', '92-93s']",3-4s,A,A) 3-4s,A,100.0,75.0,76,77,1.0,False,7559,14896,0.5075,7840,40,15000,0,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q3,Step Localization,How long has the person in the scene been performing the 'restore the fixed battery components and the back cover'?,"['14-15s', '5-6s', '33-34s', '8-9s']",5-6s,B,A) 14-15s,A,0.0,76.0,77,77,1.0,False,7643,15092,0.5064,8036,41,15000,0,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the air nozzle'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,26.0,27,63,1.0,False,2913,5292,0.5505,2940,15,15000,0,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q1,Step Localization,How long has the person in the scene been performing the 'pump up to the tire'?,"['27-28s', '31-32s', '10-11s', '12-13s']",31-32s,B,A) 27-28s,A,0.0,56.0,57,63,1.0,False,6281,11172,0.5622,6468,33,15000,0,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['change bike chain', 'pump up bicycle tire', 'patch bike inner tube', 'replace rearview mirror glass']",pump up bicycle tire,B,B) pump up bicycle tire,B,100.0,62.0,63,63,1.0,False,6959,12348,0.5636,7252,37,15000,0,64,1
COIN__sCH9opZLXZQ.mp4,COIN__sCH9opZLXZQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the new faucet'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,60.0,61,70,1.0,False,3849,11956,0.3219,3920,20,15000,0,64,1
COIN__sCH9opZLXZQ.mp4,COIN__sCH9opZLXZQ.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace faucet'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,69.0,70,70,1.0,False,4261,13720,0.3106,4508,23,15000,0,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'press the SIM card slot back'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,91.0,92,157,1.0,False,11226,18032,0.6226,11368,58,15000,0,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q1,Procedure Recall,How long has the person been performing the 'press the SIM card slot back' in the last 60 seconds?,"['12-13s', '21-22s', '4-5s', '8-9s']",8-9s,D,D) 8-9s,D,100.0,117.0,118,157,1.0,False,13753,23128,0.5946,13916,71,15000,0,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['make wireless earbuds', 'replace battery on TV control', 'replace SIM card', 'refill a lighter']",replace SIM card,C,C) replace SIM card,C,100.0,156.0,157,157,1.0,False,18394,30772,0.5978,18620,95,15000,228802560,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q0,Step Verification,Is the person in the current frame still performing the 'reveal the glue from the face'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,40.0,41,139,1.0,False,1785,8036,0.2221,1960,10,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q1,Procedure Recall,What actions did the person not perform in the last 90 seconds?,"['wipe the glue to a layer', 'reveal the glue from the face', 'install the new pin board', 'pour some glue to the face']",install the new pin board,C,D) pour some glue to the face,D,0.0,116.0,117,139,1.0,False,6489,22932,0.283,6664,34,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q2,Step Localization,How long has the person in the scene been performing the 'wipe the glue to a layer'?,"['43-44s', '49-50s', '16-17s', '7-8s']",43-44s,A,C) 16-17s,C,0.0,136.0,137,139,1.0,False,7214,26852,0.2687,7448,38,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['bandage dog paw', 'use earplugs', 'shave beard', 'remove blackheads with glue']",remove blackheads with glue,D,D) remove blackheads with glue,D,100.0,138.0,139,139,1.0,False,7292,27244,0.2677,7644,39,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q0,Step Verification,Is the person in the current frame still performing the 'check the breath of the patient'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,8.0,9,65,1.0,False,1231,1764,0.6978,1372,7,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q1,Goal/Step Prediction,My goal is 'perform CPR'. What are the next steps I should take?,"['check the foreign matter in the mouse', 'cook the rice by rice cooker', 'press the chest of the patient', 'wipe nose']",press the chest of the patient,C,C) press the chest of the patient,C,100.0,53.0,54,65,1.0,False,7383,10584,0.6976,7644,39,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q2,Step Localization,How long has the person in the scene been performing the 'press the chest of the patient'?,"['25-26s', '11-12s', '13-14s', '6-7s']",6-7s,D,D) 6-7s,D,100.0,58.0,59,65,1.0,False,8090,11564,0.6996,8428,43,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q3,Procedure Recall,What goal was achieved in this video?,"['wash dog', 'perform CPR', 'use neti pot', 'remove blackheads with glue']",perform CPR,B,B) perform CPR,B,100.0,64.0,65,65,1.0,False,8700,12740,0.6829,9212,47,15000,0,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q0,Procedure Recall,How long has the person been performing the 'remove the door knob' in the last 90 seconds?,"['19-20s', '38-39s', '12-13s', '3-4s']",38-39s,B,D) 3-4s,D,0.0,100.0,101,112,1.0,False,10028,19796,0.5066,10192,52,15000,0,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the bolt and pin board'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,111.0,112,112,1.0,False,11183,21952,0.5094,11368,58,15000,0,64,1
