video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done directly before opening drawers in the kitchen?,Operating the heat regulator.,"Directly before opening drawers in the kitchen, the person is seen holding a red spatula and a blue spatula, and there is a bowl of chopped vegetables on the counter.",107624,164640,0.6537,107996,551,15000,6192922624,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video frame?,A kitchen.,"The setting of the latest video frame is a kitchen with a wooden cutting board, a knife, and chopped vegetables.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be seen on the stove in the video clip?,A pan with shawarma filling and bread.,"A pan with a mixture of ingredients, possibly a sauce or filling, and a bowl with a yellow substance, likely cheese, are on the stove.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How many pans are on the stove in the video?,Two pans.,There are two pans on the stove in the video.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are visible on the kitchen counter in the video?,Ingredients and utensils.,"A cutting board with chopped vegetables, a bowl of mixed vegetables, a bottle of olive oil, a container of eggs, and a bowl of chopped tomatoes are visible on the kitchen counter.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What cooking process is happening in the new frames?,Shawarma filling is being prepared.,"In the new frames, the person is preparing to cook the rolled tortillas on the stovetop, with the filling being scooped out and placed inside the tortillas.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action was the cook performing?,Adding bread to the shawarma filling.,The cook was slicing a tomato on a wooden cutting board.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the cook interacting with the food?,By stirring and combining ingredients.,"The cook is chopping vegetables, handling tortillas, and preparing ingredients for cooking.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the cook's technique in the video clip.,Carefully scooping and spreading filling onto bread.,"The cook in the video clip demonstrates a methodical approach to preparing a meal. They start by chopping vegetables on a wooden cutting board, including tomatoes, garlic, and green onions. The cook uses a large knife to finely chop the ingredients, ensuring they are well-prepared for cooking. The cutting board is placed on a kitchen counter, which is cluttered with various kitchen items such as a bowl of mixed vegetables, a bottle of olive oil, and a carton of eggs. The cook's hands are visible, showing red-painted nails, as they handle the ingredients with precision.The video then transitions to the cook slicing a red bell pepper on the same wooden cutting board. The cook uses a large knife to cut the pepper into thin strips, demonstrating a steady and controlled technique. The cutting board is still on the kitchen counter, which remains cluttered with the same items as before. The cook's hands are again visible, showing red-painted nails, as they handle the pepper with care.The video continues with the cook chopping green onions on the wooden cutting board. The cook uses a large knife to finely chop the green onions, ensuring they are well-prepared for cooking. The cutting board is still on the kitchen counter, which remains cluttered with the same items as",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one dish being cooked simultaneously?,Yes.,Yes.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cook wearing any protective gloves in the video?,No.,"No, the cook is not wearing any protective gloves in the video.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the addition of toppings to the shawarma?,No.,"Yes, the video captures the addition of toppings to the shawarma, as the person is seen placing the shawarma on a plate and adding toppings to it.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated before rolling sauce in flat breads?,No,No.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut the tomatoes before preparing the shawarma?,Yes,"Yes, the tomatoes are cut before preparing the shawarma. In the video, the tomatoes are chopped on a cutting board and then placed in a bowl, ready to be used in the shawarma.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before cutting tomatoes?,No,"Yes, the shawarma is prepared before cutting tomatoes.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I roll sauce in flat breads after cutting tomatoes?,Yes,"Yes, after cutting tomatoes, the next step is to roll the sauce in flat breads.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated after preparing the shawarma?,Yes,Yes.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action occurs just before I operated the mobile phone?,Rolling sauce in flat breads,"Just before operating the mobile phone, the person was seen holding a spatula and stirring a pan on the stove.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before cutting the tomatoes?,"Nothing, it is the first action.","Before cutting the tomatoes, it's important to prepare the workspace and gather the necessary tools and ingredients. In the video, you can see a wooden cutting board with a knife, a bowl of chopped onions, a bowl of chopped green chilies, and a bowl of chopped tomatoes. There are also some fresh herbs and a bottle of oil on the counter. The person is also wearing a black shirt and has red nail polish. The kitchen is well-lit, and there are various kitchen utensils and ingredients visible, indicating that the person is ready to start preparing the ingredients for a recipe.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before preparing the shawarma?,Operating the mobile phone,The person chops tomatoes and garlic on a wooden cutting board.,144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, did I open the kitchen drawers before cutting vegetables?",No,"Yes, you opened the kitchen drawers before cutting vegetables.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the cooking of shawarma happen before regulating the cooker's heat?,Yes,"No, the cooking of shawarma happens after regulating the cooker's heat.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the mobile phone operated after the sauce is rolled in flatbreads?",Yes,"Yes, the mobile phone is operated after the sauce is rolled in flatbreads.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is heat regulation done before cutting tomatoes with a knife?,No,"Yes, heat regulation is done before cutting tomatoes with a knife.",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do I do before cooking shawarma?",Cut vegetables,"Before cooking shawarma, the video shows the preparation of ingredients and the assembly of the shawarma. Here's a step-by-step breakdown:1. **Preparation of Ingredients**: The video starts with a close-up of a kitchen counter where various ingredients are laid out, including chopped tomatoes, onions, and a bowl of seasoned meat. There are also bowls of chopped vegetables and a container of tahini sauce.2. **Assembly of Shawarma**: The person assembles the shawarma by placing the seasoned meat inside a pita bread, adding chopped vegetables, and drizzling tahini sauce over the top.3. **Cooking the Shawarma**: The assembled shawarma is then placed on a grill pan on the stove. The person uses a spatula to press down on the shawarma, ensuring it cooks evenly.4. **Cooking the Vegetables**: While the shawarma is cooking, the person chops additional vegetables on a wooden cutting board, including tomatoes, onions, and green herbs. These chopped vegetables are then placed in a bowl.5. **Finishing Touches**: The person adds more chopped vegetables to the shawarma and ensures it is well-cooked. The video concludes with the shawarma being removed from the",144600,217560,0.6646,145040,740,15000,8317173760,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the setting shown in the video clip.,A kitchen where shawarma is being prepared.,"The video takes place in a well-equipped kitchen with various appliances and utensils. The kitchen features a wooden floor, a tiled backsplash, and a countertop with a wooden cutting board. There are several bowls containing chopped vegetables, a knife, and a cutting board with chopped onions and green herbs. The person in the video is wearing a black shirt and has red nail polish. The kitchen also has a stainless steel refrigerator, a dishwasher, and a sink. The person is seen chopping vegetables on the cutting board and then washing their hands in the sink. The video also shows a close-up of a person's hands holding a small bowl of seasoning, and a close-up of a person's hands holding a small bowl of seasoning. The video concludes with a close-up of a person's hands holding a small bowl of seasoning.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is happening in these new frames?,Shawarma is being filled with ingredients.,"In the new frames, we see a person in a kitchen setting. The person is handling a bowl of chopped vegetables, possibly preparing to add them to a dish. The kitchen is well-equipped with various utensils and ingredients visible on the counter. The person is also seen using a knife to chop vegetables on a cutting board, which includes items like tomatoes and green onions. The scene suggests that the person is in the process of cooking, likely preparing a meal that involves fresh ingredients. The kitchen appears to be in the midst of meal preparation, with various cooking tools and ingredients around.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video making a meal?,Yes.,Yes.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen the main location in these frames?,Yes.,Yes.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the moment of grilling meat for the shawarma?,No.,"No, the video does not capture the moment of grilling meat for the shawarma. It focuses on the preparation and assembly of the shawarma.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are spices being added to the food in this clip?,No.,"Yes, spices are being added to the food in this clip.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma filling added to the bread before wrapping it?",Yes,"Yes, the shawarma filling is added to the bread before wrapping it.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the chopping of vegetables occur before heating the pan?,No,"Yes, the chopping of vegetables occurs before heating the pan.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the stove turned off before removing the pan from heat?,Yes,Yes.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the bread placed on the pan before adding fillings?",Yes,"Yes, the bread is placed on the pan before adding fillings.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma served before adding sauce?,No,No.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before adding the shawarma filling to the bread?,Chop vegetables,"Before adding the shawarma filling to the bread, you should ensure that the bread is warm and ready to be filled. In the video, the bread is being heated on a griddle or pan. Once the bread is warm, you can proceed to fill it with the shawarma meat and any additional ingredients you prefer, such as vegetables or sauces.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done before turning off the stove?,Cook shawarma,"Before turning off the stove, the person checks the cooking time and adjusts the heat.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the immediate step before serving the shawarma?,Add sauce,The immediate step before serving the shawarma is to place the cooked shawarma on a plate and garnish it with the chopped tomatoes and cilantro.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the sauce added to the flat bread before cutting the tomatoes?",No,"No, the sauce is added to the flat bread after cutting the tomatoes.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person operate the mobile phone after rolling the sauce in the flat breads?,Yes,Yes.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before the tomatoes are cut with a knife?,Yes,"Yes, the shawarma is prepared before the tomatoes are cut with a knife.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, does rolling the sauce happen before the shawarma preparation?",No,"No, rolling the sauce happens after the shawarma preparation.",184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flat bread used before operating the mobile phone?,Yes,No.,184555,270480,0.6823,185024,944,15000,10610016256,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is portrayed in the latest clip?,A kitchen setting.,"The latest clip shows a kitchen setting with a Christmas tree in the background, indicating a festive atmosphere.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is featured in the frame?,Preparing shawarma.,The frame features a person chopping vegetables on a wooden cutting board.,219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma preparation process completed in the clip?,No.,"No, the clip ends with the shawarma being placed on a plate, indicating that the preparation process is ongoing.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person visible in the kitchen?,No.,"Yes, there is another person visible in the kitchen, wearing a blue shirt and standing near the refrigerator.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking appliances being used?,No.,"Yes, the clip shows the cooking process on a stovetop and a grill pan.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any sign of food already cooked in the scene?,No.,"Yes, there is a pan with a brownish mixture on the stove, and a bowl with a yellowish mixture on the counter.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the frame wearing gloves?,No.,No.,219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat added to the shawarma wrap before chopping the herbs?",No,"No, the meat is added to the shawarma wrap after chopping the herbs.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma wrap prepared before the vegetables are chopped?",Yes,"No, the shawarma wrap is not prepared before the vegetables are chopped. The video shows the preparation of the shawarma wrap after the vegetables are chopped.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does chopping herbs happen after the vegetables are mixed in the bowl?,No,"Yes, chopping herbs happens after the vegetables are mixed in the bowl.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma meat cooked before the vegetables are cut?,Yes,"Yes, the shawarma meat is cooked before the vegetables are cut.",219719,323400,0.6794,220304,1124,15000,12633112576,64,1
