video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","It looks like you're in the process of a DIY project, and you've encountered a bit of a challenge with the board size. If you're looking for a power cutter, you can typically find them at home improvement stores, hardware stores, or online retailers such as Amazon, Home Depot, Lowe's, or other similar stores. Make sure to choose a power cutter that is suitable for the material you're working with (wood, metal, etc.) and that you're comfortable using. Always follow safety guidelines when operating power tools.",74.0,74,180,1.0,False,410,14504,0.0283,adaptive,784,4,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","It looks like you're in the middle of a project that requires some tools to strengthen a board. Since I can't physically see your room, I'll provide you with a general idea of where you might find common tools in a typical room.1. **Hammer**: This is often used for driving nails into or pulling them out of a board. You might find a hammer in a toolbox, a utility room, or a garage.2. **Saw**: Depending on the type of board you're working with, you might need a saw to cut it to size. A hand saw or a power saw like a circular saw or a jigsaw could be used. These are often found in a toolbox or a workshop.3. **Drill**: If you need to make holes in the board or secure it with screws, a drill would be useful. Drills are typically found in a toolbox or a workshop.4. **Nails and Screws**: These are fasteners that can be used to strengthen the board. They are usually found in a toolbox or a hardware store.5. **Sandpaper**: If you need to smooth out the board or the surrounding area, sandpaper is a good tool. It's often found in a toolbox or a hardware store",107.0,107,180,1.0,False,491,20972,0.0234,adaptive,980,5,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","It looks like you're in the middle of a project that requires some tools to strengthen a board. Since I can't physically see your room, I'll provide you with a general idea of where you might find common tools in a typical room.1. **Hammer**: This is often used for driving nails into or pulling them out of a board. You might find a hammer in a toolbox, a utility room, or a garage.2. **Saw**: Depending on the type of board you're working with, you might need a saw to cut it to size. A hand saw or a power saw like a circular saw or a jigsaw could be used. These are often found in a toolbox or a workshop.3. **Drill**: If you need to make holes in the board or secure it with screws, a drill would be useful. Drills are typically found in a toolbox or a workshop.4. **Nails and Screws**: These are fasteners that can be used to strengthen the board. They are usually found in a toolbox or a hardware store.5. **Sandpaper**: If you need to smooth out the board or the surrounding area, sandpaper is a good tool. It's often found in a toolbox or a hardware store",107.0,107,180,1.0,False,491,20972,0.0234,adaptive,980,5,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"In the video, it appears that the person is engaged in a woodworking or DIY project, which often generates debris. There is a green bucket visible in the background, which could be used to temporarily store the debris. If the bucket is large enough and placed in a convenient location, it can serve as a suitable container for collecting sawdust, wood shavings, or other small debris. It's important to keep the work area clean and organized to ensure safety and efficiency during the project.",142.0,142,180,1.0,False,527,27832,0.0189,adaptive,1176,6,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"In the video, it appears that the person is engaged in a woodworking or DIY project, which often generates debris. There is a green bucket visible in the background, which could be used to temporarily store the debris. If the bucket is large enough and placed in a convenient location, it can serve as a suitable container for collecting sawdust, wood shavings, or other small debris. It's important to keep the work area clean and organized to ensure safety and efficiency during the project.",142.0,142,180,1.0,False,527,27832,0.0189,adaptive,1176,6,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in finding the green bucket. However, if you're referring to the green bucket in the video, it appears to be outside, near the white object that looks like a toilet. If you need help with something else, feel free to ask!",180.0,180,180,1.0,False,618,35280,0.0175,adaptive,1372,7,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in finding the green bucket. However, if you're referring to the green bucket in the video, it appears to be outside, near the white object that looks like a toilet. If you need help with something else, feel free to ask!",180.0,180,180,1.0,False,618,35280,0.0175,adaptive,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,202,3920,0.0515,adaptive,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,202,3920,0.0515,adaptive,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The image you provided shows a kitchen sink area with various items on the countertop. There is a plastic bottle with a nozzle, which appears to be a cleaning product, located near the faucet. It's a blue bottle with a red cap, and it's placed on the right side of the sink, slightly behind the faucet.",50.0,50,179,1.0,False,210,9800,0.0214,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The image you provided shows a kitchen sink area with various items on the countertop. There is a plastic bottle with a nozzle, which appears to be a cleaning product, located near the faucet. It's a blue bottle with a red cap, and it's placed on the right side of the sink, slightly behind the faucet.",50.0,50,179,1.0,False,210,9800,0.0214,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to seal and protect food items.,74.0,74,179,1.0,False,230,14504,0.0159,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to seal and protect food items.,74.0,74,179,1.0,False,230,14504,0.0159,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the kitchen cabinet.,108.0,108,179,1.0,False,246,21168,0.0116,adaptive,980,5,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the kitchen cabinet.,108.0,108,179,1.0,False,246,21168,0.0116,adaptive,980,5,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I don't have any information about where you might have left the green plastic wrap box. It's possible that you left it on the kitchen counter or in the sink area, but I can't confirm that. If you remember where you last saw it, you might want to check there first. If not, you could also check the recycling bin or the trash can, as plastic wrap is often recyclable.",152.0,152,179,1.0,False,309,29792,0.0104,adaptive,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I don't have any information about where you might have left the green plastic wrap box. It's possible that you left it on the kitchen counter or in the sink area, but I can't confirm that. If you remember where you last saw it, you might want to check there first. If not, you could also check the recycling bin or the trash can, as plastic wrap is often recyclable.",152.0,152,179,1.0,False,309,29792,0.0104,adaptive,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","No, there are no oranges in the room.",179.0,179,179,1.0,False,359,35084,0.0102,adaptive,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","No, there are no oranges in the room.",179.0,179,179,1.0,False,359,35084,0.0102,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,"The object in your left hand appears to be a tire iron or a similar tool used for changing a tire. It's a long, metallic tool with a handle and a head that is designed to fit into the lug nuts of a wheel. This tool is essential for removing and installing car tires.",22.0,22,179,1.0,False,234,4312,0.0543,adaptive,392,2,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,"The object in your left hand appears to be a tire iron or a similar tool used for changing a tire. It's a long, metallic tool with a handle and a head that is designed to fit into the lug nuts of a wheel. This tool is essential for removing and installing car tires.",22.0,22,179,1.0,False,234,4312,0.0543,adaptive,392,2,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor, near the center of the image, slightly to the right. It appears to be resting on a surface that looks like a garage floor, which is typically made of concrete and can sometimes have oil stains or other marks. The tire is not mounted on a wheel, so it's just sitting there, possibly waiting to be installed on a vehicle or to be taken to another location.",50.0,50,179,1.0,False,271,9800,0.0277,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor, near the center of the image, slightly to the right. It appears to be resting on a surface that looks like a garage floor, which is typically made of concrete and can sometimes have oil stains or other marks. The tire is not mounted on a wheel, so it's just sitting there, possibly waiting to be installed on a vehicle or to be taken to another location.",50.0,50,179,1.0,False,271,9800,0.0277,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,308,14504,0.0212,adaptive,784,4,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,308,14504,0.0212,adaptive,784,4,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,369,21168,0.0174,adaptive,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,369,21168,0.0174,adaptive,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,423,31752,0.0133,adaptive,1176,6,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,423,31752,0.0133,adaptive,1176,6,15000,0,64,1
