video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be seen on the stove in the video clip?,A pan with shawarma filling and bread.,A pot of chili and a pan with tortillas can be seen on the stove.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How many pans are on the stove in the video?,Two pans.,There are two pans on the stove in the video.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are visible on the kitchen counter in the video?,Ingredients and utensils.,"A cutting board with chopped vegetables, a knife, a bowl of chopped tomatoes, a bowl of chopped onions, a bowl of chopped green onions, a bowl of chopped red onions, a bowl of chopped yellow bell peppers, a bowl of chopped red bell peppers, a bowl of chopped green bell peppers, a bowl of chopped cilantro, a bowl of chopped parsley, a bowl of chopped basil, a bowl of chopped oregano, a bowl of chopped thyme, a bowl of chopped rosemary, a bowl of chopped sage, a bowl of chopped parsley, a bowl of chopped cilantro, a bowl of chopped basil, a bowl of chopped oregano, a bowl of chopped thyme, a bowl of chopped rosemary, a bowl of chopped parsley, a bowl of chopped cilantro, a bowl of chopped basil, a bowl of chopped oregano, a bowl of chopped thyme, a bowl of chopped rosemary, a bowl of chopped parsley, a bowl of chopped cilantro, a bowl of chopped basil, a bowl of chopped oregano, a bowl of chopped thyme, a bowl of chopped rosemary, a bowl of chopped parsley, a bowl of chopped cilantro, a bowl of chopped basil, a bowl of chopped oregano",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What cooking process is happening in the new frames?,Shawarma filling is being prepared.,"In the new frames, the person is preparing to cook by chopping vegetables on a wooden cutting board, including tomatoes, onions, and green onions. They are also handling a bowl of chopped vegetables, possibly preparing to add them to the cooking process. The scene transitions to a close-up of the cutting board with the chopped vegetables, and then to a wider shot showing the person's hands as they chop. The background includes a bowl of chopped vegetables, a bottle of olive oil, and a container of eggs. The person then moves to the stove, where they are seen handling a pan with a mixture of ingredients, possibly a sauce or a filling for the tortillas. The scene transitions to a close-up of the pan on the stove, with the person using a spatula to stir the contents. The background includes a bowl of chopped vegetables, a bottle of olive oil, and a container of eggs. The person then moves to the cutting board, where they are seen chopping more vegetables, including tomatoes and green onions. The scene transitions to a wider shot showing the person's hands as they chop the vegetables. The background includes a bowl of chopped vegetables, a bottle of olive oil, and a container of eggs. The person then moves to the stove, where they are seen handling a",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action was the cook performing?,Adding bread to the shawarma filling.,"The cook was preparing a meal, specifically chopping vegetables, handling tortillas, and cooking a mixture in a pan.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the cook interacting with the food?,By stirring and combining ingredients.,"The cook is chopping vegetables, handling tortillas, and preparing to cook the food.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the cook's technique in the video clip.,Carefully scooping and spreading filling onto bread.,"The cook in the video clip demonstrates a methodical approach to meal preparation. They start by chopping vegetables on a wooden cutting board, including tomatoes, onions, and garlic, which are then added to a bowl. The cook also chops green onions and adds them to the bowl. They proceed to slice a red bell pepper and add it to the bowl as well. The cook then uses a knife to chop a red onion and adds it to the bowl. The cook also chops a yellow bell pepper and adds it to the bowl. The cook then chops a red tomato and adds it to the bowl. The cook also chops a green tomato and adds it to the bowl. The cook then chops a red tomato and adds it to the bowl. The cook also chops a green tomato and adds it to the bowl. The cook then chops a red tomato and adds it to the bowl. The cook also chops a green tomato and adds it to the bowl. The cook then chops a red tomato and adds it to the bowl. The cook also chops a green tomato and adds it to the bowl. The cook then chops a red tomato and adds it to the bowl. The cook also chops a green tomato and adds it to the bowl. The cook then chops a red tomato and adds it to",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one dish being cooked simultaneously?,Yes.,Yes.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cook wearing any protective gloves in the video?,No.,"No, the cook is not wearing any protective gloves in the video.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the addition of toppings to the shawarma?,No.,"Yes, the video captures the addition of toppings to the shawarma, as the person is seen adding chopped tomatoes and other ingredients to the shawarma.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated before rolling sauce in flat breads?,No,Yes.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut the tomatoes before preparing the shawarma?,Yes,"Yes, the tomatoes are cut before preparing the shawarma. In the video, you can see the tomatoes being chopped on a cutting board, and they are then used as part of the ingredients for the shawarma.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before cutting tomatoes?,No,"Yes, the shawarma is prepared before cutting tomatoes.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I roll sauce in flat breads after cutting tomatoes?,Yes,"Yes, after cutting the tomatoes, the next step in the video is to roll the sauce in flat breads.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated after preparing the shawarma?,Yes,Yes.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action occurs just before I operated the mobile phone?,Rolling sauce in flat breads,"Just before operating the mobile phone, the person was holding it in their hand.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before cutting the tomatoes?,"Nothing, it is the first action.","Before cutting the tomatoes, it's important to prepare the workspace and gather the necessary tools. In the video, you can see a wooden cutting board on the counter with various ingredients and utensils around it. The person is also holding a knife, which is essential for cutting the tomatoes. Make sure to have a clean cutting board, a sharp knife, and a bowl or plate to catch the seeds and juice. Additionally, it's a good idea to have a damp cloth or paper towels nearby to clean up any spills. Once you have everything set up, you can proceed to cut the tomatoes into slices or chunks, depending on your recipe's requirements.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before preparing the shawarma?,Operating the mobile phone,The person chops tomatoes and garlic on a wooden cutting board.,56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, did I open the kitchen drawers before cutting vegetables?",No,"Yes, you opened the kitchen drawers before cutting vegetables.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the cooking of shawarma happen before regulating the cooker's heat?,Yes,"No, the cooking of shawarma happens after regulating the cooker's heat.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the mobile phone operated after the sauce is rolled in flatbreads?",Yes,"Yes, the mobile phone is operated after the sauce is rolled in flatbreads.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is heat regulation done before cutting tomatoes with a knife?,No,"Yes, heat regulation is done before cutting tomatoes with a knife.",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do I do before cooking shawarma?",Cut vegetables,"Before cooking shawarma, the video shows the preparation of ingredients and the assembly of the shawarma. Here's a step-by-step breakdown:1. **Preparation of Ingredients**: The video starts with a close-up of a kitchen counter where various ingredients are laid out, including chopped tomatoes, onions, and green herbs, likely parsley or cilantro. There are also bowls containing what appears to be tahini sauce and other condiments.2. **Assembly of Shawarma**: The person in the video begins by placing the chopped vegetables and herbs into a stack of flatbread or pita. This is a common method for assembling shawarma, where the vegetables are placed inside the bread before the meat is added.3. **Cooking the Meat**: The next step involves cooking the shawarma meat. The video shows the meat being cooked in a pan or on a grill, which is a typical method for preparing shawarma.4. **Serving**: After the meat is cooked, it is placed on top of the vegetables in the flatbread. The person then uses a spatula to fold the flatbread over the meat and vegetables, creating a wrap.5. **Final Touches**: The video concludes with the person adding more vegetables or condiments",56785,217560,0.261,57428,293,15000,3293151232,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the setting shown in the video clip.,A kitchen where shawarma is being prepared.,"The video takes place in a well-equipped kitchen with various cooking utensils and ingredients visible. The kitchen features a wooden cutting board with chopped vegetables, a large knife, a bowl of chopped tomatoes, a bowl of chopped onions, a bowl of chopped garlic, a bowl of chopped cilantro, a bowl of chopped green onions, a bowl of chopped red onions, a bowl of chopped yellow peppers, a bowl of chopped red peppers, a bowl of chopped green peppers, a bowl of chopped yellow squash, a bowl of chopped red squash, a bowl of chopped zucchini, a bowl of chopped yellow zucchini, a bowl of chopped red zucchini, a bowl of chopped green zucchini, a bowl of chopped yellow bell peppers, a bowl of chopped red bell peppers, a bowl of chopped green bell peppers, a bowl of chopped yellow tomatoes, a bowl of chopped red tomatoes, a bowl of chopped green tomatoes, a bowl of chopped yellow cucumbers, a bowl of chopped red cucumbers, a bowl of chopped green cucumbers, a bowl of chopped yellow eggplant, a bowl of chopped red eggplant, a bowl of chopped green eggplant, a bowl of chopped yellow mushrooms, a bowl of chopped red mushrooms, a bowl of chopped green mushrooms, a",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is happening in these new frames?,Shawarma is being filled with ingredients.,"In the new frames, we see a person in a kitchen setting preparing food. The person is chopping vegetables on a wooden cutting board, including what appears to be tomatoes and green onions. There are various kitchen items around, such as a knife, a bowl of chopped vegetables, and a bottle of oil. The person is using a large knife to chop the vegetables, and there is a bowl of chopped tomatoes and a bowl of chopped green onions on the counter. The kitchen is well-equipped with various utensils and ingredients, indicating that the person is in the process of cooking a meal.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video making a meal?,Yes.,Yes.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen the main location in these frames?,Yes.,Yes.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the moment of grilling meat for the shawarma?,No.,"No, the video does not capture the moment of grilling meat for the shawarma. It focuses on the preparation and assembly of the shawarma.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are spices being added to the food in this clip?,No.,"Yes, spices are being added to the food in this clip.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma filling added to the bread before wrapping it?",Yes,"Yes, the shawarma filling is added to the bread before wrapping it.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the chopping of vegetables occur before heating the pan?,No,"Yes, the chopping of vegetables occurs before heating the pan.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the stove turned off before removing the pan from heat?,Yes,Yes.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the bread placed on the pan before adding fillings?",Yes,"Yes, the bread is placed on the pan before adding fillings.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma served before adding sauce?,No,"No, the shawarma is not served before adding sauce.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before adding the shawarma filling to the bread?,Chop vegetables,"Before adding the shawarma filling to the bread, you should ensure that the bread is warm and ready to be filled. In the video, the bread is being heated on a griddle or pan, which is a common practice to make the bread soft and pliable for stuffing. Additionally, the shawarma filling is being prepared in a pan, likely seasoned and cooked to perfection. Once the bread is warm and the filling is ready, you can start assembling the shawarma by placing the filling inside the bread, folding it, and then pressing down gently to hold the filling in place.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done before turning off the stove?,Cook shawarma,"Before turning off the stove, the person checks the cooking time on the stove, adjusts the settings, and ensures the food is properly cooked.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the immediate step before serving the shawarma?,Add sauce,The immediate step before serving the shawarma is to place the cooked shawarma on a plate and garnish it with chopped tomatoes and parsley.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the sauce added to the flat bread before cutting the tomatoes?",No,"No, the sauce is added to the flat bread after the tomatoes are cut.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person operate the mobile phone after rolling the sauce in the flat breads?,Yes,Yes.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before the tomatoes are cut with a knife?,Yes,"Yes, the shawarma is prepared before the tomatoes are cut with a knife.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, does rolling the sauce happen before the shawarma preparation?",No,"No, rolling the sauce happens after the shawarma preparation.",74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flat bread used before operating the mobile phone?,Yes,No.,74359,270480,0.2749,75068,383,15000,4304699392,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is portrayed in the latest clip?,A kitchen setting.,"The latest clip shows a kitchen setting with a wooden cutting board, a knife, and a bowl of chopped vegetables.",86882,323400,0.2687,87612,447,15000,5024022528,64,1
