video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000540,synchronization_assessment,Do the two dancers on the right thrust their hips forward in sync?,"Yes, they are in sync.",A,5.0,2.0,query,525.995,1052,1200,False,100.0,A,A,A,"['Yes, they are in sync.', 'No, the woman in red is ahead.', 'No, the woman in white is ahead.', 'They are doing different dances.', 'None of the above']",2,0.4499,True,fpsbench_000542,late,0.8813,519.995,529.995,525.995,25.0,subPlot_new_all_121.mp4,1040,1051,12,-4.0,0,0,True,28,64,12,0.7857,5.2143,64,1
fpsstream_000541,synchronization_assessment,Which of the following is true about two people swinging their arms?,They are synchronous throughout,A,5.0,2.0,query,117.577,236,1200,False,100.0,A,A,A,"['They are synchronous throughout', 'The person on the left is slightly faster', 'The person on the left is lagging', 'Their leg movement is not synchronous with the rest of the group', 'None of the above']",2,0.6086,True,fpsbench_000543,early,0.1878,111.577,117.577,117.577,30.0,order_103.mp4,224,235,12,0.0,0,0,True,28,64,12,1.0,9.75,64,1
fpsstream_000542,synchronization_assessment,"When all the dancers are visible, which one is the furthest behind in the dance?",The man with red pants on the right.,D,4.0,2.0,query,265.49,531,1200,False,100.0,D,D,D,"['The man wearing the white shirt on the left.', 'The man with a light blue shirt.', 'The man in the flowered shirt in the. middle.', 'The man with red pants on the right.', 'None of the above']",2,0.4951,True,fpsbench_000544,middle,0.4301,252.49,265.49,265.49,25.0,subPlot_new_all_4.mp4,505,530,26,0.0,0,0,True,28,64,26,0.6786,6.4643,64,1
fpsstream_000543,synchronization_assessment,"When the dancers spin around, are they in sync both times?","Yes, they are in sync both times.",A,4.0,2.0,query,505.95,1012,1200,False,0.0,B,B,A,"['Yes, they are in sync both times.', 'No, they are in sync only the first time.', 'No, they are in sync only the second time.', 'They are not quite in sync either time.', 'None of the above']",2,0.4858,True,fpsbench_000545,late,0.844,497.95,507.96,505.95,30.0,count_201.mp4,996,1011,16,-2.01,0,0,True,28,64,16,0.6429,1.8214,64,1
fpsstream_000544,synchronization_assessment,Are the person in the green hoodie and the person wearing a red shirt jumping synchronously?,Yes,A,5.0,2.0,query,79.938,160,1200,False,0.0,B,B,A,"['Yes', 'No', 'The person in green hoodie is lagging', 'Only the person in red shirt is jumping', 'None of the above']",2,0.4919,True,fpsbench_000546,early,0.1245,73.938,79.938,79.938,30.0,count_40.mp4,148,159,12,0.0,0,0,True,28,64,12,1.0,11.3214,64,1
fpsstream_000545,synchronization_assessment,Are the three performers synchronous in pulling their dress?,The performer on the left does it first,D,6.0,2.0,query,302.664,606,1200,False,0.0,A,A,D,"['Yes', 'The performer in the middle does it first', 'The performer on the right does it first', 'The performer on the left does it first', 'None of the above']",2,0.657,True,fpsbench_000547,middle,0.5011,293.664,307.664,302.664,25.0,subPlot_new_all_192.mp4,588,605,18,-5.0,0,0,True,28,64,18,0.6071,2.5,64,1
fpsstream_000546,synchronization_assessment,Which of the following is true about the Drumss holding their sticks after finishing with both hands?,Only the two Drumss on the right did it synchronously,B,7.0,2.0,query,499.384,999,1200,False,0.0,A,A,B,"['They did it synchronously', 'Only the two Drumss on the right did it synchronously', 'The second Drums from the left did it before the rest', 'The second Drums from the right did it before the rest', 'None of the above']",2,0.5393,True,fpsbench_000548,late,0.83,491.384,499.384,499.384,30.0,order_207.mp4,983,998,16,0.0,0,0,True,28,64,16,0.7143,2.1786,64,1
fpsstream_000547,synchronization_assessment,Is the lady in green dancing in sync with the man wearing all blue?,"No, the man is slightly ahead of her.",B,6.0,2.0,query,92.807,186,1200,False,0.0,A,A,B,"['Yes', 'No, the man is slightly ahead of her.', 'No, she is slightly ahead of him.', 'No, they are doing different dances.', 'None of the above']",2,0.532,True,fpsbench_000549,early,0.1404,82.807,92.807,92.807,25.0,movie101_16.mp4,166,185,20,0.0,0,0,True,28,64,20,1.0,14.0357,64,1
fpsstream_000548,synchronization_assessment,Are the dancers in the front in sync for the entire clip?,Yes,A,4.0,2.0,query,313.591,628,1200,False,0.0,B,B,A,"['Yes', 'No, the girl on the left is slightly behind.', 'No, the girl in the back is slightly behind.', 'No, the girl on the right is slightly ahead.', 'None of the above']",2,0.7137,True,fpsbench_000550,middle,0.5178,307.591,313.597,313.591,25.0,subPlot_new_all_148.mp4,616,627,12,-0.006,0,0,True,28,64,12,0.75,3.5,64,1
fpsstream_000549,synchronization_assessment,"In the first dive in the clip, which of these is true?",The diver nearer to the camera extended their arm before the other diver,C,4.0,2.0,query,433.281,867,1200,False,0.0,A,A,C,"['The two divers are synchronous, but facing opposite directions', 'The two divers are synchronous, but facing same directions', 'The diver nearer to the camera extended their arm before the other diver', 'The diver nearer to the camera bends after the other diver', 'None of the above']",2,0.4403,True,fpsbench_000551,late,0.733,430.281,443.281,433.281,25.0,subPlot_new_all_137.mp4,861,866,6,-10.0,0,0,True,28,64,6,0.6786,2.1071,64,1
