video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,29716,35084,0.847,30380,155,15000,1742110720,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,29716,35084,0.847,30380,155,15000,1742110720,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.",Yes.,20.0,20,179,1.0,False,3366,3920,0.8587,3528,18,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.",Yes.,20.0,20,179,1.0,False,3366,3920,0.8587,3528,18,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,8340,9800,0.851,8624,44,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,8340,9800,0.851,8624,44,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the information you've provided, the orange pot you're looking for is likely to be in the kitchen area. Here are some possible locations where you might find it:1. On the stove: The stove is a common place for pots, especially if they are used for cooking. The orange pot could be on one of the burners.2. In the sink: Sometimes, pots are washed and then left to dry in the sink or on a drying rack.3. In the dish rack: After washing, the pot might be placed in a dish rack to dry.4. On the countertop: Pots are often stored on countertops, especially if there's limited cabinet space.5. In a cabinet: Pots are typically stored in kitchen cabinets, either on shelves or in drawers.6. In the pantry: If the kitchen has a pantry, the orange pot could be stored there, especially if it's not used frequently.7. In the refrigerator: Although less common, some people store pots in the refrigerator, especially if they are used for cold dishes or if the kitchen is very small.8. In the microwave: Some people store small pots in the microwave for convenience.9. In the oven: If the oven has a storage compartment,",74.0,74,179,1.0,False,11382,14504,0.7847,11760,60,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the information you've provided, the orange pot you're looking for is likely to be in the kitchen area. Here are some possible locations where you might find it:1. On the stove: The stove is a common place for pots, especially if they are used for cooking. The orange pot could be on one of the burners.2. In the sink: Sometimes, pots are washed and then left to dry in the sink or on a drying rack.3. In the dish rack: After washing, the pot might be placed in a dish rack to dry.4. On the countertop: Pots are often stored on countertops, especially if there's limited cabinet space.5. In a cabinet: Pots are typically stored in kitchen cabinets, either on shelves or in drawers.6. In the pantry: If the kitchen has a pantry, the orange pot could be stored there, especially if it's not used frequently.7. In the refrigerator: Although less common, some people store pots in the refrigerator, especially if they are used for cold dishes or if the kitchen is very small.8. In the microwave: Some people store small pots in the microwave for convenience.9. In the oven: If the oven has a storage compartment,",74.0,74,179,1.0,False,11382,14504,0.7847,11760,60,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,16730,21168,0.7903,17248,88,15000,989069312,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,16730,21168,0.7903,17248,88,15000,989069312,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. One towel is hanging on the oven door handle, another is on the counter near the sink, and there are also some on the towel rack near the microwave. You can choose any of those towels to wipe your hands.",162.0,162,179,1.0,False,24711,31752,0.7783,25284,129,15000,1449885696,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. One towel is hanging on the oven door handle, another is on the counter near the sink, and there are also some on the towel rack near the microwave. You can choose any of those towels to wipe your hands.",162.0,162,179,1.0,False,24711,31752,0.7783,25284,129,15000,1449885696,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the cutting board.,179.0,179,179,1.0,False,27142,35084,0.7736,27832,142,15000,1595998208,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the cutting board.,179.0,179,179,1.0,False,27142,35084,0.7736,27832,142,15000,1595998208,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,1947,2352,0.8278,1960,10,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,1947,2352,0.8278,1960,10,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You brought a green bucket over to the area near the white object, which appears to be a piece of trim or molding. It's placed on the ground next to the white object, possibly on a workbench or similar surface.",40.0,40,180,1.0,False,6264,7840,0.799,6468,33,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You brought a green bucket over to the area near the white object, which appears to be a piece of trim or molding. It's placed on the ground next to the white object, possibly on a workbench or similar surface.",40.0,40,180,1.0,False,6264,7840,0.799,6468,33,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or table in the outdoor area where the person was working on the board. It's near the edge of the frame, and you can see it when you look down at the workbench. If you are in the process of moving the board indoors, you should be able to find the power cutter there when you return to the outdoor area.",74.0,74,180,1.0,False,11457,14504,0.7899,11760,60,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, it appears that the power cutter is located on a workbench or table in the outdoor area where the person was working on the board. It's near the edge of the frame, and you can see it when you look down at the workbench. If you are in the process of moving the board indoors, you should be able to find the power cutter there when you return to the outdoor area.",74.0,74,180,1.0,False,11457,14504,0.7899,11760,60,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you're referring to tools that might be used for carpentry or construction work, such as a saw, a hammer, or a drill. These tools are typically found in a workshop or a designated area for tools and materials. In your room, you might find such tools in a toolbox or a storage area for hardware. If you have a workshop or a shed, that would also be a likely place to find these items. It's important to ensure that the tools are safely stored and easily accessible when needed for projects like the one shown in the video.",107.0,107,180,1.0,False,16867,20972,0.8043,17248,88,15000,989069312,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you're referring to tools that might be used for carpentry or construction work, such as a saw, a hammer, or a drill. These tools are typically found in a workshop or a designated area for tools and materials. In your room, you might find such tools in a toolbox or a storage area for hardware. If you have a workshop or a shed, that would also be a likely place to find these items. It's important to ensure that the tools are safely stored and easily accessible when needed for projects like the one shown in the video.",107.0,107,180,1.0,False,16867,20972,0.8043,17248,88,15000,989069312,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a green bucket placed on the ground near the work area, which can be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,21704,27832,0.7798,22148,113,15000,1270054912,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a green bucket placed on the ground near the work area, which can be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,21704,27832,0.7798,22148,113,15000,1270054912,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, I can suggest a few ways you might find the green bucket:1. **Check the room where you last saw it**: Look around the room where you last saw the green bucket. It might be on a shelf, on the floor, or in a cabinet.2. **Ask someone who might know**: If there are other people in the room or nearby, ask them if they have seen the green bucket.3. **Check other rooms**: If the green bucket is not in the room where you last saw it, check other rooms in the house.4. **Look in storage areas**: Check closets, garages, or storage areas where you might find the green bucket.5. **Check the garage or shed**: If the green bucket is used for gardening or outdoor purposes, it might be stored in the garage or shed.6. **Ask the person who brought it in**: If you know who brought the green bucket into the room, ask them where they last saw it.Remember to be patient and methodical in your search. Good luck!",180.0,180,180,1.0,False,28019,35280,0.7942,28616,146,15000,1640955904,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, I can suggest a few ways you might find the green bucket:1. **Check the room where you last saw it**: Look around the room where you last saw the green bucket. It might be on a shelf, on the floor, or in a cabinet.2. **Ask someone who might know**: If there are other people in the room or nearby, ask them if they have seen the green bucket.3. **Check other rooms**: If the green bucket is not in the room where you last saw it, check other rooms in the house.4. **Look in storage areas**: Check closets, garages, or storage areas where you might find the green bucket.5. **Check the garage or shed**: If the green bucket is used for gardening or outdoor purposes, it might be stored in the garage or shed.6. **Ask the person who brought it in**: If you know who brought the green bucket into the room, ask them where they last saw it.Remember to be patient and methodical in your search. Good luck!",180.0,180,180,1.0,False,28019,35280,0.7942,28616,146,15000,1640955904,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,1326,3920,0.3383,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,1326,3920,0.3383,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","Yes, there is a plastic bottle with a nozzle for cleaning near the sink in the kitchen shown in the video. It is located on the left side of the sink, next to the dish soap.",50.0,50,179,1.0,False,3005,9800,0.3066,3136,16,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","Yes, there is a plastic bottle with a nozzle for cleaning near the sink in the kitchen shown in the video. It is located on the left side of the sink, next to the dish soap.",50.0,50,179,1.0,False,3005,9800,0.3066,3136,16,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to cover the chicken pieces, likely for storage or to keep them fresh.",74.0,74,179,1.0,False,6239,14504,0.4302,6468,33,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to cover the chicken pieces, likely for storage or to keep them fresh.",74.0,74,179,1.0,False,6239,14504,0.4302,6468,33,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","Yes, you can find the oranges in the basket on the counter.",108.0,108,179,1.0,False,9873,21168,0.4664,10192,52,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","Yes, you can find the oranges in the basket on the counter.",108.0,108,179,1.0,False,9873,21168,0.4664,10192,52,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,15646,29792,0.5252,16072,82,15000,921632768,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,15646,29792,0.5252,16072,82,15000,921632768,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the kitchen counter.",179.0,179,179,1.0,False,19785,35084,0.5639,20384,104,15000,1168900096,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the kitchen counter.",179.0,179,179,1.0,False,19785,35084,0.5639,20384,104,15000,1168900096,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,3456,4312,0.8015,3528,18,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,3456,4312,0.8015,3528,18,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, close to the person's feet. It appears to be on a stand or a similar support structure, as it is elevated slightly above the ground.",50.0,50,179,1.0,False,7498,9800,0.7651,7644,39,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, close to the person's feet. It appears to be on a stand or a similar support structure, as it is elevated slightly above the ground.",50.0,50,179,1.0,False,7498,9800,0.7651,7644,39,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,11523,14504,0.7945,11760,60,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,11523,14504,0.7945,11760,60,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,16290,21168,0.7696,16660,85,15000,955351040,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,16290,21168,0.7696,16660,85,15000,955351040,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,24361,31752,0.7672,24892,127,15000,1427406848,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,24361,31752,0.7672,24892,127,15000,1427406848,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,27050,35084,0.771,27636,141,15000,1584758784,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,27050,35084,0.771,27636,141,15000,1584758784,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.","Yes, there is a broom with a green handle near the machine in front of you.",20.0,20,179,1.0,False,2276,3920,0.5806,2352,12,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e1q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.","Yes, there is a broom with a green handle near the machine in front of you.",20.0,20,179,1.0,False,2276,3920,0.5806,2352,12,15000,0,64,1
