latency_seconds,retrieval_seconds,generation_seconds,n_generated_tokens,ms_per_token,answer_chars,question_idx,frame_idx,model,n_local,retrieve_size,answer_tokens_cap,force_answer_length,prune_method,vision_method
2.468325877096504,,,62,39.8117076951049,328,35,420,llava_ov_7b,15000,64,128,False,rlt,none
2.2380553119583055,,,56,39.96527342782689,277,36,420,llava_ov_7b,15000,64,128,False,rlt,none
4.990478357998654,,,128,38.988112171864486,636,37,420,llava_ov_7b,15000,64,128,False,rlt,none
4.685289709013887,,,120,39.044080908449054,595,38,420,llava_ov_7b,15000,64,128,False,rlt,none
4.9921040900517255,,,128,39.000813203529106,636,39,420,llava_ov_7b,15000,64,128,False,rlt,none
3.7679003990488127,,,96,39.2489624900918,460,40,420,llava_ov_7b,15000,64,128,False,rlt,none
4.99098955001682,,,128,38.99210585950641,617,41,420,llava_ov_7b,15000,64,128,False,rlt,none
4.990826254943386,,,128,38.9908301167452,569,42,420,llava_ov_7b,15000,64,128,False,rlt,none
4.990437964908779,,,128,38.98779660084983,591,43,420,llava_ov_7b,15000,64,128,False,rlt,none
4.7994979780633,,,123,39.02030876474228,604,44,420,llava_ov_7b,15000,64,128,False,rlt,none
4.991846340009943,,,128,38.99879953132768,643,45,420,llava_ov_7b,15000,64,128,False,rlt,none
4.990729119977914,,,128,38.99007124982745,623,46,420,llava_ov_7b,15000,64,128,False,rlt,none
4.991425534943119,,,128,38.995511991743115,619,47,420,llava_ov_7b,15000,64,128,False,rlt,none
3.9595412228954956,,,101,39.20337844450986,498,48,420,llava_ov_7b,15000,64,128,False,rlt,none
4.607721162028611,,,118,39.048484423971274,612,49,420,llava_ov_7b,15000,64,128,False,rlt,none
4.991111350012943,,,128,38.99305742197612,605,50,420,llava_ov_7b,15000,64,128,False,rlt,none
4.991238154005259,,,128,38.99404807816609,586,51,420,llava_ov_7b,15000,64,128,False,rlt,none
4.991499607916921,,,128,38.99609068685095,581,52,420,llava_ov_7b,15000,64,128,False,rlt,none
4.990931881009601,,,128,38.99165532038751,553,53,420,llava_ov_7b,15000,64,128,False,rlt,none
5.0939832689473405,,,128,39.7967442886511,573,54,555,llava_ov_7b,15000,64,128,False,rlt,none
5.003750365925953,,,128,39.091799733796506,594,55,555,llava_ov_7b,15000,64,128,False,rlt,none
2.13326531695202,,,53,40.250288999094714,259,56,555,llava_ov_7b,15000,64,128,False,rlt,none
4.996655739028938,,,128,39.03637296116358,482,57,555,llava_ov_7b,15000,64,128,False,rlt,none
4.151973917963915,,,106,39.16956526381051,592,58,555,llava_ov_7b,15000,64,128,False,rlt,none
4.9943102221004665,,,128,39.018048610159894,543,59,555,llava_ov_7b,15000,64,128,False,rlt,none
4.227257332997397,,,108,39.14127160182775,519,60,555,llava_ov_7b,15000,64,128,False,rlt,none
4.993523873970844,,,128,39.01190526539722,649,61,555,llava_ov_7b,15000,64,128,False,rlt,none
2.6620570400264114,,,67,39.73219462725987,334,62,555,llava_ov_7b,15000,64,128,False,rlt,none
0.6028775100130588,,,13,46.3751930779276,59,63,555,llava_ov_7b,15000,64,128,False,rlt,none
4.993340505054221,,,128,39.0104726957361,598,64,555,llava_ov_7b,15000,64,128,False,rlt,none
3.310913969995454,,,84,39.41564249994588,393,65,555,llava_ov_7b,15000,64,128,False,rlt,none
4.992360880016349,,,128,39.00281937512773,642,66,555,llava_ov_7b,15000,64,128,False,rlt,none
2.0101145210210234,,,50,40.20229042042047,245,67,555,llava_ov_7b,15000,64,128,False,rlt,none
4.990981754031964,,,128,38.992044953374716,567,68,555,llava_ov_7b,15000,64,128,False,rlt,none
3.0031529350671917,,,76,39.51517019825252,362,69,555,llava_ov_7b,15000,64,128,False,rlt,none
4.99140225793235,,,128,38.995330140096485,647,70,555,llava_ov_7b,15000,64,128,False,rlt,none
4.493148608948104,,,115,39.070857469113946,589,71,555,llava_ov_7b,15000,64,128,False,rlt,none
4.991870074998587,,,128,38.998984960926464,627,72,555,llava_ov_7b,15000,64,128,False,rlt,none
3.002700354089029,,,76,39.50921518538196,397,73,555,llava_ov_7b,15000,64,128,False,rlt,none
3.7317707900656387,,,95,39.28179779016462,452,74,555,llava_ov_7b,15000,64,128,False,rlt,none
3.2324676980497316,,,82,39.42033778109429,377,75,555,llava_ov_7b,15000,64,128,False,rlt,none
4.991973649011925,,,128,38.99979413290566,632,76,555,llava_ov_7b,15000,64,128,False,rlt,none
4.993533249013126,,,128,39.011978507915046,567,77,555,llava_ov_7b,15000,64,128,False,rlt,none
5.087499433080666,,,128,39.7460893209427,646,78,690,llava_ov_7b,15000,64,128,False,rlt,none
4.994124750024639,,,128,39.01659960956749,642,79,690,llava_ov_7b,15000,64,128,False,rlt,none
3.1951626860536635,,,81,39.44645291424276,399,80,690,llava_ov_7b,15000,64,128,False,rlt,none
4.230209294008091,,,108,39.16860457414899,566,81,690,llava_ov_7b,15000,64,128,False,rlt,none
2.7766828869935125,,,70,39.66689838562161,323,82,690,llava_ov_7b,15000,64,128,False,rlt,none
4.9928043220425025,,,128,39.00628376595705,645,83,690,llava_ov_7b,15000,64,128,False,rlt,none
4.994078179006465,,,128,39.016235773488006,617,84,690,llava_ov_7b,15000,64,128,False,rlt,none
4.9937925359699875,,,128,39.01400418726553,647,85,690,llava_ov_7b,15000,64,128,False,rlt,none
4.574932921095751,,,117,39.10199077859617,574,86,690,llava_ov_7b,15000,64,128,False,rlt,none
4.993512557935901,,,128,39.01181685887423,629,87,690,llava_ov_7b,15000,64,128,False,rlt,none
2.584805460064672,,,65,39.7662378471488,284,88,690,llava_ov_7b,15000,64,128,False,rlt,none
4.992920796037652,,,128,39.00719371904415,584,89,690,llava_ov_7b,15000,64,128,False,rlt,none
4.992707247030921,,,128,39.00552536742907,679,90,690,llava_ov_7b,15000,64,128,False,rlt,none
3.8451840790221468,,,98,39.23657223491986,468,91,690,llava_ov_7b,15000,64,128,False,rlt,none
4.801006245077588,,,123,39.03257109819177,602,92,690,llava_ov_7b,15000,64,128,False,rlt,none
3.2353671359596774,,,82,39.45569677999607,405,93,690,llava_ov_7b,15000,64,128,False,rlt,none
2.392374534974806,,,60,39.872908916246764,288,94,690,llava_ov_7b,15000,64,128,False,rlt,none
4.992944485973567,,,128,39.00737879666849,646,95,690,llava_ov_7b,15000,64,128,False,rlt,none
4.9938352620229125,,,128,39.014337984554004,631,96,690,llava_ov_7b,15000,64,128,False,rlt,none
