video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_7,Real-Time Visual Understanding_sample_7_1,Event Understanding,What is happening in the penalty area of the football field?,"['A player is preparing to take a penalty kick.', 'A player is scoring a goal.', 'A fight is breaking out.', 'The referee is ending the game.']",A player is preparing to take a penalty kick.,A,A) A player is preparing to take a penalty kick.,A,100.0,16.0,17,397,1.0,False,447,3332,0.1342,588,3,15000,0,64,1
Real-Time_Visual_Understanding__sample_7,Real-Time Visual Understanding_sample_7_2,Event Understanding,What happens after the penalty kick is taken?,"['The penalty kick was saved by the goalkeeper.', 'The goalkeeper catches the ball.', 'The ball goes into the bottom left of the net.', 'The ball is deflected by a defender.']",The penalty kick was saved by the goalkeeper.,A,C) The ball goes into the bottom left of the net.,C,0.0,135.0,136,397,1.0,False,3278,26656,0.123,3528,18,15000,0,64,1
Real-Time_Visual_Understanding__sample_7,Real-Time Visual Understanding_sample_7_4,Event Understanding,What happens after the goalkeeper dives to his right?,"['The ball goes past the goalkeeper.', 'The goalkeeper catches the ball.', 'The player misses the goal.', 'The ball hits the post.']",The ball goes past the goalkeeper.,A,A) The ball goes past the goalkeeper.,A,100.0,258.0,259,397,1.0,False,6407,50764,0.1262,6664,34,15000,0,64,1
Real-Time_Visual_Understanding__sample_7,Real-Time Visual Understanding_sample_7_3,Action Perception,What does the player in the white and light blue striped jersey do after running forward?,"['Passes the ball.', 'Stops running.', 'Celebrates.', 'Kicks the ball towards the goal.']",Kicks the ball towards the goal.,D,D) Kicks the ball towards the goal.,D,100.0,260.0,261,397,1.0,False,6465,51156,0.1264,6860,35,15000,0,64,1
Real-Time_Visual_Understanding__sample_7,Real-Time Visual Understanding_sample_7_5,Event Understanding,What event is taking place right now?,"['A soccer match celebration.', 'A concert.', 'A protest.', 'A graduation ceremony.']",A soccer match celebration.,A,A) A soccer match celebration.,A,100.0,396.0,397,397,1.0,False,10259,77812,0.1318,10780,55,15000,0,64,1
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_1,Attribute Perception,What is the color and number of the football player's jersey who is preparing for a penalty kick?,"['Red, 10.', 'Blue, 14.', 'Black, 22.', 'White, 26.']","White, 26.",D,"D) White, 26.",D,100.0,5.0,6,257,1.0,False,330,1176,0.2806,392,2,15000,0,64,1
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_2,Attribute Perception,What name and number are on the goalkeeper's jersey righ now?,"['COSTA, 26.', 'RONALDO, 7.', 'MESSI, 10.', 'DIOGO COSTA, 22.']","DIOGO COSTA, 22.",D,"D) DIOGO COSTA, 22.",D,100.0,14.0,15,257,1.0,False,641,2940,0.218,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_3,Text-Rich Understanding,What advertisement is visible around the perimeter of the field right now?,"['""Airbnb"".', '""Expedia"".', '""Booking.com"".', '""TripAdvisor"".']","""Booking.com"".",C,"A) ""Airbnb"".",A,0.0,85.0,86,257,1.0,False,2935,16856,0.1741,3136,16,15000,0,64,1
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_4,Attribute Perception,What colors are present on the shirt of the fan holding the scarf?,"['Red with white trimming.', 'Green with red trimming.', 'Yellow with red trimming.', 'Red with green trimming.']",Red with green trimming.,D,D) Red with green trimming.,D,100.0,163.0,164,257,1.0,False,5097,32144,0.1586,5488,28,15000,0,64,1
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_5,Event Understanding,What is the outcome of Bernardo's penalty kick?,"['The ball hits the post.', 'The ball goes out of bounds.', 'The goalkeeper saves the ball.', 'The ball hits the back of the net.']",The ball hits the back of the net.,D,D) The ball hits the back of the net.,D,100.0,256.0,257,257,1.0,False,7652,50372,0.1519,8232,42,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_1,Text-Rich Understanding,What card is this person playing now?,"['Nine of Spades.', 'Six of Spades.', 'Nine of Hearts.', 'Seven of Diamonds.']",Nine of Spades.,A,A) Nine of Spades.,A,100.0,11.0,12,76,1.0,False,465,2352,0.1977,588,3,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_2,Clips Summarize,What does the video primarily capture?,"['A card game in progress between two individuals.', 'A cooking tutorial.', 'A conversation between two people.', 'A travel vlog.']",A card game in progress between two individuals.,A,A) A card game in progress between two individuals.,A,100.0,19.0,20,76,1.0,False,611,3920,0.1559,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_3,Object Perception,What else is on the table besides the playing cards and a black object?,"['A pair of glasses.', 'A computer.', 'A pile of books.', 'A stack of notebooks.']",A pair of glasses.,A,A) A pair of glasses.,A,100.0,54.0,55,76,1.0,False,1358,10780,0.126,1568,8,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_4,Attribute Perception,What type of shirt is the opponent wearing?,"['A blue and white patterned shirt.', 'A plain white shir.', 'A yellow patterned shirt.', 'A red checkered shirt.']",A blue and white patterned shirt.,A,A) A blue and white patterned shirt.,A,100.0,71.0,72,76,1.0,False,1724,14112,0.1222,1960,10,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_5,Prospective Reasoning,What will the camera holder most likely do next?,"['Place Four of hearts onto the central pile.', 'Place the Ace of Spades onto the discard pile.', 'Put the Seven of Diamonds onto the foundation stack.', 'Move the King of Clubs to the empty tableau column.']",Place Four of hearts onto the central pile.,A,A) Place Four of hearts onto the central pile.,A,100.0,75.0,76,76,1.0,False,1801,14896,0.1209,2156,11,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_1,Attribute Perception,What is the color of the sky right now?,"['Clear with sunshine.', 'Overcast with heavy clouds.', 'Dark and stormy.', 'Clear with scattered clouds.']",Overcast with heavy clouds.,B,D) Clear with scattered clouds.,D,0.0,31.0,32,458,1.0,False,668,6272,0.1065,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_2,Event Understanding,What happens after the person stops mashing and places the bowl to one side?,"['He pick up pineapple from the table.', 'He begin slicing a yellow fruit.', 'He start grilling pineapple and meat.', 'He pour sauce into a small white bowl.']",He pick up pineapple from the table.,A,D) He pour sauce into a small white bowl.,D,0.0,128.0,129,458,1.0,False,2225,25284,0.088,2352,12,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_3,Spatial Understanding,How are the food items arranged on the grill?,"['The buns are on the right side, and the vegetables and meat are on the left side.', 'The buns are on the top, and the vegetables and meat are on the bottom.', 'The buns are on the left side, and the vegetables and meat are on the right side.', 'The buns are at the center, and the vegetables and meat are on both sides.']","The buns are on the left side, and the vegetables and meat are on the right side.",C,"D) The buns are at the center, and the vegetables and meat are",D,0.0,282.0,283,458,1.0,False,5249,55468,0.0946,5488,28,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_4,Attribute Perception,Which item placed on the grill has a yellow color?,"['Meat slices.', 'Bell pepper.', 'Pineapple.', 'Hamburger buns.']",Pineapple.,C,C) Pineapple.,C,100.0,304.0,305,458,1.0,False,5676,59780,0.0949,6076,31,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_5,Attribute Perception,What item is the person holding right now?,"['A white rectangular plate with hamburgers.', 'A white circular plate with a fish.', 'A blue rectangular plate with a salad.', 'A green square plate with a pie.']",A white rectangular plate with hamburgers.,A,A) A white rectangular plate with hamburgers.,A,100.0,457.0,458,458,1.0,False,8466,89768,0.0943,9016,46,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_1,Object Perception,What is prominently displayed in red letters on the top shelf in the kitchen?,"['EAT.', 'COOK.', 'CHEF.', 'BAKE.']",COOK.,B,B) COOK.,B,100.0,22.0,23,503,1.0,False,716,4508,0.1588,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_2,Action Perception,What action does the person take with the cauliflower?,"['He put it back on the counter.', 'He wash it under the sink.', 'He position it on a cutting board and cut it.', 'He place it in a bowl.']",He position it on a cutting board and cut it.,C,C) He position it on a cutting board and cut it.,C,100.0,80.0,81,503,1.0,False,2006,15876,0.1264,2156,11,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_3,Action Perception,What is the person doing with the cauliflower right now?,"['Cutting it.', 'Seasoning it.', 'Placing it in the frying pan.', 'Washing it.']",Placing it in the frying pan.,C,C) Placing it in the frying pan.,C,100.0,128.0,129,503,1.0,False,3038,25284,0.1202,3332,17,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_4,Event Understanding,What action does the person perform after adding the golden liquid to the bowl?,"['Begins stirring the mixture.', 'Starts cutting vegetables.', 'Places the bowl on the counter.', 'Prepares another ingredient.']",Begins stirring the mixture.,A,D) Prepares another ingredient.,D,0.0,431.0,432,503,1.0,False,9283,84672,0.1096,9604,49,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_5,Object Perception,What is the person holding right now?,"['A knife and a bowl.', 'A spoon and a knife.', 'A spoon and a towel.', 'A frying pan and a spatula.']",A spoon and a towel.,C,C) A spoon and a towel.,C,100.0,502.0,503,503,1.0,False,10819,98588,0.1097,11172,57,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_1,Attribute Perception,What color shirt is the man wearing when he holds the white plate with a piece of raw steak?,"['Dark gray.', 'Green.', 'Blue.', 'White.']",Dark gray.,A,A) Dark gray.,A,100.0,57.0,58,665,1.0,False,1557,11368,0.137,1568,8,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_2,Object Perception,What object is the person holding and gesturing towards right now?,"['A frying pan.', 'A bowl of radishes.', 'A jar of chili flakes.', 'A plate with raw meat.']",A plate with raw meat.,D,D) A plate with raw meat.,D,100.0,85.0,86,665,1.0,False,2209,16856,0.1311,2352,12,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_3,Object Perception,What is the person holding in their hand?,"['A spatula.', 'A wooden spoon.', 'A fork.', 'Red tongs.']",Red tongs.,D,D) Red tongs.,D,100.0,185.0,186,665,1.0,False,4451,36456,0.1221,4704,24,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_4,Object Perception,What is the man holding in his right hand while preparing food on the cutting board?,"['A jar of salt.', 'Half a lemon.', 'A red vegetable.', 'A small white bowl.']",A small white bowl.,D,D) A small white bowl.,D,100.0,544.0,545,665,1.0,False,12261,106820,0.1148,12544,64,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_5,Text-Rich Understanding,What is the title of the cookbook prominently featured?,"['""Gordon Ramsay in 10: Delicious Recipes Made in a Flash"".', '""Jamie Oliver\'s 30-Minute Meals"".', '""Gordon Ramsay\'s Ultimate Cookery Course"".', '""Nigella Express: Good Food Fast"".']","""Gordon Ramsay in 10: Delicious Recipes Made in a Flash"".",A,"A) ""Gordon Ramsay in 10: Delicious Recipes Made in",A,100.0,664.0,665,665,1.0,False,15066,130340,0.1156,15484,79,15000,190267392,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_1,Attribute Perception,What shirt color is the individual wearing right now?,"['Dark blue.', 'Grey.', 'White.', 'Dark green.']",Dark green.,D,A) Dark blue.,A,0.0,21.0,22,687,1.0,False,696,4312,0.1614,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_2,Action Perception,What was the person doing while holding the grater over the bowl?,"['Slicing the orange.', 'Mixing ingredients.', 'Washing the orange.', 'Grating the orange peel.']",Grating the orange peel.,D,D) Grating the orange peel.,D,100.0,426.0,427,687,1.0,False,10726,83692,0.1282,10976,56,15000,0,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_3,Causal Reasoning,Why does the man bend over the counter?,"['To pick up a dropped item.', 'To peel an orange.', 'To check the stove.', 'To clean the counter.']",To peel an orange.,B,B) To peel an orange.,B,100.0,497.0,498,687,1.0,False,12548,97608,0.1286,12936,66,15000,0,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_4,Object Perception,What tool is the person using to grate the orange?,"['Cheese grater.', 'Knife.', 'Peeler.', 'Microplane.']",Microplane.,D,A) Cheese grater.,A,0.0,575.0,576,687,1.0,False,14398,112896,0.1275,14896,76,15000,0,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_5,Object Perception,What is the man sprinkling onto the dish in the kitchen?,"['Sugar.', 'Flour.', 'Cocoa powder.', 'Sliced nut.']",Sliced nut.,D,D) Sliced nut.,D,100.0,686.0,687,687,1.0,False,17359,134652,0.1289,18032,92,15000,221577216,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_1,Object Perception,What is displayed prominently in the center at the very beginning of the video?,"['A clock with hands.', 'A knife and fork.', 'A kitchen setting.', 'A large number ""10"".']","A large number ""10"".",D,"D) A large number ""10"".",D,100.0,20.0,21,622,1.0,False,658,4116,0.1599,784,4,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_2,Object Perception,What item is the man holding while adding seasoning to the bowl?,"['A small jar.', 'A wooden spoon.', 'A bottle of oil.', 'A thin, red, rectangular can.']","A thin, red, rectangular can.",D,"D) A thin, red, rectangular can.",D,100.0,74.0,75,622,1.0,False,1945,14700,0.1323,2156,11,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_3,Event Understanding,What does the person do immediately after transferring the seasoned chicken to the grill pan?,"['Adds oil to the pan.', 'Sprinkles additional seasoning onto the meat.', 'Places the glass bowl in the sink.', 'Turns up the heat on the stove.']",Sprinkles additional seasoning onto the meat.,B,B) Sprinkles additional seasoning onto the meat.,B,100.0,132.0,133,622,1.0,False,3160,26068,0.1212,3528,18,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_4,Action Perception,What does the person do with the avocado after cutting it?,"['Adds it whole to the blender.', 'Mashes it with a spoon.', 'Scoops out the flesh and places it into the blending container.', 'Peels off the skin and discards it.']",Scoops out the flesh and places it into the blending container.,C,C) Scoops out the flesh and places it into the blending container.,C,100.0,274.0,275,622,1.0,False,6735,53900,0.125,7252,37,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_5,Object Perception,What are some of the components of the salad on the cutting board?,"['Spinach, red cabbage, tomato, feta cheese, and olives.', 'Lettuce, red cabbage, tomato, feta cheese, and croutons.', 'Spinach, red cabbage, avocado, feta cheese, and croutons.', 'Lettuce, red cabbage, avocado, feta cheese, and croutons, chicken.']","Lettuce, red cabbage, avocado, feta cheese, and croutons, chicken.",D,"C) Spinach, red cabbage, avocado, feta cheese, and cr",C,0.0,621.0,622,622,1.0,False,14717,121912,0.1207,15288,78,15000,187858944,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_1,Action Perception,What does the person do right after zesting the lime over the bowl?,"['Mixes the ingredients with a spoon.', 'Adds another ingredient from a bottle.', 'Places the lime on the countertop.', 'Mixes the ingredients by his hand.']",Mixes the ingredients by his hand.,D,D) Mixes the ingredients by his hand.,D,100.0,92.0,93,522,1.0,False,2544,18228,0.1396,2548,13,15000,0,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_2,Object Perception,What item is the man holding in his left hand right now?,"['A spatula.', 'A red pepper mill.', 'A glass bowl.', 'A bottle of olive oil.']",A bottle of olive oil.,D,D) A bottle of olive oil.,D,100.0,160.0,161,522,1.0,False,3765,31556,0.1193,3920,20,15000,0,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_3,Attribute Perception,What colors are visible in the dish of rice on the stovetop?,"['White, red, and green.', 'White and green.', 'Brown and green.', 'Brown, red, and green.']","White, red, and green.",A,"D) Brown, red, and green.",D,0.0,279.0,280,522,1.0,False,6558,54880,0.1195,6860,35,15000,0,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_4,Attribute Perception,What color are the walls in the kitchen?,"['White.', 'Black.', 'Green.', 'Blue.']",White.,A,A) White.,A,100.0,305.0,306,522,1.0,False,7057,59976,0.1177,7448,38,15000,0,64,1
