video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'press the SIM card slot back'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,91.0,92,157,1.0,False,602,18032,0.0334,784,4,15000,0,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q1,Procedure Recall,How long has the person been performing the 'press the SIM card slot back' in the last 60 seconds?,"['12-13s', '21-22s', '4-5s', '8-9s']",8-9s,D,C) 4-5s,C,0.0,117.0,118,157,1.0,False,708,23128,0.0306,980,5,15000,0,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['make wireless earbuds', 'replace battery on TV control', 'replace SIM card', 'refill a lighter']",replace SIM card,C,C) replace SIM card,C,100.0,156.0,157,157,1.0,False,870,30772,0.0283,1176,6,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q0,Step Verification,Is the person in the current frame still performing the 'reveal the glue from the face'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,40.0,41,139,1.0,False,220,8036,0.0274,392,2,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q1,Procedure Recall,What actions did the person not perform in the last 90 seconds?,"['wipe the glue to a layer', 'reveal the glue from the face', 'install the new pin board', 'pour some glue to the face']",install the new pin board,C,A) wipe the glue to a layer,A,0.0,116.0,117,139,1.0,False,471,22932,0.0205,784,4,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q2,Step Localization,How long has the person in the scene been performing the 'wipe the glue to a layer'?,"['43-44s', '49-50s', '16-17s', '7-8s']",43-44s,A,D) 7-8s,D,0.0,136.0,137,139,1.0,False,508,26852,0.0189,980,5,15000,0,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['bandage dog paw', 'use earplugs', 'shave beard', 'remove blackheads with glue']",remove blackheads with glue,D,D) remove blackheads with glue,D,100.0,138.0,139,139,1.0,False,510,27244,0.0187,1176,6,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q0,Step Verification,Is the person in the current frame still performing the 'check the breath of the patient'?,"['Yes', 'No']",No,B,B) No,B,100.0,8.0,9,65,1.0,False,201,1764,0.1139,392,2,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q1,Goal/Step Prediction,My goal is 'perform CPR'. What are the next steps I should take?,"['check the foreign matter in the mouse', 'cook the rice by rice cooker', 'press the chest of the patient', 'wipe nose']",press the chest of the patient,C,C) press the chest of the patient,C,100.0,53.0,54,65,1.0,False,238,10584,0.0225,588,3,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q2,Step Localization,How long has the person in the scene been performing the 'press the chest of the patient'?,"['25-26s', '11-12s', '13-14s', '6-7s']",6-7s,D,D) 6-7s,D,100.0,58.0,59,65,1.0,False,240,11564,0.0208,784,4,15000,0,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q3,Procedure Recall,What goal was achieved in this video?,"['wash dog', 'perform CPR', 'use neti pot', 'remove blackheads with glue']",perform CPR,B,B) perform CPR,B,100.0,64.0,65,65,1.0,False,242,12740,0.019,980,5,15000,0,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q0,Procedure Recall,How long has the person been performing the 'remove the door knob' in the last 90 seconds?,"['19-20s', '38-39s', '12-13s', '3-4s']",38-39s,B,D) 3-4s,D,0.0,100.0,101,112,1.0,False,527,19796,0.0266,588,3,15000,0,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the bolt and pin board'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,111.0,112,112,1.0,False,569,21952,0.0259,784,4,15000,0,64,1
COIN__ETiowy9GJ3c.mp4,COIN__ETiowy9GJ3c.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'install closestool'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,64.0,65,65,1.0,False,720,12740,0.0565,784,4,15000,0,64,1
