video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
LaSOT__drone-17,LaSOT__drone-17#q3,Object Presence,"Is the person [0.162, 0.315, 0.205, 0.34] still in the screen 19.0 seconds before?","['No, it does not exist.', 'Yes, it exists.']","Yes, it exists.",B,"A) No, it does not exist.",A,0.0,23.0,24,37,1.0,False,241,4704,0.0512,980,5,15000,0,64,1
LaSOT__drone-17,LaSOT__drone-17#q4,Trajectory Retrieval,"Where is the location of the drone [0.221, 0.321, 0.268, 0.346] in the screen 2.0 second(s) before?","['[0.443, 0.171, 0.809, 0.786]', '[0.188, 0.343, 0.225, 0.369]', '[0.93, 0.349, 1.0, 0.91]', '[0.573, 0.889, 1.0, 1.0]']","[0.188, 0.343, 0.225, 0.369]",B,A),A,0.0,24.0,25,37,1.0,False,244,4900,0.0498,1176,6,15000,0,64,1
LaSOT__drone-17,LaSOT__drone-17#q5,Object Position,"Based on visible information, which option most accurately describes the location of the drones on the screen? (Note: Positions with counts, e.g., 'left-middle (2)', indicate multiple objects in the same area.)","['bottom, left-middle, top, center (2)', 'left-middle', 'bottom, center (2), bottom', 'right-middle, right-bottom, center (2)']",left-middle,B,"A) bottom, left-middle, top, center (2)",A,0.0,36.0,37,37,1.0,False,269,7252,0.0371,1372,7,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q0,Object Trajectory,"Compared with 5 seconds ago, are the tape_dispenser [0.134, 0.167, 0.278, 0.453] and the piece_of_paper [0.366, 0.062, 0.476, 0.218] closer or farther apart?","['Their distance almost remains unchanged.', 'They are getting farther apart.', 'They are getting closer.']",Their distance almost remains unchanged.,A,C) They are getting closer.,C,0.0,12.0,13,39,1.0,False,198,2548,0.0777,392,2,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q1,Movement Prediction,"What direction do you think the scissors [0.822, 0.285, 0.96, 0.788] may move towards in the next second?","['above', 'uncertain', 'stationary', 'left-bottom']",stationary,C,C) stationary,C,100.0,19.0,20,39,1.0,False,204,3920,0.052,588,3,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q2,Object Position,"Based on visible information, which option most accurately describes the location of the scissors on the screen? (Note: Positions with counts, e.g., 'left-middle (2)', indicate multiple objects in the same area.)","['left-middle, top, right-middle', 'center, center (5), right-middle', 'center, center (4), left-bottom', 'right-middle']",right-middle,D,D) right-middle,D,100.0,30.0,31,39,1.0,False,212,6076,0.0349,784,4,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q3,Trajectory Retrieval,"Where is the location of the piece_of_paper [0.517, 0.481, 0.572, 0.629] in the screen 30.0 second(s) before?","['[0.565, 0.557, 0.589, 0.571]', '[0.445, 0.254, 0.478, 0.3]', '[0.654, 0.353, 0.678, 0.446]', '[0.732, 0.35, 0.825, 0.89]']","[0.565, 0.557, 0.589, 0.571]",A,"C) [0.654, 0.353,",C,0.0,34.0,35,39,1.0,False,216,6860,0.0315,980,5,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q4,Object Presence,"Is the person [0.484, 0.076, 0.578, 0.242] still in the screen 2.0 seconds before?","['Yes, it exists.', 'No, it does not exist.']","Yes, it exists.",A,"A) Yes, it exists.",A,100.0,35.0,36,39,1.0,False,216,7056,0.0306,980,5,15000,0,64,1
HACS__Throwing_darts_v_tS8_PFJtWOU,HACS__Throwing_darts_v_tS8_PFJtWOU#q5,Object Existence State,"What is the time period the piece_of_paper [0.524, 0.376, 0.566, 0.469] in the current screen appears in the video? And what is the time period that it disappears?","['It appears at 0.0s, 3.0s, 8.0 - 19.0s, 23.0 - 27.0s, 36.0 - 38.0s. And it disappears at 1.0 - 2.0s, 4.0 - 7.0s, 20.0 - 22.0s, 28.0 - 35.0s.', 'It appears at 0.0s, 3.0 - 5.0s, 9.0s, 11.0 - 24.0s, 29.0 - 31.0s, 37.0 - 38.0s. And it disappears at 1.0 - 2.0s, 6.0 - 8.0s, 10.0s, 25.0 - 28.0s, 32.0 - 36.0s.', 'It appears at 2.0s, 7.0 - 12.0s, 20.0 - 23.0s, 27.0 - 33.0s. And it disappears at 3.0 - 6.0s, 13.0 - 19.0s, 24.0 - 26.0s, 34.0 - 38.0s.', 'It appears at 0.0 - 38.0s.']",It appears at 0.0 - 38.0s.,D,"B) It appears at 0.0s, 3.0 -",B,0.0,38.0,39,39,1.0,False,216,7644,0.0283,980,5,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q0,Object Position,"Based on visible information, which option most accurately describes the location of the calves on the screen? (Note: Positions with counts, e.g., 'left-middle (2)', indicate multiple objects in the same area.)","['left-middle, left-top, center, right-top (2), left-bottom, top', 'left-bottom, right-middle (4), center', 'center, center, right-bottom, right-middle', 'top, top (3), right-top, center']","left-middle, left-top, center, right-top (2), left-bottom, top",A,"C) center, center, right-bottom, right-middle",C,0.0,6.0,7,39,1.0,False,201,1372,0.1465,392,2,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q1,Trajectory Retrieval,"When does the calf [0.193, 0.0, 0.388, 0.417] in the current screen first appear in the video? Give the corresponding position when it first appears.","['It first appears 23 seconds before, at [0.43, 0.508, 0.652, 0.967].', 'It first appears 8 seconds before, at [0.085, 0.0, 0.261, 0.407].', 'It first appears 9 seconds before, at [0.0, 0.554, 0.172, 0.832].', 'It first appears 6 seconds before, at [0.823, 0.688, 1.0, 0.843].']","It first appears 8 seconds before, at [0.085, 0.0, 0.261, 0.407].",B,"B) It first appears 8 seconds before, at [0.08",B,100.0,8.0,9,39,1.0,False,203,1764,0.1151,588,3,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q2,Object Existence State,"What is the time period the calf [0.591, 0.0, 0.609, 0.021] in the current screen appears in the video? And what is the time period that it disappears?","['It appears at 0.0s, 6.0 - 11.0s, 14.0s. And it disappears at 1.0 - 5.0s, 12.0 - 13.0s, 15.0s.', 'It appears at 6.0s, 9.0s, 12.0 - 15.0s. And it disappears at 7.0 - 8.0s, 10.0 - 11.0s.', 'It appears at 0.0s, 4.0s, 8.0 - 11.0s. And it disappears at 1.0 - 3.0s, 5.0 - 7.0s, 12.0 - 15.0s.', 'It appears at 1.0 - 2.0s, 4.0 - 6.0s, 10.0s. And it disappears at 3.0s, 7.0 - 9.0s, 11.0 - 15.0s.']","It appears at 6.0s, 9.0s, 12.0 - 15.0s. And it disappears at 7.0 - 8.0s, 10.0 - 11.0s.",B,"C) It appears at 0.0s, 4.0s",C,0.0,15.0,16,39,1.0,False,207,3136,0.066,784,4,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q3,Object Presence,"Is the calf [0.841, 0.133, 1.0, 0.394] still in the screen 17.0 seconds before?","['No, it does not exist.', 'Yes, it exists.']","Yes, it exists.",B,"A) No, it does not exist.",A,0.0,24.0,25,39,1.0,False,216,4900,0.0441,980,5,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q4,Movement Prediction,"What direction do you think the calf [0.694, 0.0, 0.866, 0.053] may move towards in the next second?","['uncertain', 'stationary', 'left-top', 'left']",stationary,B,D) left,D,0.0,32.0,33,39,1.0,False,223,6468,0.0345,1176,6,15000,0,64,1
LaSOT__cattle-7,LaSOT__cattle-7#q5,Object Trajectory,"Compared with 34 seconds ago, are the calf [0.177, 0.289, 0.409, 0.6] and the calf [0.635, 0.629, 1.0, 1.0] closer or farther apart?","['Their distance almost remains unchanged.', 'They are getting farther apart.', 'They are getting closer.']",They are getting farther apart.,B,A) Their distance almost remains unchanged.,A,0.0,38.0,39,39,1.0,False,231,7644,0.0302,1372,7,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q0,Object Position,"Based on visible information, which option most accurately describes the location of the cups on the screen? (Note: Positions with counts, e.g., 'left-middle (2)', indicate multiple objects in the same area.)","['center, right-middle (3), center (3), left-middle', 'left-bottom', 'bottom, bottom (2), left-middle (2), right-middle, right-bottom (2)', 'center, left-middle, left-top (2)']",left-bottom,B,"A) center, right-middle (3), center (3), left-middle",A,0.0,0.0,1,29,1.0,False,196,196,1.0,196,1,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q1,Object Existence State,"What is the time period the cup [0.384, 0.99, 0.447, 1.0] in the current screen appears in the video? And what is the time period that it disappears?","['It appears at 1.0s, 4.0 - 7.0s, 9.0s, 11.0s. And it disappears at 2.0 - 3.0s, 8.0s, 10.0s, 12.0s.', 'It appears at 2.0s, 6.0 - 7.0s, 10.0s. And it disappears at 3.0 - 5.0s, 8.0 - 9.0s, 11.0 - 12.0s.', 'It appears at 1.0 - 2.0s, 5.0 - 6.0s, 9.0 - 11.0s. And it disappears at 3.0 - 4.0s, 7.0 - 8.0s, 12.0s.', 'It appears at 0.0 - 3.0s, 9.0 - 10.0s, 12.0s. And it disappears at 4.0 - 8.0s, 11.0s.']","It appears at 0.0 - 3.0s, 9.0 - 10.0s, 12.0s. And it disappears at 4.0 - 8.0s, 11.0s.",D,"C) It appears at 1.0 - 2.0s,",C,0.0,12.0,13,29,1.0,False,201,2548,0.0789,392,2,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q2,Object Trajectory,"In the video, what is the trajectory of the person [0.0, 0.0, 0.491, 1.0] in the past 13 seconds? Also point out the time period it disappears.","['The trajectory is: [0.891, 0.706, 1.0, 0.867] -> [0.73, 0.494, 1.0, 0.867] -> [0.66, 0.519, 1.0, 0.867] -> [0.62, 0.54, 0.827, 0.818] -> [0.602, 0.574, 0.753, 0.785] -> [0.593, 0.558, 0.735, 0.753] -> [0.603, 0.557, 0.743, 0.74] -> [0.597, 0.567, 0.737, 0.751] -> [0.59, 0.575, 0.729, 0.754] -> [0.562, 0.549, 0.696, 0.719] -> [0.535, 0.536, 0.673, 0.722] -> [0.502, 0.524, 0.653, 0.725] -> [0.509, 0.529, 0.707, 0.79].', 'The trajectory is: [0.766, 0.625, 0.87, 0.877]; [0.861, 0.515, 0.917, 0.644]. And it disappears at 27.0 - 37.0s.', 'The trajectory is: [0.543, 0.442, 0.564, 0.519] -> [0.546, 0.425, 0.569, 0.501] -> [0.559, 0.394, 0.581, 0.474] -> [0.567, 0.378, 0.59, 0.461] -> [0.574, 0.346, 0.596, 0.428] -> [0.571, 0.335, 0.594, 0.4] -> [0.537, 0.324, 0.546, 0.364] -> [0.53, 0.3, 0.545, 0.329] -> [0.552, 0.293, 0.574, 0.325] -> [0.566, 0.301, 0.588, 0.362] -> [0.584, 0.304, 0.605, 0.365] -> [0.597, 0.307, 0.618, 0.368] -> [0.614, 0.317, 0.637, 0.385].', 'The trajectory is: [0.223, 0.177, 0.764, 1.0] -> [0.222, 0.177, 0.747, 1.0] -> [0.217, 0.192, 0.748, 1.0] -> [0.223, 0.19, 0.75, 1.0] -> [0.197, 0.177, 0.784, 1.0] -> [0.208, 0.169, 0.761, 1.0] -> [0.203, 0.179, 0.891, 1.0] -> [0.198, 0.148, 0.873, 1.0] -> [0.219, 0.148, 0.891, 1.0] -> [0.227, 0.15, 0.827, 1.0] -> [0.188, 0.177, 0.741, 1.0] -> [0.0, 0.0, 0.784, 1.0] -> [0.0, 0.0, 0.655, 1.0].']","The trajectory is: [0.223, 0.177, 0.764, 1.0] -> [0.222, 0.177, 0.747, 1.0] -> [0.217, 0.192, 0.748, 1.0] -> [0.223, 0.19, 0.75, 1.0] -> [0.197, 0.177, 0.784, 1.0] -> [0.208, 0.169, 0.761, 1.0] -> [0.203, 0.179, 0.891, 1.0] -> [0.198, 0.148, 0.873, 1.0] -> [0.219, 0.148, 0.891, 1.0] -> [0.227, 0.15, 0.827, 1.0] -> [0.188, 0.177, 0.741, 1.0] -> [0.0, 0.0, 0.784, 1.0] -> [0.0, 0.0, 0.655, 1.0].",D,"D) The trajectory is: [0.223, 0.",D,100.0,23.0,24,29,1.0,False,218,4704,0.0463,588,3,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q3,Movement Prediction,"What direction do you think the wineglass [0.356, 0.342, 0.391, 0.469] may move towards in the next second?","['right-top', 'stationary', 'left-top', 'left']",left-top,C,B) stationary,B,0.0,25.0,26,29,1.0,False,231,5096,0.0453,784,4,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q4,Object Presence,How many wineglasses are there in the screen 18.0 seconds before? Does the number increase or decrease compare with the past screen?,"['2 in the past. Compared with the past screen, the number remains the same.', '9 in the past. Compared with the past screen, the number decreases.', '7 in the past. Compared with the past screen, the number remains the same.', '1 in the past. Compared with the past screen, the number remains the same.']","1 in the past. Compared with the past screen, the number remains the same.",D,"A) 2 in the past. Compared with the past screen, the number",A,0.0,27.0,28,29,1.0,False,240,5488,0.0437,980,5,15000,0,64,1
YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494,YFCC100M__v_e5d292a6a2a5bd9d2a38758130bde494#q5,Trajectory Retrieval,"Where is the location of the person [0.727, 0.0, 1.0, 1.0] in the screen 10.0 second(s) before?","['[0.0, 0.178, 0.224, 1.0]', '[0.409, 0.188, 0.484, 0.481]', '[0.58, 0.317, 0.688, 0.608]', '[0.0, 0.332, 0.23, 1.0]']","[0.58, 0.317, 0.688, 0.608]",C,"D) [0.0, 0.332, 0",D,0.0,28.0,29,29,1.0,False,243,5684,0.0428,1176,6,15000,0,64,1
Charades__QERDA,Charades__QERDA#q0,Object Trajectory,"In the video, what is the trajectory of the bedspread [0.689, 0.743, 0.861, 1.0] in the past 4 seconds? Also point out the time period it disappears.","['The trajectory is: [0.385, 0.503, 0.394, 0.545] -> [0.37, 0.506, 0.38, 0.552] -> [0.351, 0.506, 0.364, 0.556] -> [0.334, 0.507, 0.349, 0.564].', 'The trajectory is: [0.366, 0.071, 0.627, 1.0] -> [0.351, 0.39, 0.603, 1.0] -> [0.336, 0.169, 0.647, 0.878] -> [0.327, 0.132, 0.627, 0.874].', 'The trajectory is: [0.734, 0.498, 0.756, 0.561] -> [0.722, 0.495, 0.741, 0.559] -> [0.722, 0.494, 0.739, 0.553] -> [0.727, 0.49, 0.743, 0.551].', 'The trajectory is: [0.181, 0.925, 0.305, 1.0] -> [0.22, 0.765, 0.34, 0.936] -> [0.221, 0.712, 0.34, 0.933] -> [0.352, 0.774, 0.54, 1.0].']","The trajectory is: [0.181, 0.925, 0.305, 1.0] -> [0.22, 0.765, 0.34, 0.936] -> [0.221, 0.712, 0.34, 0.933] -> [0.352, 0.774, 0.54, 1.0].",D,"B) The trajectory is: [0.366, 0.",B,0.0,9.0,10,26,1.0,False,221,1960,0.1128,392,2,15000,0,64,1
Charades__QERDA,Charades__QERDA#q1,Object Existence State,"What is the time period the person [0.134, 0.003, 0.93, 0.56] in the current screen appears in the video? And what is the time period that it disappears?","['It appears at 0.0 - 2.0s, 9.0s. And it disappears at 3.0 - 8.0s, 10.0s.', 'It appears at 0.0 - 10.0s.', 'It appears at 0.0s, 3.0s, 5.0 - 9.0s. And it disappears at 1.0 - 2.0s, 4.0s, 10.0s.', 'It appears at 0.0s, 6.0s, 9.0s. And it disappears at 1.0 - 5.0s, 7.0 - 8.0s, 10.0s.']",It appears at 0.0 - 10.0s.,B,"D) It appears at 0.0s, 6.0s",D,0.0,10.0,11,26,1.0,False,222,2156,0.103,588,3,15000,0,64,1
Charades__QERDA,Charades__QERDA#q2,Object Presence,How many photo_frames are there in the screen 12.0 seconds before? Does the number increase or decrease compare with the past screen?,"['0 in the past. Compared with the past screen, the number increases.', '3 in the past. Compared with the past screen, the number increases.', '1 in the past. Compared with the past screen, the number remains the same.', '7 in the past. Compared with the past screen, the number increases.']","1 in the past. Compared with the past screen, the number remains the same.",C,"A) 0 in the past. Compared with the past screen, the number",A,0.0,15.0,16,26,1.0,False,230,3136,0.0733,784,4,15000,0,64,1
Charades__QERDA,Charades__QERDA#q3,Object Position,"Based on visible information, which option most accurately describes the location of the persons on the screen? (Note: Positions with counts, e.g., 'left-middle (2)', indicate multiple objects in the same area.)","['right-top, right-middle (2), top, right-bottom (3)', 'center, right-middle, left-middle (2)', 'left-bottom, left-middle (2), right-top', 'center']",center,D,"C) left-bottom, left-middle (2), right-top",C,0.0,15.0,16,26,1.0,False,230,3136,0.0733,784,4,15000,0,64,1
Charades__QERDA,Charades__QERDA#q4,Movement Prediction,"What direction do you think the person [0.117, 0.0, 1.0, 0.801] may move towards in the next second?","['above', 'right', 'stationary', 'uncertain']",stationary,C,B) right,B,0.0,21.0,22,26,1.0,False,244,4312,0.0566,980,5,15000,0,64,1
