video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Real-Time_Visual_Understanding__sample_8,Real-Time Visual Understanding_sample_8_5,Event Understanding,What is the outcome of Bernardo's penalty kick?,"['The ball hits the post.', 'The ball goes out of bounds.', 'The goalkeeper saves the ball.', 'The ball hits the back of the net.']",The ball hits the back of the net.,D,D) The ball hits the back of the net.,D,100.0,256.0,257,257,1.0,False,18466,50372,0.3666,18816,96,15000,1078984704,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_1,Text-Rich Understanding,What card is this person playing now?,"['Nine of Spades.', 'Six of Spades.', 'Nine of Hearts.', 'Seven of Diamonds.']",Nine of Spades.,A,C) Nine of Hearts.,C,0.0,11.0,12,76,1.0,False,880,2352,0.3741,980,5,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_2,Clips Summarize,What does the video primarily capture?,"['A card game in progress between two individuals.', 'A cooking tutorial.', 'A conversation between two people.', 'A travel vlog.']",A card game in progress between two individuals.,A,A) A card game in progress between two individuals.,A,100.0,19.0,20,76,1.0,False,1325,3920,0.338,1568,8,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_3,Object Perception,What else is on the table besides the playing cards and a black object?,"['A pair of glasses.', 'A computer.', 'A pile of books.', 'A stack of notebooks.']",A pair of glasses.,A,A) A pair of glasses.,A,100.0,54.0,55,76,1.0,False,3187,10780,0.2956,3528,18,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_4,Attribute Perception,What type of shirt is the opponent wearing?,"['A blue and white patterned shirt.', 'A plain white shir.', 'A yellow patterned shirt.', 'A red checkered shirt.']",A blue and white patterned shirt.,A,A) A blue and white patterned shirt.,A,100.0,71.0,72,76,1.0,False,4121,14112,0.292,4508,23,15000,0,64,1
Real-Time_Visual_Understanding__sample_9,Real-Time Visual Understanding_sample_9_5,Prospective Reasoning,What will the camera holder most likely do next?,"['Place Four of hearts onto the central pile.', 'Place the Ace of Spades onto the discard pile.', 'Put the Seven of Diamonds onto the foundation stack.', 'Move the King of Clubs to the empty tableau column.']",Place Four of hearts onto the central pile.,A,B) Place the Ace of Spades onto the discard pile.,B,0.0,75.0,76,76,1.0,False,4338,14896,0.2912,4900,25,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_1,Attribute Perception,What is the color of the sky right now?,"['Clear with sunshine.', 'Overcast with heavy clouds.', 'Dark and stormy.', 'Clear with scattered clouds.']",Overcast with heavy clouds.,B,B) Overcast with heavy clouds.,B,100.0,31.0,32,458,1.0,False,1369,6272,0.2183,1372,7,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_2,Event Understanding,What happens after the person stops mashing and places the bowl to one side?,"['He pick up pineapple from the table.', 'He begin slicing a yellow fruit.', 'He start grilling pineapple and meat.', 'He pour sauce into a small white bowl.']",He pick up pineapple from the table.,A,B) He begin slicing a yellow fruit.,B,0.0,128.0,129,458,1.0,False,5209,25284,0.206,5292,27,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_3,Spatial Understanding,How are the food items arranged on the grill?,"['The buns are on the right side, and the vegetables and meat are on the left side.', 'The buns are on the top, and the vegetables and meat are on the bottom.', 'The buns are on the left side, and the vegetables and meat are on the right side.', 'The buns are at the center, and the vegetables and meat are on both sides.']","The buns are on the left side, and the vegetables and meat are on the right side.",C,"C) The buns are on the left side, and the vegetables and meat",C,100.0,282.0,283,458,1.0,False,13578,55468,0.2448,13720,70,15000,0,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_4,Attribute Perception,Which item placed on the grill has a yellow color?,"['Meat slices.', 'Bell pepper.', 'Pineapple.', 'Hamburger buns.']",Pineapple.,C,C) Pineapple.,C,100.0,304.0,305,458,1.0,False,14830,59780,0.2481,15092,77,15000,865435648,64,1
Real-Time_Visual_Understanding__sample_10,Real-Time Visual Understanding_sample_10_5,Attribute Perception,What item is the person holding right now?,"['A white rectangular plate with hamburgers.', 'A white circular plate with a fish.', 'A blue rectangular plate with a salad.', 'A green square plate with a pie.']",A white rectangular plate with hamburgers.,A,A) A white rectangular plate with hamburgers.,A,100.0,457.0,458,458,1.0,False,22341,89768,0.2489,22736,116,15000,1303773184,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_1,Object Perception,What is prominently displayed in red letters on the top shelf in the kitchen?,"['EAT.', 'COOK.', 'CHEF.', 'BAKE.']",COOK.,B,B) COOK.,B,100.0,22.0,23,503,1.0,False,1155,4508,0.2562,1176,6,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_2,Action Perception,What action does the person take with the cauliflower?,"['He put it back on the counter.', 'He wash it under the sink.', 'He position it on a cutting board and cut it.', 'He place it in a bowl.']",He position it on a cutting board and cut it.,C,C) He position it on a cutting board and cut it.,C,100.0,80.0,81,503,1.0,False,3740,15876,0.2356,3920,20,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_3,Action Perception,What is the person doing with the cauliflower right now?,"['Cutting it.', 'Seasoning it.', 'Placing it in the frying pan.', 'Washing it.']",Placing it in the frying pan.,C,C) Placing it in the frying pan.,C,100.0,128.0,129,503,1.0,False,6377,25284,0.2522,6664,34,15000,0,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_4,Event Understanding,What action does the person perform after adding the golden liquid to the bowl?,"['Begins stirring the mixture.', 'Starts cutting vegetables.', 'Places the bowl on the counter.', 'Prepares another ingredient.']",Begins stirring the mixture.,A,A) Begins stirring the mixture.,A,100.0,431.0,432,503,1.0,False,21902,84672,0.2587,22344,114,15000,1281294336,64,1
Real-Time_Visual_Understanding__sample_11,Real-Time Visual Understanding_sample_11_5,Object Perception,What is the person holding right now?,"['A knife and a bowl.', 'A spoon and a knife.', 'A spoon and a towel.', 'A frying pan and a spatula.']",A spoon and a towel.,C,C) A spoon and a towel.,C,100.0,502.0,503,503,1.0,False,25774,98588,0.2614,26264,134,15000,1506082816,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_1,Attribute Perception,What color shirt is the man wearing when he holds the white plate with a piece of raw steak?,"['Dark gray.', 'Green.', 'Blue.', 'White.']",Dark gray.,A,A) Dark gray.,A,100.0,57.0,58,665,1.0,False,2942,11368,0.2588,3136,16,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_2,Object Perception,What object is the person holding and gesturing towards right now?,"['A frying pan.', 'A bowl of radishes.', 'A jar of chili flakes.', 'A plate with raw meat.']",A plate with raw meat.,D,D) A plate with raw meat.,D,100.0,85.0,86,665,1.0,False,4207,16856,0.2496,4508,23,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_3,Object Perception,What is the person holding in their hand?,"['A spatula.', 'A wooden spoon.', 'A fork.', 'Red tongs.']",Red tongs.,D,D) Red tongs.,D,100.0,185.0,186,665,1.0,False,9189,36456,0.2521,9604,49,15000,0,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_4,Object Perception,What is the man holding in his right hand while preparing food on the cutting board?,"['A jar of salt.', 'Half a lemon.', 'A red vegetable.', 'A small white bowl.']",A small white bowl.,D,C) A red vegetable.,C,0.0,544.0,545,665,1.0,False,27965,106820,0.2618,28420,145,15000,1629716480,64,1
Real-Time_Visual_Understanding__sample_12,Real-Time Visual Understanding_sample_12_5,Text-Rich Understanding,What is the title of the cookbook prominently featured?,"['""Gordon Ramsay in 10: Delicious Recipes Made in a Flash"".', '""Jamie Oliver\'s 30-Minute Meals"".', '""Gordon Ramsay\'s Ultimate Cookery Course"".', '""Nigella Express: Good Food Fast"".']","""Gordon Ramsay in 10: Delicious Recipes Made in a Flash"".",A,"A) ""Gordon Ramsay in 10: Delicious Recipes Made in",A,100.0,664.0,665,665,1.0,False,34405,130340,0.264,34888,178,15000,2000617472,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_1,Attribute Perception,What shirt color is the individual wearing right now?,"['Dark blue.', 'Grey.', 'White.', 'Dark green.']",Dark green.,D,B) Grey.,B,0.0,21.0,22,687,1.0,False,1142,4312,0.2648,1176,6,15000,0,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_2,Action Perception,What was the person doing while holding the grater over the bowl?,"['Slicing the orange.', 'Mixing ingredients.', 'Washing the orange.', 'Grating the orange peel.']",Grating the orange peel.,D,D) Grating the orange peel.,D,100.0,426.0,427,687,1.0,False,23318,83692,0.2786,23520,120,15000,1348730880,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_3,Causal Reasoning,Why does the man bend over the counter?,"['To pick up a dropped item.', 'To peel an orange.', 'To check the stove.', 'To clean the counter.']",To peel an orange.,B,B) To peel an orange.,B,100.0,497.0,498,687,1.0,False,27265,97608,0.2793,27636,141,15000,1584758784,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_4,Object Perception,What tool is the person using to grate the orange?,"['Cheese grater.', 'Knife.', 'Peeler.', 'Microplane.']",Microplane.,D,D) Microplane.,D,100.0,575.0,576,687,1.0,False,31550,112896,0.2795,31948,163,15000,1832026112,64,1
Real-Time_Visual_Understanding__sample_13,Real-Time Visual Understanding_sample_13_5,Object Perception,What is the man sprinkling onto the dish in the kitchen?,"['Sugar.', 'Flour.', 'Cocoa powder.', 'Sliced nut.']",Sliced nut.,D,D) Sliced nut.,D,100.0,686.0,687,687,1.0,False,38815,134652,0.2883,39396,201,15000,2259124224,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_1,Object Perception,What is displayed prominently in the center at the very beginning of the video?,"['A clock with hands.', 'A knife and fork.', 'A kitchen setting.', 'A large number ""10"".']","A large number ""10"".",D,"D) A large number ""10"".",D,100.0,20.0,21,622,1.0,False,1004,4116,0.2439,1176,6,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_2,Object Perception,What item is the man holding while adding seasoning to the bowl?,"['A small jar.', 'A wooden spoon.', 'A bottle of oil.', 'A thin, red, rectangular can.']","A thin, red, rectangular can.",D,"D) A thin, red, rectangular can.",D,100.0,74.0,75,622,1.0,False,4036,14700,0.2746,4312,22,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_3,Event Understanding,What does the person do immediately after transferring the seasoned chicken to the grill pan?,"['Adds oil to the pan.', 'Sprinkles additional seasoning onto the meat.', 'Places the glass bowl in the sink.', 'Turns up the heat on the stove.']",Sprinkles additional seasoning onto the meat.,B,A) Adds oil to the pan.,A,0.0,132.0,133,622,1.0,False,6922,26068,0.2655,7252,37,15000,0,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_4,Action Perception,What does the person do with the avocado after cutting it?,"['Adds it whole to the blender.', 'Mashes it with a spoon.', 'Scoops out the flesh and places it into the blending container.', 'Peels off the skin and discards it.']",Scoops out the flesh and places it into the blending container.,C,C) Scoops out the flesh and places it into the blending container.,C,100.0,274.0,275,622,1.0,False,15334,53900,0.2845,15680,80,15000,899153920,64,1
Real-Time_Visual_Understanding__sample_14,Real-Time Visual Understanding_sample_14_5,Object Perception,What are some of the components of the salad on the cutting board?,"['Spinach, red cabbage, tomato, feta cheese, and olives.', 'Lettuce, red cabbage, tomato, feta cheese, and croutons.', 'Spinach, red cabbage, avocado, feta cheese, and croutons.', 'Lettuce, red cabbage, avocado, feta cheese, and croutons, chicken.']","Lettuce, red cabbage, avocado, feta cheese, and croutons, chicken.",D,"D) Lettuce, red cabbage, avocado, feta cheese, and",D,100.0,621.0,622,622,1.0,False,34569,121912,0.2836,35084,179,15000,2011856896,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_1,Action Perception,What does the person do right after zesting the lime over the bowl?,"['Mixes the ingredients with a spoon.', 'Adds another ingredient from a bottle.', 'Places the lime on the countertop.', 'Mixes the ingredients by his hand.']",Mixes the ingredients by his hand.,D,D) Mixes the ingredients by his hand.,D,100.0,92.0,93,522,1.0,False,5686,18228,0.3119,5880,30,15000,0,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_2,Object Perception,What item is the man holding in his left hand right now?,"['A spatula.', 'A red pepper mill.', 'A glass bowl.', 'A bottle of olive oil.']",A bottle of olive oil.,D,D) A bottle of olive oil.,D,100.0,160.0,161,522,1.0,False,8805,31556,0.279,9016,46,15000,0,64,1
Real-Time_Visual_Understanding__sample_15,Real-Time Visual Understanding_sample_15_3,Attribute Perception,What colors are visible in the dish of rice on the stovetop?,"['White, red, and green.', 'White and green.', 'Brown and green.', 'Brown, red, and green.']","White, red, and green.",A,"A) White, red, and green.",A,100.0,279.0,280,522,1.0,False,14952,54880,0.2724,15288,78,15000,876675072,64,1
