video_id,question,answer,pred_answer,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is being performed with tomatoes?,Cutting tomatoes.,The task being performed with tomatoes is peeling and chopping them.,11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an electronic device being used in this scene?,"Yes, a mobile phone.","Yes, there is an electronic device being used in this scene.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the sauce being utilized in the cooking process?,By spreading it on flatbreads.,"The sauce is being poured over the rolled tortillas, which are being prepared for the next step in the cooking process.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is occurring aside from food preparation?,Operating a mobile phone.,"Aside from food preparation, there is a person opening a drawer and retrieving a red container, possibly containing a spice or seasoning.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What manual task is depicted involving food items?,"Cutting vegetables, specifically tomatoes.",The manual task depicted involves rolling tortillas filled with a mixture of meat and vegetables.,11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is someone chopping vegetables in the video?,Yes.,"Yes, someone is chopping vegetables in the video.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the sauce being poured into a bowl?,"No, it's being rolled in flatbreads.","No, the sauce is being poured into a container.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is a cooking activity happening in a bedroom?,"No, it's happening in a kitchen.","No, the activity is happening in a kitchen.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the frame capture the act of grilling or frying?,No.,"No, the frame captures the act of grilling or frying, as the person is seen handling a frying pan on the stove.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, are vegetables cut before the heat regulator is operated?",Yes,"Yes, the vegetables are cut before the heat regulator is operated.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does rolling sauce in flatbreads occur after cutting tomatoes?,Yes,"Yes, after cutting tomatoes, the rolling sauce in flatbreads is added to the flatbreads.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the opening of the drawers happen before using the mobile phone?,No,"No, the opening of the drawers happens after the mobile phone is used.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the heat regulator operated before rolling sauce in flatbreads?,No,"Yes, the heat regulator is operated before rolling sauce in flatbreads.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before rolling sauce in flatbreads?,Cutting tomatoes with a knife.,"Just before rolling sauce in flatbreads, the person places the rolled tortillas on the counter and then uses a spatula to lift them off the pan.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before operating the heat regulator?,Cutting vegetables with knives.,"Just before operating the heat regulator, the person's hands are seen adjusting the knobs on the stove.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done just before opening drawers in the kitchen?,Operating the heat regulator of the cooker.,"Just before opening drawers in the kitchen, the person is seen holding a red container and a spoon, possibly preparing to open the drawer.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity occurs just before operating a mobile phone?,Rolling sauce in flatbreads.,"Just before operating a mobile phone, the person is seen preparing to place a red plate into the oven.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cabinet opened before the vegetables are chopped?,No,"Yes, the cabinet is opened before the vegetables are chopped.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does operating the heat regulator happen after chopping vegetables?,Yes,"Yes, after chopping vegetables, the person operates the heat regulator to adjust the cooking temperature.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is wrapping sauce in flat bread before cutting vegetables?,No,"Yes, the person is wrapping sauce in flat bread before cutting vegetables.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I use the mobile phone before opening drawers?,Yes,"No, you do not use the mobile phone before opening drawers.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the cabinet is opened in the video?,Chopping vegetables,"Just before the cabinet is opened, the person is seen holding a red container, possibly a container of spices or a lid, and appears to be preparing to open the cabinet.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs immediately before operating the heat regulator?,Cutting vegetables with knives,"The person's hands are seen adjusting the heat regulator, likely to control the cooking process.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do right before rolling sauce in flat breads?,Cutting tomatoes,"Before rolling sauce in flat breads, you should ensure that the sauce is well-mixed and evenly distributed. You can do this by mixing the sauce with a spoon or by using a spatula to scrape the sauce from the container into the pan.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place just before using the mobile phone?,Rolling sauce in flat breads,"Just before using the mobile phone, the person is seen holding a red plate with a white lid, possibly preparing to place it on the counter or to use it in the cooking process.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done directly before opening drawers in the kitchen?,Operating the heat regulator.,"Before opening drawers in the kitchen, the person is seen placing the tortillas on the counter and then opening the drawer to reveal the tortillas inside.",11794,164640,0.0716,12152,62,15000,0,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video frame?,A kitchen.,The latest video frame shows a kitchen setting with a person preparing food on a countertop.,16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What can be seen on the stove in the video clip?,A pan with shawarma filling and bread.,"On the stove, there are several rolled tortillas, a pot of chili, a container of tortilla chips, a container of spices, a container of canned beans, a container of oil, a container of eggs, a container of onions, a container of tomatoes, a container of cilantro, a container of green onions, a container of parsley, a container of garlic, a container of onions, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes, a container of tomatoes,",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How many pans are on the stove in the video?,Two pans.,There are two pans on the stove in the video.,16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are visible on the kitchen counter in the video?,Ingredients and utensils.,"Visible objects on the kitchen counter include a cutting board with sliced tomatoes, a bowl of chopped onions, a container of green herbs, a container of spices, a red container, a plastic container with a yellow lid, a can of tomatoes, a container of flour, a container of rice, a container of cheese, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of spices, a container of",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What cooking process is happening in the new frames?,Shawarma filling is being prepared.,"In the new frames, the cooking process is focused on making tortillas filled with a mixture of vegetables and meat, with the tortillas being prepared on a stovetop.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action was the cook performing?,Adding bread to the shawarma filling.,"The cook was preparing food, specifically rolling tortillas and adding ingredients to them.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How is the cook interacting with the food?,By stirring and combining ingredients.,"The cook is actively engaged in the cooking process, using various tools and utensils to prepare the food.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the cook's technique in the video clip.,Carefully scooping and spreading filling onto bread.,"The cook demonstrates a methodical approach to preparing the ingredients, starting with the preparation of tortillas, followed by the cooking of the filling in a pot, and finally, the assembly of the tortillas into the filling. The sequence of actions is well-coordinated, showcasing the cook's expertise in cooking.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one dish being cooked simultaneously?,Yes.,"Yes, there are multiple dishes being cooked simultaneously.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the cook wearing any protective gloves in the video?,No.,"Yes, the cook is wearing red nail polish in the video.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the addition of toppings to the shawarma?,No.,"Yes, the video captures the addition of toppings to the shawarma, as the person adds the ingredients from the container to the shawarma wrap.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated before rolling sauce in flat breads?,No,"Yes, the mobile phone is operated before rolling sauce in flat breads.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I cut the tomatoes before preparing the shawarma?,Yes,"Yes, the person is seen cutting the tomatoes before preparing the shawarma.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before cutting tomatoes?,No,"Yes, the shawarma is prepared before cutting tomatoes by placing the rolled-up shawarma on a cutting board and then slicing it into smaller pieces.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I roll sauce in flat breads after cutting tomatoes?,Yes,"No, you do not roll sauce in flat breads after cutting tomatoes.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the mobile phone operated after preparing the shawarma?,Yes,"Yes, the mobile phone is operated after preparing the shawarma.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action occurs just before I operated the mobile phone?,Rolling sauce in flat breads,"Just before I operated the mobile phone, the person was seen holding a red plate with a yellow lid and a blue container.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before cutting the tomatoes?,"Nothing, it is the first action.","Before cutting the tomatoes, you should first peel them.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before preparing the shawarma?,Operating the mobile phone,"Just before preparing the shawarma, the person is seen holding a red container, possibly containing a sauce or condiment, and is about to add it to the shawarma.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, did I open the kitchen drawers before cutting vegetables?",No,"No, you didn't open the kitchen drawers before cutting vegetables.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the cooking of shawarma happen before regulating the cooker's heat?,Yes,"Yes, the cooking of shawarma happens before regulating the cooker's heat.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the mobile phone operated after the sauce is rolled in flatbreads?",Yes,"Yes, the mobile phone is operated after the sauce is rolled in flatbreads.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is heat regulation done before cutting tomatoes with a knife?,No,"Yes, the person is seen holding a knife and cutting tomatoes with a knife before starting to cut them with a spatula.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do I do before cooking shawarma?",Cut vegetables,"Before cooking shawarma, you should prepare the ingredients and set up the kitchen.",16127,217560,0.0741,16660,85,15000,204718080,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the setting shown in the video clip.,A kitchen where shawarma is being prepared.,"The video takes place in a kitchen with a wooden countertop, a black stovetop, and a tiled backsplash. The kitchen is well-equipped with various cooking utensils and ingredients, including a cutting board with chopped vegetables, a bowl of chopped onions, a bowl of tomatoes, a carton of eggs, a container of flour, a container of spices, a bottle of olive oil, a container of herbs, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped tomatoes, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped red peppers, a bowl of chopped green onions, a bowl of chopped",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is happening in these new frames?,Shawarma is being filled with ingredients.,"In these new frames, a person is preparing a dish that involves rolling tortillas filled with a mixture of vegetables and possibly meat. The person is using a spatula to scoop the mixture from a container and then placing it onto the tortillas. The kitchen counter is cluttered with various ingredients and utensils, including a bowl of chopped vegetables, a container of spices, and a bottle of oil. The person is also holding a red container, possibly containing a sauce or condiment.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video making a meal?,Yes.,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen the main location in these frames?,Yes.,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video capture the moment of grilling meat for the shawarma?,No.,"Yes, the video captures the moment of grilling meat for the shawarma, as the person is seen holding a knife and grilling the meat in a pan on the stove.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are spices being added to the food in this clip?,No.,"Yes, spices are being added to the food in the video.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma filling added to the bread before wrapping it?",Yes,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the chopping of vegetables occur before heating the pan?,No,"Yes, the chopping of vegetables occurs before heating the pan.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the stove turned off before removing the pan from heat?,Yes,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the bread placed on the pan before adding fillings?",Yes,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma served before adding sauce?,No,Yes,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do before adding the shawarma filling to the bread?,Chop vegetables,"Before adding the shawarma filling to the bread, you should first prepare the filling by mixing the ingredients in a bowl.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is done before turning off the stove?,Cook shawarma,"Before turning off the stove, the person places the tray of rolled tortillas on the counter, and the person picks up the tray of tortillas from the counter.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the immediate step before serving the shawarma?,Add sauce,The immediate step before serving the shawarma is placing the shawarma wraps on a cutting board.,21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the sauce added to the flat bread before cutting the tomatoes?",No,"No, the sauce is not added to the flat bread before cutting the tomatoes.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person operate the mobile phone after rolling the sauce in the flat breads?,Yes,"No, the person does not operate the mobile phone after rolling the sauce in the flat breads.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma prepared before the tomatoes are cut with a knife?,Yes,"Yes, the shawarma is prepared before the tomatoes are cut with a knife.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, does rolling the sauce happen before the shawarma preparation?",No,"No, the rolling the sauce happens after the shawarma preparation.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flat bread used before operating the mobile phone?,Yes,"Yes, the flat bread is used before operating the mobile phone.",21075,270480,0.0779,21756,111,15000,267337728,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What setting is portrayed in the latest clip?,A kitchen setting.,"The latest clip portrays a kitchen setting with a person preparing a meal, specifically making tortillas.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What activity is featured in the frame?,Preparing shawarma.,"The activity featured in the frame is the preparation of a meal, specifically making tortillas and adding fresh herbs to them.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma preparation process completed in the clip?,No.,"Yes, the shawarma preparation process is completed in the clip, as the shawarma wraps are being cooked in the oven, and the person is holding a shawarma wrap in their hand.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person visible in the kitchen?,No.,"Yes, there is another person visible in the kitchen, partially visible on the left side of the frame.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any cooking appliances being used?,No.,"Yes, the clip shows a stove being used for cooking, with a pot of chili and a bowl of chopped vegetables on the counter.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any sign of food already cooked in the scene?,No.,"Yes, there is a pot of chili on the stove, indicating that some food has already been cooked.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the frame wearing gloves?,No.,"No, the person in the frame is not wearing gloves.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat added to the shawarma wrap before chopping the herbs?",No,"No, the meat is not added to the shawarma wrap before chopping the herbs.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma wrap prepared before the vegetables are chopped?",Yes,"No, the shawarma wrap is not prepared before the vegetables are chopped. The video shows the shawarma wrap being prepared on the counter before the vegetables are chopped.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does chopping herbs happen after the vegetables are mixed in the bowl?,No,"No, the vegetables are mixed in the bowl after the herbs are chopped.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma meat cooked before the vegetables are cut?,Yes,"No, the shawarma meat is not cooked before the vegetables are cut.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the shawarma meat is added to the wrap in the video?,The vegetables are mixed in a bowl,"Just before the shawarma meat is added to the wrap, the person is seen holding a white plate with a shawarma wrap on it, ready to be placed on the grill.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place before the wrap is rolled up in the video?,The meat and vegetables are added to it,"Before the wrap is rolled up, the person places the tortilla on the cutting board and then uses a spatula to spread the filling evenly.",24233,323400,0.0749,25088,128,15000,308281344,64,1
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat placed on the bread before adding vegetables?",No,"No, the meat is not placed on the bread before adding vegetables.",24233,323400,0.0749,25088,128,15000,308281344,64,1
