video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.","No, there is no yellow towel on the handle of the oven.",20.0,20,179,1.0,False,313,3920,0.0798,adaptive,392,2,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,no,50.0,50,179,1.0,False,512,9800,0.0522,adaptive,784,4,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,no,50.0,50,179,1.0,False,512,9800,0.0522,adaptive,784,4,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the image you provided, the orange pot is likely to be on the stove. It is situated on the right side of the stove, which is a common place for pots during cooking. The stove is a central piece of kitchen equipment, so it's a reasonable assumption that the orange pot is there, especially if it's being used for cooking.",74.0,74,179,1.0,False,602,14504,0.0415,adaptive,980,5,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the image you provided, the orange pot is likely to be on the stove. It is situated on the right side of the stove, which is a common place for pots during cooking. The stove is a central piece of kitchen equipment, so it's a reasonable assumption that the orange pot is there, especially if it's being used for cooking.",74.0,74,179,1.0,False,602,14504,0.0415,adaptive,980,5,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.","The spices used to make yellow curry typically include turmeric, coriander, cumin, cinnamon, cardamom, and sometimes ginger and garlic. These spices are combined to create a rich, aromatic, and slightly spicy flavor profile that is characteristic of yellow curry.",108.0,108,179,1.0,False,790,21168,0.0373,adaptive,1176,6,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.","The spices used to make yellow curry typically include turmeric, coriander, cumin, cinnamon, cardamom, and sometimes ginger and garlic. These spices are combined to create a rich, aromatic, and slightly spicy flavor profile that is characteristic of yellow curry.",108.0,108,179,1.0,False,790,21168,0.0373,adaptive,1176,6,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it seems that there is a towel hanging on the wall near the sink. You can find it by looking up at the towel rack above the sink.",162.0,162,179,1.0,False,1026,31752,0.0323,adaptive,1568,8,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it seems that there is a towel hanging on the wall near the sink. You can find it by looking up at the towel rack above the sink.",162.0,162,179,1.0,False,1026,31752,0.0323,adaptive,1568,8,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.","The paper list for recording recipes is likely on the kitchen counter, near the stove. It's a common place to keep such items while cooking. If you have other kitchen items nearby, they might be close to the counter as well.",179.0,179,179,1.0,False,1080,35084,0.0308,adaptive,1764,9,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.","The paper list for recording recipes is likely on the kitchen counter, near the stove. It's a common place to keep such items while cooking. If you have other kitchen items nearby, they might be close to the counter as well.",179.0,179,179,1.0,False,1080,35084,0.0308,adaptive,1764,9,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,316,2352,0.1344,adaptive,392,2,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",trash can,12.0,12,180,1.0,False,316,2352,0.1344,adaptive,392,2,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,538,7840,0.0686,adaptive,784,4,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,538,7840,0.0686,adaptive,784,4,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","It looks like you're in the process of a DIY project, and you've encountered a bit of a challenge with the board size. If you're looking for a power cutter, you can typically find them at home improvement stores, hardware stores, or online retailers such as Amazon, Home Depot, Lowe's, or other similar stores. Make sure to choose a power cutter that is suitable for the material you're working with (in this case, wood) and that you're comfortable using. Always follow safety guidelines when operating power tools.",74.0,74,180,1.0,False,709,14504,0.0489,adaptive,980,5,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","It looks like you're in the process of a DIY project, and you've encountered a bit of a challenge with the board size. If you're looking for a power cutter, you can typically find them at home improvement stores, hardware stores, or online retailers such as Amazon, Home Depot, Lowe's, or other similar stores. Make sure to choose a power cutter that is suitable for the material you're working with (in this case, wood) and that you're comfortable using. Always follow safety guidelines when operating power tools.",74.0,74,180,1.0,False,709,14504,0.0489,adaptive,980,5,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it looks like you're in the process of a DIY project, possibly involving carpentry or construction. To find tools for strengthening a board, you would typically look for items such as a hammer, a saw, a drill, screws, nails, and possibly a level or a square for ensuring the board is straight and even.If you're in a typical home setting, these tools might be found in a toolbox or a storage area designated for tools. Here are some places you might check:1. **Toolbox or Tool Chest**: This is usually where you'll find a collection of hand tools.2. **Workbench or Table**: If you have a workbench or a table where you do your DIY projects, tools might be stored nearby.3. **Garage or Workshop**: If you have a dedicated space for working on projects, tools are likely stored there.4. **Utility Room**: Some homes have a utility room where tools and supplies are kept.5. **Cabinet or Shelf**: There might be a cabinet or shelf in your room where tools are stored.If you don't have a specific tool for the task at hand, you might need to purchase one from a hardware store or a home improvement store.",107.0,107,180,1.0,False,929,20972,0.0443,adaptive,1372,7,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it looks like you're in the process of a DIY project, possibly involving carpentry or construction. To find tools for strengthening a board, you would typically look for items such as a hammer, a saw, a drill, screws, nails, and possibly a level or a square for ensuring the board is straight and even.If you're in a typical home setting, these tools might be found in a toolbox or a storage area designated for tools. Here are some places you might check:1. **Toolbox or Tool Chest**: This is usually where you'll find a collection of hand tools.2. **Workbench or Table**: If you have a workbench or a table where you do your DIY projects, tools might be stored nearby.3. **Garage or Workshop**: If you have a dedicated space for working on projects, tools are likely stored there.4. **Utility Room**: Some homes have a utility room where tools and supplies are kept.5. **Cabinet or Shelf**: There might be a cabinet or shelf in your room where tools are stored.If you don't have a specific tool for the task at hand, you might need to purchase one from a hardware store or a home improvement store.",107.0,107,180,1.0,False,929,20972,0.0443,adaptive,1372,7,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"In the video, it appears that the person is engaged in a woodworking or construction activity, which often generates debris. While the video does not show a specific container for debris, there are a few options that could be suitable for temporarily storing the debris:1. **Bucket or Tote**: A large bucket or a plastic tote could be used to collect the debris. These are commonly used in construction and woodworking projects for holding sawdust, shavings, and other small pieces of wood.2. **Waste Bin**: If there is a waste bin nearby, it could be used to collect the debris. This would be a more permanent solution and would help keep the work area clean.3. **Cardboard Box**: A large cardboard box could be used as a temporary container for debris. This would be lightweight and easy to move around as needed.4. **Specialized Debris Collection System**: Depending on the scale of the project, there might be a specialized system in place for collecting debris, such as a vacuum system or a dust collection bag.It's important to have a plan for managing debris to keep the work area clean and safe, and to prevent damage to the surrounding environment.",142.0,142,180,1.0,False,1048,27832,0.0377,adaptive,1568,8,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"In the video, it appears that the person is engaged in a woodworking or construction activity, which often generates debris. While the video does not show a specific container for debris, there are a few options that could be suitable for temporarily storing the debris:1. **Bucket or Tote**: A large bucket or a plastic tote could be used to collect the debris. These are commonly used in construction and woodworking projects for holding sawdust, shavings, and other small pieces of wood.2. **Waste Bin**: If there is a waste bin nearby, it could be used to collect the debris. This would be a more permanent solution and would help keep the work area clean.3. **Cardboard Box**: A large cardboard box could be used as a temporary container for debris. This would be lightweight and easy to move around as needed.4. **Specialized Debris Collection System**: Depending on the scale of the project, there might be a specialized system in place for collecting debris, such as a vacuum system or a dust collection bag.It's important to have a plan for managing debris to keep the work area clean and safe, and to prevent damage to the surrounding environment.",142.0,142,180,1.0,False,1048,27832,0.0377,adaptive,1568,8,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I cannot see the green bucket you mentioned in the images provided. The images show a person working on a project, possibly related to home improvement or construction, but there is no green bucket visible in the frames. If you have any other questions or need assistance with something else, feel free to ask!",180.0,180,180,1.0,False,1288,35280,0.0365,adaptive,1960,10,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I cannot see the green bucket you mentioned in the images provided. The images show a person working on a project, possibly related to home improvement or construction, but there is no green bucket visible in the frames. If you have any other questions or need assistance with something else, feel free to ask!",180.0,180,180,1.0,False,1288,35280,0.0365,adaptive,1960,10,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,210,3920,0.0536,adaptive,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,210,3920,0.0536,adaptive,392,2,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The video shows a plastic bottle with a nozzle for cleaning on the kitchen counter. It's located near the sink, to the left of the faucet.",50.0,50,179,1.0,False,231,9800,0.0236,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","The video shows a plastic bottle with a nozzle for cleaning on the kitchen counter. It's located near the sink, to the left of the faucet.",50.0,50,179,1.0,False,231,9800,0.0236,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,300,14504,0.0207,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,300,14504,0.0207,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",yes,108.0,108,179,1.0,False,354,21168,0.0167,adaptive,980,5,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",yes,108.0,108,179,1.0,False,354,21168,0.0167,adaptive,980,5,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I am an AI and I don't have the ability to remember or see objects in a physical space. However, if you remember where you last saw the green plastic wrap box, you can try looking for it in that area. If you're still having trouble finding it, you might want to check the kitchen cabinets or drawers where you usually store kitchen supplies.",152.0,152,179,1.0,False,512,29792,0.0172,adaptive,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I am an AI and I don't have the ability to remember or see objects in a physical space. However, if you remember where you last saw the green plastic wrap box, you can try looking for it in that area. If you're still having trouble finding it, you might want to check the kitchen cabinets or drawers where you usually store kitchen supplies.",152.0,152,179,1.0,False,512,29792,0.0172,adaptive,1176,6,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.",no,179.0,179,179,1.0,False,634,35084,0.0181,adaptive,1372,7,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.",no,179.0,179,179,1.0,False,634,35084,0.0181,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,wrench,22.0,22,179,1.0,False,300,4312,0.0696,adaptive,392,2,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,wrench,22.0,22,179,1.0,False,300,4312,0.0696,adaptive,392,2,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the image, slightly to the right. It appears to be resting on a wet surface, possibly a floor in a garage or workshop setting.",50.0,50,179,1.0,False,407,9800,0.0415,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the image, slightly to the right. It appears to be resting on a wet surface, possibly a floor in a garage or workshop setting.",50.0,50,179,1.0,False,407,9800,0.0415,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,520,14504,0.0359,adaptive,784,4,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,520,14504,0.0359,adaptive,784,4,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,700,21168,0.0331,adaptive,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,700,21168,0.0331,adaptive,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,899,31752,0.0283,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,899,31752,0.0283,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",On the workbench,179.0,179,179,1.0,False,983,35084,0.028,adaptive,1568,8,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",On the workbench,179.0,179,179,1.0,False,983,35084,0.028,adaptive,1568,8,15000,0,64,1
