video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the images provided, the orange pot is likely to be on the stove. It is a common place for pots to be placed when they are not in use or when they are being used for cooking. The stove is typically located in the kitchen area, and it is a central piece of equipment for cooking. If the orange pot is not on the stove, it could be stored in a cabinet or on a shelf in the kitchen. However, given the context of the images, it is most likely to be on the stove.",74.0,74,179,1.0,False,2156,14504,0.1486,adaptive,2156,11,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,2940,21168,0.1389,adaptive,2940,15,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,2940,21168,0.1389,adaptive,2940,15,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels in the kitchen. Here are a few places you might find a towel:1. The towel hanging on the oven handle.2. The towel on the counter near the sink.3. The towel on the counter near the stove.4. The towel on the towel rack near the sink.You can check any of these locations to find a towel to wipe your hands.",162.0,162,179,1.0,False,4116,31752,0.1296,adaptive,4116,21,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels in the kitchen. Here are a few places you might find a towel:1. The towel hanging on the oven handle.2. The towel on the counter near the sink.3. The towel on the counter near the stove.4. The towel on the towel rack near the sink.You can check any of these locations to find a towel to wipe your hands.",162.0,162,179,1.0,False,4116,31752,0.1296,adaptive,4116,21,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,4116,35084,0.1173,adaptive,4116,21,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.",The paper list for recording recipes is on the counter next to the microwave.,179.0,179,179,1.0,False,4116,35084,0.1173,adaptive,4116,21,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",toilet,12.0,12,180,1.0,False,392,2352,0.1667,adaptive,392,2,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.",toilet,12.0,12,180,1.0,False,392,2352,0.1667,adaptive,392,2,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,1764,7840,0.225,adaptive,1764,9,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.",on the ground,40.0,40,180,1.0,False,1764,7840,0.225,adaptive,1764,9,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","In the video, the power cutter is located on a workbench or table, which appears to be in a workshop or garage area. It's a red and black tool, likely a circular saw or a similar cutting device, used for making precise cuts in various materials. The person in the video is seen using it to cut the board to the desired size.",74.0,74,180,1.0,False,2744,14504,0.1892,adaptive,2744,14,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","In the video, the power cutter is located on a workbench or table, which appears to be in a workshop or garage area. It's a red and black tool, likely a circular saw or a similar cutting device, used for making precise cuts in various materials. The person in the video is seen using it to cut the board to the desired size.",74.0,74,180,1.0,False,2744,14504,0.1892,adaptive,2744,14,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are looking for tools to work with the boards you are handling. Here's a list of tools that might be useful for your task:1. Circular saw - This is typically used for cutting through wood and other materials. It's often found in a toolbox or a dedicated storage area for power tools.2. Miter saw - This is another type of saw used for making precise cuts, especially at angles. It's usually stored in a toolbox or a workshop area.3. Drill - A versatile tool for drilling holes and driving screws. It's commonly found in a toolbox or a workbench.4. Screwdriver - For driving screws into the boards. You might have a manual screwdriver or a power drill with a screwdriver bit.5. Tape measure - For measuring the dimensions of the boards and the area where you plan to install them. It's usually stored in a toolbox or a desk drawer.6. Level - To ensure the boards are installed straight. It's often found in a toolbox or a shelf with other tools.7. Safety glasses - For eye protection while working with tools and materials. They are usually stored in a toolbox or a designated safety equipment area.8. Workbench - Where you can place the",107.0,107,180,1.0,False,4704,20972,0.2243,adaptive,4704,24,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you are looking for tools to work with the boards you are handling. Here's a list of tools that might be useful for your task:1. Circular saw - This is typically used for cutting through wood and other materials. It's often found in a toolbox or a dedicated storage area for power tools.2. Miter saw - This is another type of saw used for making precise cuts, especially at angles. It's usually stored in a toolbox or a workshop area.3. Drill - A versatile tool for drilling holes and driving screws. It's commonly found in a toolbox or a workbench.4. Screwdriver - For driving screws into the boards. You might have a manual screwdriver or a power drill with a screwdriver bit.5. Tape measure - For measuring the dimensions of the boards and the area where you plan to install them. It's usually stored in a toolbox or a desk drawer.6. Level - To ensure the boards are installed straight. It's often found in a toolbox or a shelf with other tools.7. Safety glasses - For eye protection while working with tools and materials. They are usually stored in a toolbox or a designated safety equipment area.8. Workbench - Where you can place the",107.0,107,180,1.0,False,4704,20972,0.2243,adaptive,4704,24,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,5684,27832,0.2042,adaptive,5684,29,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket visible near the work area, which could be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,5684,27832,0.2042,adaptive,5684,29,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't assist with that.",180.0,180,180,1.0,False,7252,35280,0.2056,adaptive,7252,37,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't assist with that.",180.0,180,180,1.0,False,7252,35280,0.2056,adaptive,7252,37,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,196,3920,0.05,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,196,3920,0.05,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.",The video shows a plastic bottle with a nozzle for cleaning on the kitchen counter.,50.0,50,179,1.0,False,196,9800,0.02,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.",The video shows a plastic bottle with a nozzle for cleaning on the kitchen counter.,50.0,50,179,1.0,False,196,9800,0.02,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to seal and protect food items.,74.0,74,179,1.0,False,196,14504,0.0135,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.",The main purpose of plastic wrap is to seal and protect food items.,74.0,74,179,1.0,False,196,14504,0.0135,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","I'm sorry, but I cannot see any oranges in the image. Can you please provide more information about where the oranges might be?",108.0,108,179,1.0,False,196,21168,0.0093,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","I'm sorry, but I cannot see any oranges in the image. Can you please provide more information about where the oranges might be?",108.0,108,179,1.0,False,196,21168,0.0093,adaptive,196,1,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,on the kitchen counter,152.0,152,179,1.0,False,588,29792,0.0197,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,on the kitchen counter,152.0,152,179,1.0,False,588,29792,0.0197,adaptive,588,3,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.",no,179.0,179,179,1.0,False,980,35084,0.0279,adaptive,980,5,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.",no,179.0,179,179,1.0,False,980,35084,0.0279,adaptive,980,5,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire in your left hand.,22.0,22,179,1.0,False,588,4312,0.1364,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire in your left hand.,22.0,22,179,1.0,False,588,4312,0.1364,adaptive,588,3,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, surrounded by various tools and equipment. It's positioned close to the wall on the left side of the frame, with other tires and automotive parts scattered around it.",50.0,50,179,1.0,False,1372,9800,0.14,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the room, surrounded by various tools and equipment. It's positioned close to the wall on the left side of the frame, with other tires and automotive parts scattered around it.",50.0,50,179,1.0,False,1372,9800,0.14,adaptive,1372,7,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,2156,14504,0.1486,adaptive,2156,11,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,2156,14504,0.1486,adaptive,2156,11,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,2548,21168,0.1204,adaptive,2548,13,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,2548,21168,0.1204,adaptive,2548,13,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,3136,31752,0.0988,adaptive,3136,16,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,3136,31752,0.0988,adaptive,3136,16,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","The video shows a person in a workshop environment working on a car's wheel. The person is seen handling tools and parts, and at one point, they are holding a tool in their right hand while standing near the car's wheel. The exact location where the tools were placed last time is not visible in the video, but it is likely that the tools are within reach on a workbench or on the floor near the person's feet.",179.0,179,179,1.0,False,4116,35084,0.1173,adaptive,4116,21,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","The video shows a person in a workshop environment working on a car's wheel. The person is seen handling tools and parts, and at one point, they are holding a tool in their right hand while standing near the car's wheel. The exact location where the tools were placed last time is not visible in the video, but it is likely that the tools are within reach on a workbench or on the floor near the person's feet.",179.0,179,179,1.0,False,4116,35084,0.1173,adaptive,4116,21,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.",yes,20.0,20,179,1.0,False,588,3920,0.15,adaptive,588,3,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e1q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.",yes,20.0,20,179,1.0,False,588,3920,0.15,adaptive,588,3,15000,0,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q1,SM,Ego,Can you see a green tool that looks like a hammer on the machine's seat?,"Yes, it looks like there is a green tool that resembles a hammer on the seat.","Yes, there is a green tool that looks like a hammer on the machine's seat.",54.0,54,179,1.0,False,784,10584,0.0741,adaptive,784,4,15000,0,64,1
