video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e0q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,33712,35084,0.9609,adaptive,33712,172,15000,1933180928,64,1
Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a,Ego__001d2d1b-d2f9-4c39-810e-6e2087ff9d5a#e1q5,CI,Ego,I want to buy some beer and mineral water. Is there a refrigerator nearby that can provide these items?,"Yes, there is a refrigerator in the place where you just bought the mineral water.","Yes, there is a refrigerator nearby that contains beer and mineral water.",179.0,179,179,1.0,False,33712,35084,0.9609,adaptive,33712,172,15000,1933180928,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.",Yes.,20.0,20,179,1.0,False,3920,3920,1.0,adaptive,3920,20,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q0,SF,Ego,Is there a yellow towel on the handle of the oven I just operated?,"Yes, I see a yellow towel, but based on your operation process, it is not possible to confirm that the machine is an oven.",Yes.,20.0,20,179,1.0,False,3920,3920,1.0,adaptive,3920,20,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,9800,9800,1.0,adaptive,9800,50,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q1,SM,Ego,I want some bananas. Are there any fruits on the table in front of me?,I see bananas on the table in front of you.,yes,50.0,50,179,1.0,False,9800,9800,1.0,adaptive,9800,50,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the video, the orange pot is likely to be on the stove. It's a common place for pots during cooking. The video shows a stove with various pots and pans, and the orange pot is one of them. It's positioned to the left of the stove, near the front edge of the countertop.",74.0,74,179,1.0,False,13328,14504,0.9189,adaptive,13328,68,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q2,LM,Ego,I am looking for an orange pot. It might be surrounded by other kitchen utensils. Can you help me think about where it might be?,"Sure, you can check the cooking area you just used; it seems there is an orange pot there.","Based on the video, the orange pot is likely to be on the stove. It's a common place for pots during cooking. The video shows a stove with various pots and pans, and the orange pot is one of them. It's positioned to the left of the stove, near the front edge of the countertop.",74.0,74,179,1.0,False,13328,14504,0.9189,adaptive,13328,68,15000,0,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,19600,21168,0.9259,adaptive,19600,100,15000,1123942400,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q3,KG,Ego,What are the spices used to make yellow curry?,"The main spices for making yellow curry are coriander, chili, cumin, white pepper, etc.",The video does not provide specific information about the spices used to make the yellow curry.,108.0,108,179,1.0,False,19600,21168,0.9259,adaptive,19600,100,15000,1123942400,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. One towel is hanging on the oven door handle, another is on the counter near the sink, and there are also some on the towel rack near the microwave. You can choose any of those towels to wipe your hands.",162.0,162,179,1.0,False,29008,31752,0.9136,adaptive,29008,148,15000,1663434752,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q4,CI,Ego,I need to use a towel to wipe my hands. Can you help me think about where to find it?,"If I am not mistaken, you can find a yellow towel on the wall or on the oven handle.","Based on the video, it looks like there are several towels visible in the kitchen. One towel is hanging on the oven door handle, another is on the counter near the sink, and there are also some on the towel rack near the microwave. You can choose any of those towels to wipe your hands.",162.0,162,179,1.0,False,29008,31752,0.9136,adaptive,29008,148,15000,1663434752,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e0q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.","Based on the video, the paper list for recording recipes is located on the kitchen counter. It is placed next to a white cutting board and a black and white box, which appears to be a container for kitchen utensils. The counter also has various kitchen items such as jars, a coffee maker, and a microwave.",179.0,179,179,1.0,False,31752,35084,0.905,adaptive,31752,162,15000,1820786688,64,1
Ego__004a7f7e-9e83-431f-bc98-859cf9024e93,Ego__004a7f7e-9e83-431f-bc98-859cf9024e93#e1q5,OS,Ego,Can you help me find where my paper list for recording recipes is? There might be other things next to it.,"You can find a similar paper list on the nearby table, and it looks like there is a microwave next to it.","Based on the video, the paper list for recording recipes is located on the kitchen counter. It is placed next to a white cutting board and a black and white box, which appears to be a container for kitchen utensils. The counter also has various kitchen items such as jars, a coffee maker, and a microwave.",179.0,179,179,1.0,False,31752,35084,0.905,adaptive,31752,162,15000,1820786688,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.","The object you're holding in your left hand appears to be a large, dark green container or barrel. It's not entirely clear what its specific use is from the image alone, but it could be for a variety of purposes such as storing water, compost, or other materials. The context of the video suggests it might be related to gardening or yard work, given the presence of a garden hose and other outdoor items in the background.",12.0,12,180,1.0,False,2352,2352,1.0,adaptive,2352,12,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q0,SF,Ego,What is that thing I just brought with my left hand?,"It is a green bucket that appears to be empty, with nothing inside it.","The object you're holding in your left hand appears to be a large, dark green container or barrel. It's not entirely clear what its specific use is from the image alone, but it could be for a variety of purposes such as storing water, compost, or other materials. The context of the video suggests it might be related to gardening or yard work, given the presence of a garden hose and other outdoor items in the background.",12.0,12,180,1.0,False,2352,2352,1.0,adaptive,2352,12,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You've placed the green bucket on the ground near the white object, which appears to be a piece of equipment or machinery. It's to the right of the white object, closer to the camera than the white object.",40.0,40,180,1.0,False,7644,7840,0.975,adaptive,7644,39,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q1,SM,Ego,Where did I put the green bucket that I just brought over?,"You bring it to support the wooden board, otherwise the board cannot be placed properly into the cutting machine.","You've placed the green bucket on the ground near the white object, which appears to be a piece of equipment or machinery. It's to the right of the white object, closer to the camera than the white object.",40.0,40,180,1.0,False,7644,7840,0.975,adaptive,7644,39,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, the power cutter appears to be on a workbench or a similar surface near the area where the board was being cut. It's likely that the power cutter is in the vicinity of the work area where the board was being processed. If you're still unsure, you might want to check the area where you were working on the board, as it's the most likely place where the power cutter would be stored or used.",74.0,74,180,1.0,False,13524,14504,0.9324,adaptive,13524,69,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q2,LM,Ego,The board seemed to be the wrong size and I needed to reconstructe it myself using a power cutter. Can you tell me where I can find my power cutter?,"Yes, the cutter is in the courtyard outside the door.","Based on the video, the power cutter appears to be on a workbench or a similar surface near the area where the board was being cut. It's likely that the power cutter is in the vicinity of the work area where the board was being processed. If you're still unsure, you might want to check the area where you were working on the board, as it's the most likely place where the power cutter would be stored or used.",74.0,74,180,1.0,False,13524,14504,0.9324,adaptive,13524,69,15000,0,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you're referring to tools that might be used for construction or carpentry purposes. Here are some tools that might be useful for strengthening a board:1. **Hammer** - For driving nails or tapping the board into place.2. **Nails** - To secure the board to a surface or another board.3. **Screws** - For a more permanent attachment, especially if you're working with a wall or another sturdy surface.4. **Tape measure** - To ensure the board is the correct size and to measure for precise cuts.5. **Pencil or marker** - For marking where to drill holes or where to place nails or screws.6. **Drill** - If you need to create holes for screws or other hardware.7. **Sandpaper** - To smooth out any rough edges or surfaces.8. **Tape** - To hold the board in place while you work on it.These tools can typically be found in a workshop, garage, or a dedicated storage area in your room. If you have a toolbox or a workbench, those are likely where you would find these items. If you don't have a specific place for tools, they might be stored in a",107.0,107,180,1.0,False,19796,20972,0.9439,adaptive,19796,101,15000,1135181824,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q3,OS,Ego,I think I need some tools to strengthen this board. Can you tell me where to find these tools in my room?,"If I remember correctly, they should be on the floor inside the room.","Based on the video, it seems you're referring to tools that might be used for construction or carpentry purposes. Here are some tools that might be useful for strengthening a board:1. **Hammer** - For driving nails or tapping the board into place.2. **Nails** - To secure the board to a surface or another board.3. **Screws** - For a more permanent attachment, especially if you're working with a wall or another sturdy surface.4. **Tape measure** - To ensure the board is the correct size and to measure for precise cuts.5. **Pencil or marker** - For marking where to drill holes or where to place nails or screws.6. **Drill** - If you need to create holes for screws or other hardware.7. **Sandpaper** - To smooth out any rough edges or surfaces.8. **Tape** - To hold the board in place while you work on it.These tools can typically be found in a workshop, garage, or a dedicated storage area in your room. If you have a toolbox or a workbench, those are likely where you would find these items. If you don't have a specific place for tools, they might be stored in a",107.0,107,180,1.0,False,19796,20972,0.9439,adaptive,19796,101,15000,1135181824,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket placed on the ground near the work area, which can be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,25480,27832,0.9155,adaptive,25480,130,15000,1461125120,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q4,KG,Ego,"Cutting boards create a lot of debris, is there something suitable nearby to temporarily store the debris like bucket or something else?",The green bucket that you just brought over would be a good choice.,"Yes, in the video, there is a blue bucket placed on the ground near the work area, which can be used to temporarily store debris while cutting the boards.",142.0,142,180,1.0,False,25480,27832,0.9155,adaptive,25480,130,15000,1461125120,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e0q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, if you're referring to a green bucket in the context of the video, it seems to be present in the room. You can see it near the center of the room, on the floor. If you need further assistance with anything else, feel free to ask!",180.0,180,180,1.0,False,32928,35280,0.9333,adaptive,32928,168,15000,1888223232,64,1
Ego__011b8b73-0ce4-4843-95ef-33b79610d212,Ego__011b8b73-0ce4-4843-95ef-33b79610d212#e1q5,CI,Ego,Is the green bucket that I just brought inside the room? Please help me look for it.,The green bucket is placed under the wooden board outside the door.,"I'm sorry, but I can't physically assist you in searching for an object. However, if you're referring to a green bucket in the context of the video, it seems to be present in the room. You can see it near the center of the room, on the floor. If you need further assistance with anything else, feel free to ask!",180.0,180,180,1.0,False,32928,35280,0.9333,adaptive,32928,168,15000,1888223232,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,784,3920,0.2,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q0,SF,Ego,What color is the box containing the chicken I am preparing for tomorrow?,It looks like the box should be blue.,blue,20.0,20,179,1.0,False,784,3920,0.2,adaptive,784,4,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.",yes,50.0,50,179,1.0,False,1568,9800,0.16,adaptive,1568,8,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.",yes,50.0,50,179,1.0,False,1568,9800,0.16,adaptive,1568,8,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to cover the chicken pieces in the blue container, likely for storage or to prevent them from drying out.",74.0,74,179,1.0,False,5292,14504,0.3649,adaptive,5292,27,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to cover the chicken pieces in the blue container, likely for storage or to prevent them from drying out.",74.0,74,179,1.0,False,5292,14504,0.3649,adaptive,5292,27,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter.,108.0,108,179,1.0,False,9800,21168,0.463,adaptive,9800,50,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.",The oranges are in the basket on the counter.,108.0,108,179,1.0,False,9800,21168,0.463,adaptive,9800,50,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,16660,29792,0.5592,adaptive,16660,85,15000,955351040,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,The green plastic wrap box is on the counter near the sink.,152.0,152,179,1.0,False,16660,29792,0.5592,adaptive,16660,85,15000,955351040,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the wall.",179.0,179,179,1.0,False,21756,35084,0.6201,adaptive,21756,111,15000,1247576064,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","Yes, there are oranges in the room. They are in a basket near the wall.",179.0,179,179,1.0,False,21756,35084,0.6201,adaptive,21756,111,15000,1247576064,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,3724,4312,0.8636,adaptive,3724,19,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,3724,4312,0.8636,adaptive,3724,19,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the workshop, close to the person's feet. It appears to be resting on a wet surface, possibly after being washed or cleaned. The workshop is cluttered with various tools, equipment, and other tires, indicating a busy and active environment.",50.0,50,179,1.0,False,8232,9800,0.84,adaptive,8232,42,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor near the center of the workshop, close to the person's feet. It appears to be resting on a wet surface, possibly after being washed or cleaned. The workshop is cluttered with various tools, equipment, and other tires, indicating a busy and active environment.",50.0,50,179,1.0,False,8232,9800,0.84,adaptive,8232,42,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,12936,14504,0.8919,adaptive,12936,66,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,12936,14504,0.8919,adaptive,12936,66,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,18424,21168,0.8704,adaptive,18424,94,15000,1056505856,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,18424,21168,0.8704,adaptive,18424,94,15000,1056505856,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,27832,31752,0.8765,adaptive,27832,142,15000,1595998208,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the red toolbox.",162.0,162,179,1.0,False,27832,31752,0.8765,adaptive,27832,142,15000,1595998208,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,31164,35084,0.8883,adaptive,31164,159,15000,1787068416,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.",You placed the tools on the workbench in the garage.,179.0,179,179,1.0,False,31164,35084,0.8883,adaptive,31164,159,15000,1787068416,64,1
Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e,Ego__02344f2e-3d7a-423a-bcba-a5ef96cde81e#e0q0,SF,Ego,Is there a broom with a green handle around the machine in front of me?,"Yes, I see a broom leaning against the machine.",yes,20.0,20,179,1.0,False,1960,3920,0.5,adaptive,1960,10,15000,0,64,1
