video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
COIN__SaID5RamHt8.mp4,COIN__SaID5RamHt8.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'raise flag'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,71.0,72,75,1.0,False,7177,14112,0.5086,7448,38,15000,0,64,1
COIN__SaID5RamHt8.mp4,COIN__SaID5RamHt8.mp4#q2,Step Verification,Is the person in the current frame still performing the 'raise the national flag'?,"['Yes', 'No']",No,B,B) No,B,100.0,74.0,75,75,1.0,False,7377,14700,0.5018,7840,40,15000,0,64,1
COIN__LLmYOcGdSvY.mp4,COIN__LLmYOcGdSvY.mp4#q0,Step Verification,Is the person in the current frame still performing the 'replace with the new drumhead'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,74.0,75,153,1.0,False,6361,14700,0.4327,6468,33,15000,0,64,1
COIN__LLmYOcGdSvY.mp4,COIN__LLmYOcGdSvY.mp4#q1,Step Localization,How long has the person in the scene been performing the 'replace with the new drumhead'?,"['6-7s', '52-53s', '20-21s', '16-17s']",52-53s,B,D) 16-17s,D,0.0,85.0,86,153,1.0,False,7061,16856,0.4189,7252,37,15000,0,64,1
COIN__LLmYOcGdSvY.mp4,COIN__LLmYOcGdSvY.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['replace drumhead', 'pitch a tent', 'prepare canvas', 'make chinese lantern']",replace drumhead,A,A) replace drumhead,A,100.0,152.0,153,153,1.0,False,11512,29988,0.3839,11760,60,15000,0,64,1
COIN__KyhiOivHI9k.mp4,COIN__KyhiOivHI9k.mp4#q0,Step Localization,How long has the person in the scene been performing the 'replace the battery'?,"['18-19s', '5-6s', '53-54s', '14-15s']",18-19s,A,D) 14-15s,D,0.0,19.0,20,82,1.0,False,2961,3920,0.7554,3136,16,15000,0,64,1
COIN__KyhiOivHI9k.mp4,COIN__KyhiOivHI9k.mp4#q1,Step Verification,Is the person in the current frame still performing the 'replace the battery'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,20.0,21,82,1.0,False,3110,4116,0.7556,3332,17,15000,0,64,1
COIN__KyhiOivHI9k.mp4,COIN__KyhiOivHI9k.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['replace battery on key to car', 'change battery of watch', 'use tapping gun', 'resize watch band']",change battery of watch,B,B) change battery of watch,B,100.0,81.0,82,82,1.0,False,10182,16072,0.6335,10584,54,15000,0,64,1
COIN__1jkA5Zr6NNs.mp4,COIN__1jkA5Zr6NNs.mp4#q0,Step Localization,How long has the person in the scene been performing the 'draw lines to mark the hole'?,"['10-11s', '55-56s', '13-14s', '17-18s']",17-18s,D,C) 13-14s,C,0.0,59.0,60,130,1.0,False,5780,11760,0.4915,5880,30,15000,0,64,1
COIN__1jkA5Zr6NNs.mp4,COIN__1jkA5Zr6NNs.mp4#q1,Step Verification,Is the person in the current frame still performing the 'draw lines to mark the hole'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,61.0,62,130,1.0,False,6099,12152,0.5019,6272,32,15000,0,64,1
COIN__1jkA5Zr6NNs.mp4,COIN__1jkA5Zr6NNs.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['clean toilet', 'clean hamster cage', 'drill hole', 'iron clothes']",drill hole,C,C) drill hole,C,100.0,129.0,130,130,1.0,False,11848,25480,0.465,12152,62,15000,0,64,1
COIN__avDdmIzMuvg.mp4,COIN__avDdmIzMuvg.mp4#q0,Step Localization,How long has the person in the scene been performing the 'remove the original protector'?,"['6-7s', '20-21s', '9-10s', '13-14s']",6-7s,A,C) 9-10s,C,0.0,85.0,86,189,1.0,False,8740,16856,0.5185,8820,45,15000,0,64,1
COIN__avDdmIzMuvg.mp4,COIN__avDdmIzMuvg.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the original protector'?,"['Yes', 'No']",No,B,B) No,B,100.0,97.0,98,189,1.0,False,9871,19208,0.5139,9996,51,15000,0,64,1
COIN__avDdmIzMuvg.mp4,COIN__avDdmIzMuvg.mp4#q2,Procedure Recall,Which action did the person perform for the longest duration in the last 60 seconds?,"['fall to the ground', 'fry eggs', 'wipe screen again', 'paste protector on the screen']",paste protector on the screen,D,D) paste protector on the screen,D,100.0,105.0,106,189,1.0,False,10174,20776,0.4897,10388,53,15000,0,64,1
COIN__avDdmIzMuvg.mp4,COIN__avDdmIzMuvg.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['refill a stapler', 'replace SIM card', 'make RJ45 cable', 'replace mobile screen protector']",replace mobile screen protector,D,D) replace mobile screen protector,D,100.0,188.0,189,189,1.0,False,18769,37044,0.5067,19012,97,15000,1090224128,64,1
COIN__Ukw1Iqk5rek.mp4,COIN__Ukw1Iqk5rek.mp4#q0,Step Localization,How long has the person in the scene been performing the 'turn off the balde screw'?,"['6-7s', '13-14s', '33-34s', '40-41s']",13-14s,B,C) 33-34s,C,0.0,70.0,71,149,1.0,False,5922,13916,0.4256,6076,31,15000,0,64,1
COIN__Ukw1Iqk5rek.mp4,COIN__Ukw1Iqk5rek.mp4#q1,Step Verification,Is the person in the current frame still performing the 'install the new blade'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,106.0,107,149,1.0,False,9271,20972,0.4421,9604,49,15000,0,64,1
COIN__Ukw1Iqk5rek.mp4,COIN__Ukw1Iqk5rek.mp4#q2,Procedure Recall,How long has the person been performing the 'install the new blade' in the last 60 seconds?,"['13-14s', '31-32s', '6-7s', '4-5s']",31-32s,B,A) 13-14s,A,0.0,125.0,126,149,1.0,False,11428,24696,0.4627,11956,61,15000,0,64,1
COIN__Ukw1Iqk5rek.mp4,COIN__Ukw1Iqk5rek.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['replace blade of a saw', 'replace hard disk', 'replace filter for air purifier', 'replace electrical outlet']",replace blade of a saw,A,A) replace blade of a saw,A,100.0,148.0,149,149,1.0,False,13620,29204,0.4664,14308,73,15000,0,64,1
COIN__PunxuZf6P1M.mp4,COIN__PunxuZf6P1M.mp4#q0,Step Verification,Is the person in the current frame still performing the 'pull the ears outwards'?,"['Yes', 'No']",No,B,B) No,B,100.0,144.0,145,146,1.0,False,12367,28420,0.4352,12544,64,15000,0,64,1
COIN__PunxuZf6P1M.mp4,COIN__PunxuZf6P1M.mp4#q1,Procedure Recall,What goal was achieved in this video?,"['use neti pot', 'use earplugs', 'draw blood', 'wash hair']",use earplugs,B,B) use earplugs,B,100.0,145.0,146,146,1.0,False,12448,28616,0.435,12740,65,15000,0,64,1
COIN__Q-uCII9Rtz0.mp4,COIN__Q-uCII9Rtz0.mp4#q0,Step Verification,Is the person in the current frame still performing the 'unscrew the screws used to fix the screen'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,58.5,59,95,1.0,False,5341,11564,0.4619,5488,28,15000,0,64,1
COIN__Q-uCII9Rtz0.mp4,COIN__Q-uCII9Rtz0.mp4#q1,Goal/Step Prediction,My goal is 'replace laptop screen'. What are the next steps I should take?,"['fasten the strap', 'close the front door or cover of the printer', 'unscrew the screws used to fix the screen', 'install the new screen']",install the new screen,D,C) unscrew the screws used to fix the screen,C,0.0,68.0,69,95,1.0,False,6640,13524,0.491,6860,35,15000,0,64,1
COIN__Q-uCII9Rtz0.mp4,COIN__Q-uCII9Rtz0.mp4#q2,Step Localization,How long has the person in the scene been performing the 'reset and screw on the screws'?,"['31-32s', '6-7s', '12-13s', '29-30s']",6-7s,B,D) 29-30s,D,0.0,82.0,83,95,1.0,False,8100,16268,0.4979,8428,43,15000,0,64,1
COIN__Q-uCII9Rtz0.mp4,COIN__Q-uCII9Rtz0.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace laptop screen'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,94.0,95,95,1.0,False,9049,18620,0.486,9408,48,15000,0,64,1
COIN__lIWz4YiPDEE.mp4,COIN__lIWz4YiPDEE.mp4#q0,Step Verification,Is the person in the current frame still performing the 'paste and level the wallpaper'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,170.0,171,205,1.0,False,18455,33516,0.5506,18620,95,15000,1067745280,64,1
COIN__lIWz4YiPDEE.mp4,COIN__lIWz4YiPDEE.mp4#q1,Procedure Recall,How long has the person been performing the 'crop the wallpaper' in the last 60 seconds?,"['71-72s', '19-20s', '24-25s', '5-6s']",5-6s,D,D) 5-6s,D,100.0,175.0,176,205,1.0,False,18983,34496,0.5503,19208,98,15000,1101463552,64,1
COIN__lIWz4YiPDEE.mp4,COIN__lIWz4YiPDEE.mp4#q2,Step Localization,How long has the person in the scene been performing the 'crop the wallpaper'?,"['12-13s', '5-6s', '10-11s', '24-25s']",12-13s,A,C) 10-11s,C,0.0,182.0,183,205,1.0,False,19810,35868,0.5523,20188,103,15000,1157660672,64,1
COIN__lIWz4YiPDEE.mp4,COIN__lIWz4YiPDEE.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['hang wallpaper', 'use triple beam balance', 'wrap gift box', 'make flower press']",hang wallpaper,A,A) hang wallpaper,A,100.0,204.0,205,205,1.0,False,22392,40180,0.5573,22932,117,15000,1315012608,64,1
COIN__b2H8ph_FnTE.mp4,COIN__b2H8ph_FnTE.mp4#q0,Step Verification,Is the person in the current frame still performing the 'prepare and add the tea'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,44.0,45,89,1.0,False,3288,8820,0.3728,3332,17,15000,0,64,1
COIN__b2H8ph_FnTE.mp4,COIN__b2H8ph_FnTE.mp4#q1,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['make sugar coated haws', 'make tea', 'make cookie', 'make chocolate']",make tea,B,B) make tea,B,100.0,84.0,85,89,1.0,False,5985,16660,0.3592,6076,31,15000,0,64,1
COIN__b2H8ph_FnTE.mp4,COIN__b2H8ph_FnTE.mp4#q2,Procedure Recall,Which action did the person perform for the longest duration in the last 30 seconds?,"['dig a pit with proper size', 'pour the tea into the vessel', 'add some water to the tea', 'put in the oil to fry']",add some water to the tea,C,C) add some water to the tea,C,100.0,87.0,88,89,1.0,False,6097,17248,0.3535,6272,32,15000,0,64,1
COIN__b2H8ph_FnTE.mp4,COIN__b2H8ph_FnTE.mp4#q3,Step Localization,How long has the person in the scene been performing the 'pour the tea into the vessel'?,"['8-9s', '19-20s', '5-6s', '33-34s']",5-6s,C,A) 8-9s,A,0.0,88.0,89,89,1.0,False,6175,17444,0.354,6468,33,15000,0,64,1
COIN__upjoZBy9tf0.mp4,COIN__upjoZBy9tf0.mp4#q0,Goal/Step Prediction,My goal is 'perform CPR'. What are the next steps I should take?,"['check the breath of the patient', 'stir the ingredients', 'take out the slice of bread', 'do artificial breathing to the patient']",do artificial breathing to the patient,D,D) do artificial breathing to the patient,D,100.0,14.0,15,22,1.0,False,1356,2940,0.4612,1372,7,15000,0,64,1
COIN__upjoZBy9tf0.mp4,COIN__upjoZBy9tf0.mp4#q1,Procedure Recall,Which action did the person perform for the longest duration in the last 15 seconds?,"['sow on the soil', 'check the breath of the patient', 'rub back and forth with potatoes or rust remover', 'do artificial breathing to the patient']",do artificial breathing to the patient,D,D) do artificial breathing to the patient,D,100.0,16.0,17,22,1.0,False,1495,3332,0.4487,1568,8,15000,0,64,1
COIN__upjoZBy9tf0.mp4,COIN__upjoZBy9tf0.mp4#q2,Step Verification,Is the person in the current frame still performing the 'do artificial breathing to the patient'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,21.0,22,22,1.0,False,1869,4312,0.4334,1960,10,15000,0,64,1
COIN__2ESPauwYUnQ.mp4,COIN__2ESPauwYUnQ.mp4#q0,Step Localization,How long has the person in the scene been performing the 'iron the cloths with the iron'?,"['18-19s', '15-16s', '12-13s', '7-8s']",7-8s,D,A) 18-19s,A,0.0,23.0,24,31,1.0,False,2337,4704,0.4968,2352,12,15000,0,64,1
COIN__2ESPauwYUnQ.mp4,COIN__2ESPauwYUnQ.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'clean leather seat'?,"['Yes', 'No']",No,B,B) No,B,100.0,29.0,30,31,1.0,False,2737,5880,0.4655,2940,15,15000,0,64,1
COIN__2ESPauwYUnQ.mp4,COIN__2ESPauwYUnQ.mp4#q2,Step Verification,Is the person in the current frame still performing the 'iron the cloths with the iron'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,33.0,31,31,1.0,True,2875,6076,0.4732,3136,16,15000,0,64,1
COIN__OCFe6dROvq4.mp4,COIN__OCFe6dROvq4.mp4#q0,Step Verification,Is the person in the current frame still performing the 'put the thread on the spool'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,45.0,46,76,1.0,False,4279,9016,0.4746,4312,22,15000,0,64,1
COIN__OCFe6dROvq4.mp4,COIN__OCFe6dROvq4.mp4#q1,Step Localization,How long has the person in the scene been performing the 'twine round the thread'?,"['14-15s', '59-60s', '7-8s', '11-12s']",14-15s,A,A) 14-15s,A,100.0,60.0,61,76,1.0,False,6234,11956,0.5214,6272,32,15000,0,64,1
COIN__OCFe6dROvq4.mp4,COIN__OCFe6dROvq4.mp4#q2,Procedure Recall,Which action did the person perform for the longest duration in the last 30 seconds?,"['expand the flag', 'thread thorugh the needle', 'twine round the thread', 'clean up the interior of thepumpkin']",twine round the thread,C,B) thread thorugh the needle,B,0.0,75.0,76,76,1.0,False,8449,14896,0.5672,8624,44,15000,0,64,1
COIN__wq0bNYQKpCY.mp4,COIN__wq0bNYQKpCY.mp4#q0,Step Verification,Is the person in the current frame still performing the 'pour the egg into the pot'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,44.0,45,124,1.0,False,5919,8820,0.6711,6076,31,15000,0,64,1
COIN__wq0bNYQKpCY.mp4,COIN__wq0bNYQKpCY.mp4#q1,Step Localization,How long has the person in the scene been performing the 'fry eggs'?,"['9-10s', '16-17s', '50-51s', '5-6s']",5-6s,D,A) 9-10s,A,0.0,51.0,52,124,1.0,False,6877,10192,0.6747,7056,36,15000,0,64,1
COIN__wq0bNYQKpCY.mp4,COIN__wq0bNYQKpCY.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['make french fries', 'boil noodles', 'make salmon', 'cook omelet']",cook omelet,D,D) cook omelet,D,100.0,123.0,124,124,1.0,False,15351,24304,0.6316,15680,80,15000,899153920,64,1
COIN__2y1mQz3nTAU.mp4,COIN__2y1mQz3nTAU.mp4#q0,Step Localization,How long has the person in the scene been performing the 'put the sample to be measured on the balance'?,"['54-55s', '7-8s', '20-21s', '9-10s']",54-55s,A,B) 7-8s,B,0.0,53.0,54,131,1.0,False,4632,10584,0.4376,4704,24,15000,0,64,1
COIN__2y1mQz3nTAU.mp4,COIN__2y1mQz3nTAU.mp4#q1,Step Verification,Is the person in the current frame still performing the 'put the weight until the balance is balanced'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,115.0,116,131,1.0,False,9238,22736,0.4063,9408,48,15000,0,64,1
COIN__2y1mQz3nTAU.mp4,COIN__2y1mQz3nTAU.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['set up a hamster cage', 'use analytical balance', 'use triple beam balance', 'make paper dice']",use triple beam balance,C,C) use triple beam balance,C,100.0,130.0,131,131,1.0,False,10059,25676,0.3918,10388,53,15000,0,64,1
COIN__9oZ8EEr-w2o.mp4,COIN__9oZ8EEr-w2o.mp4#q0,Step Localization,How long has the person in the scene been performing the 'check the old chain'?,"['85-86s', '32-33s', '6-7s', '16-17s']",6-7s,C,D) 16-17s,D,0.0,59.0,60,169,1.0,False,9302,11760,0.791,9408,48,15000,0,64,1
COIN__9oZ8EEr-w2o.mp4,COIN__9oZ8EEr-w2o.mp4#q1,Step Verification,Is the person in the current frame still performing the 'check the old chain'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,61.0,62,169,1.0,False,9627,12152,0.7922,9800,50,15000,0,64,1
COIN__9oZ8EEr-w2o.mp4,COIN__9oZ8EEr-w2o.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'change bike chain'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,168.0,169,169,1.0,False,27018,33124,0.8157,27244,139,15000,1562279936,64,1
COIN__eB6ZjmlmEG0.mp4,COIN__eB6ZjmlmEG0.mp4#q0,Step Verification,Is the person in the current frame still performing the 'soak and wash the rice'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,56.0,57,81,1.0,False,7127,11172,0.6379,7252,37,15000,0,64,1
COIN__eB6ZjmlmEG0.mp4,COIN__eB6ZjmlmEG0.mp4#q1,Procedure Recall,Which action did the person perform for the longest duration in the last 30 seconds?,"['install the door', 'cook the rice by rice cooker', 'tighten the blade screw', 'soak and wash the rice']",soak and wash the rice,D,D) soak and wash the rice,D,100.0,64.0,65,81,1.0,False,8058,12740,0.6325,8232,42,15000,0,64,1
COIN__eB6ZjmlmEG0.mp4,COIN__eB6ZjmlmEG0.mp4#q2,Step Localization,How long has the person in the scene been performing the 'put the washed rice into the rice cooker'?,"['10-11s', '17-18s', '13-14s', '23-24s']",23-24s,D,C) 13-14s,C,0.0,74.0,75,81,1.0,False,9237,14700,0.6284,9604,49,15000,0,64,1
COIN__eB6ZjmlmEG0.mp4,COIN__eB6ZjmlmEG0.mp4#q3,Goal/Step Prediction,My goal is 'use rice cooker to cook rice'. What are the next steps I should take?,"['put the washed rice into the rice cooker', 'cook the rice by rice cooker', 'lift the barbell directly over the head', 'take out the shell']",cook the rice by rice cooker,B,A) put the washed rice into the rice cooker,A,0.0,80.0,81,81,1.0,False,10217,15876,0.6436,10584,54,15000,0,64,1
COIN__WQKsdi8jpUM.mp4,COIN__WQKsdi8jpUM.mp4#q0,Step Localization,How long has the person in the scene been performing the 'place gasket at injury'?,"['7-8s', '13-14s', '25-26s', '22-23s']",7-8s,A,A) 7-8s,A,100.0,9.0,10,35,1.0,False,485,1960,0.2474,588,3,15000,0,64,1
COIN__WQKsdi8jpUM.mp4,COIN__WQKsdi8jpUM.mp4#q1,Step Verification,Is the person in the current frame still performing the 'place gasket at injury'?,"['Yes', 'No']",No,B,B) No,B,100.0,12.0,13,35,1.0,False,729,2548,0.2861,980,5,15000,0,64,1
COIN__WQKsdi8jpUM.mp4,COIN__WQKsdi8jpUM.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'shave beard'?,"['Yes', 'No']",No,B,B) No,B,100.0,34.0,35,35,1.0,False,2871,6860,0.4185,3136,16,15000,0,64,1
COIN__eSCMGTYhJeg.mp4,COIN__eSCMGTYhJeg.mp4#q0,Step Localization,How long has the person in the scene been performing the 'unscrew the screw and take out the needle'?,"['9-10s', '14-15s', '11-12s', '29-30s']",14-15s,B,A) 9-10s,A,0.0,78.0,79,132,1.0,False,4952,15484,0.3198,5096,26,15000,0,64,1
COIN__eSCMGTYhJeg.mp4,COIN__eSCMGTYhJeg.mp4#q1,Procedure Recall,What actions did the person not perform in the last 60 seconds?,"['unscrew the screw and take out the needle', 'screw on the screw', 'let the flat side of the new needle towards the jack and insert the new needle', 'cut the packing paper']",cut the packing paper,D,D) cut the packing paper,D,100.0,127.0,128,132,1.0,False,8562,25088,0.3413,8820,45,15000,0,64,1
COIN__eSCMGTYhJeg.mp4,COIN__eSCMGTYhJeg.mp4#q2,Step Verification,Is the person in the current frame still performing the 'screw on the screw'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,131.0,132,132,1.0,False,8873,25872,0.343,9212,47,15000,0,64,1
COIN__Aj8iLckSntc.mp4,COIN__Aj8iLckSntc.mp4#q0,Step Verification,Is the person in the current frame still performing the 'pick up the button'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,52.0,53,55,1.0,False,1876,10388,0.1806,1960,10,15000,0,64,1
COIN__Aj8iLckSntc.mp4,COIN__Aj8iLckSntc.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'clean laptop keyboard'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,54.0,55,55,1.0,False,1876,10780,0.174,1960,10,15000,0,64,1
COIN__HlwAARAdM2c.mp4,COIN__HlwAARAdM2c.mp4#q0,Step Localization,How long has the person in the scene been performing the 'scratch scales'?,"['71-72s', '5-6s', '12-13s', '29-30s']",12-13s,C,B) 5-6s,B,0.0,59.0,60,156,1.0,False,5877,11760,0.4997,5880,30,15000,0,64,1
COIN__HlwAARAdM2c.mp4,COIN__HlwAARAdM2c.mp4#q1,Step Verification,Is the person in the current frame still performing the 'scratch scales'?,"['Yes', 'No']",Yes,A,A) Yes,A,100.0,65.0,66,156,1.0,False,6527,12936,0.5046,6664,34,15000,0,64,1
COIN__HlwAARAdM2c.mp4,COIN__HlwAARAdM2c.mp4#q2,Procedure Recall,How long has the person been performing the 'remove the intestines and blood vessels' in the last 90 seconds?,"['49-50s', '28-29s', '11-12s', '76-77s']",11-12s,C,A) 49-50s,A,0.0,147.0,148,156,1.0,False,16245,29008,0.56,16464,84,15000,944111616,64,1
COIN__HlwAARAdM2c.mp4,COIN__HlwAARAdM2c.mp4#q3,Goal/Step Prediction,My goal is 'clean fish'. What are the next steps I should take?,"['remove the gill', 'clean the scratch', 'clean toys and hamster cages', 'cut the head']",cut the head,D,D) cut the head,D,100.0,155.0,156,156,1.0,False,17300,30576,0.5658,17640,90,15000,1011548160,64,1
COIN__3JkTv99kpvo.mp4,COIN__3JkTv99kpvo.mp4#q0,Step Verification,Is the person in the current frame still performing the 'insert a new toner cartridge'?,"['Yes', 'No']",No,B,A) Yes,A,0.0,49.0,50,50,1.0,False,3981,9800,0.4062,4116,21,15000,0,64,1
