video_id,question_id,task,source,question,answer,pred_answer,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,prune_cache,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","In the image you provided, there is a plastic bottle with a nozzle, which appears to be a cleaning product, located on the counter to the left of the sink. It's near the edge of the counter, closer to the left side of the image.",50.0,50,179,1.0,False,243,9800,0.0248,pad,9800,50,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q1,SM,Ego,Can you help me find if there is a plastic bottle with a nozzle for cleaning near me?,"You can check in front of the sink; there are many bottles there, and the one you're looking for might be among them.","In the image you provided, there is a plastic bottle with a nozzle, which appears to be a cleaning product, located on the counter to the left of the sink. It's near the edge of the counter, closer to the left side of the image.",50.0,50,179,1.0,False,243,9800,0.0248,pad,9800,50,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,336,14504,0.0232,pad,14504,74,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q2,KG,Ego,What is the main purpose of plastic wrap?,"Plastic wrap can block moisture and prevent air from directly contacting food. It is primarily used in the kitchen for cooking, holding food, and storing food.","The main purpose of plastic wrap is to seal and protect food items, keeping them fresh and preventing contamination.",74.0,74,179,1.0,False,336,14504,0.0232,pad,14504,74,15000,0,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","It looks like there are no oranges in the image you provided. The kitchen counter and sink area are visible, but there are no oranges or any other fruits in sight. If you need to eat oranges, you might want to check the fruit bowl or any other place where you usually store fruits in your home.",108.0,108,179,1.0,False,433,21168,0.0205,pad,21168,108,15000,1213857792,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q3,OS,Ego,I want to eat some oranges. Do you know where I can find them?,"If I’m not mistaken, the oranges are in a box near the corner of the nearby wall.","It looks like there are no oranges in the image you provided. The kitchen counter and sink area are visible, but there are no oranges or any other fruits in sight. If you need to eat oranges, you might want to check the fruit bowl or any other place where you usually store fruits in your home.",108.0,108,179,1.0,False,433,21168,0.0205,pad,21168,108,15000,1213857792,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I don't have any information about a green plastic wrap box or any other objects you might be looking for. It seems like you might be referring to something that is not visible in the images provided. If you could provide more context or details, I might be able to help you better.",152.0,152,179,1.0,False,626,29792,0.021,pad,29792,152,15000,1708392448,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q4,LM,Ego,I am looking for the green plastic wrap box I just used. Do you remember where it is?,You can check near the sink where you were earlier.,"I'm sorry, but I don't have any information about a green plastic wrap box or any other objects you might be looking for. It seems like you might be referring to something that is not visible in the images provided. If you could provide more context or details, I might be able to help you better.",152.0,152,179,1.0,False,626,29792,0.021,pad,29792,152,15000,1708392448,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e0q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","No, there are no oranges in the room.",179.0,179,179,1.0,False,810,35084,0.0231,pad,35084,179,15000,2011856896,64,1
Ego__01e543ee-3d11-4b12-9428-192cc042f399,Ego__01e543ee-3d11-4b12-9428-192cc042f399#e1q5,CI,Ego,Are there any oranges in the room? I want to eat some.,"Yes, in the room that resembles a kitchen, you can find some oranges in the corner of the wall.","No, there are no oranges in the room.",179.0,179,179,1.0,False,810,35084,0.0231,pad,35084,179,15000,2011856896,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,307,4312,0.0712,pad,4312,22,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q0,SF,Ego,What am I holding in my left hand?,It looks like you are holding a black tire in your left hand.,You are holding a tire iron in your left hand.,22.0,22,179,1.0,False,307,4312,0.0712,pad,4312,22,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor, specifically on a surface that appears to be a garage floor. It's near a workbench and some other equipment, suggesting that it might be in a workshop or a garage where vehicle maintenance is performed.",50.0,50,179,1.0,False,432,9800,0.0441,pad,9800,50,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q1,SM,Ego,The tire I just brought is placed somewhere; please briefly describe the location.,"You place the tire near the door, where the wall is blue, and there are other tires around.","The tire you brought is placed on the floor, specifically on a surface that appears to be a garage floor. It's near a workbench and some other equipment, suggesting that it might be in a workshop or a garage where vehicle maintenance is performed.",50.0,50,179,1.0,False,432,9800,0.0441,pad,9800,50,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,573,14504,0.0395,pad,14504,74,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q2,LM,Ego,Is there a round table in the room where I just placed the tools?,"Yes, if I am not mistaken, there is a round table in the room.",no,74.0,74,179,1.0,False,573,14504,0.0395,pad,14504,74,15000,0,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,778,21168,0.0368,pad,21168,108,15000,1213857792,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q3,KG,Ego,Which country is Audi's car manufacturer from?,"Audi is a German car manufacturer, primarily engaged in the design, development, manufacturing, and sale of luxury cars, supercars, and heavy-duty machines.",Audi is a car manufacturer from Germany.,108.0,108,179,1.0,False,778,21168,0.0368,pad,21168,108,15000,1213857792,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,1053,31752,0.0332,pad,31752,162,15000,1820786688,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q4,OS,Ego,I am looking for a black trash can. Can you tell me its approximate location?,You can check near the door next to you; I see that there seems to be a black plastic bin there.,"The black trash can is located near the wall, close to the door.",162.0,162,179,1.0,False,1053,31752,0.0332,pad,31752,162,15000,1820786688,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e0q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","It looks like you're in a workshop or garage environment, and there are various tools scattered around. It's difficult to determine exactly where you placed the tools last time without more specific information, but you might want to check the toolboxes, workbench, or any designated storage areas for tools in the area. If you remember any distinctive markings or labels on the tools, that could help narrow down their location.",179.0,179,179,1.0,False,1149,35084,0.0327,pad,35084,179,15000,2011856896,64,1
Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39,Ego__01e9637c-d3cd-4679-baa1-5c3846c28b39#e1q5,CI,Ego,Where did I place the tools last time?,"Last time, you placed the tools on a round table.","It looks like you're in a workshop or garage environment, and there are various tools scattered around. It's difficult to determine exactly where you placed the tools last time without more specific information, but you might want to check the toolboxes, workbench, or any designated storage areas for tools in the area. If you remember any distinctive markings or labels on the tools, that could help narrow down their location.",179.0,179,179,1.0,False,1149,35084,0.0327,pad,35084,179,15000,2011856896,64,1
