video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
AutoEvalMetaData__116,1305,ACR,What is she doing?,"['She is eating food.', 'She is ordering.', 'She is fixing her hair.', 'She is driving the car.']",She is fixing her hair.,C,A) She is eating food.,A,0.0,1128.4,1129,1143,1.0,False,35913,221284,0.1623,36064,184,15000,443154432,64,1
AutoEvalMetaData__116,1304,ACR,What is she doing?,"['She is talking with the man.', 'She is eating food.', 'She is driving the car.', 'She is scooping soup into a bowl.']",She is scooping soup into a bowl.,D,A) She is talking with the man.,A,0.0,1142.4,1143,1143,1.0,False,36516,224028,0.163,36848,188,15000,452788224,64,1
AutoEvalMetaData__117,1245,ACR,What is the player in the burgundy jersey doing?,"['He is preparing to take a corner kick.', 'He is taking a free kick.', 'He is getting ready to throw-in the ball.', 'He is dribbling the ball towards the goal.']",He is taking a free kick.,B,D) He is dribbling the ball towards the goal.,D,0.0,3.21,4,82,1.0,False,343,784,0.4375,392,2,15000,0,64,1
AutoEvalMetaData__117,1246,ACR,What is the player in the blue jersey doing with the ball near the goal?,"['The player in the blue jersey is juggling the ball.', 'The player in the blue jersey is dribbling the ball.', 'The player in the blue jersey is passing the ball.', 'The player in the blue jersey is shooting the ball.']",The player in the blue jersey is dribbling the ball.,B,B) The player in the blue jersey is dribbling the ball.,B,100.0,24.59,25,82,1.0,False,1182,4900,0.2412,1372,7,15000,0,64,1
AutoEvalMetaData__117,1248,ACR,How is the player in red interacting with the player in blue near the goal?,"['The player in red is tackling the player in blue.', 'The player in red is pushing the player in blue away from the goal.', 'The player in red is trying to steal the ball from the player in blue.', 'The player in red is blocking the player in blue.']",The player in red is tackling the player in blue.,A,A) The player in red is tackling the player in blue.,A,100.0,80.91,81,82,1.0,False,3808,15876,0.2399,4116,21,15000,0,64,1
AutoEvalMetaData__117,1247,ACR,What is the player with blue jersey doing with the ball?,"['The player is preparing to take a corner kick to set up a scoring opportunity.', 'The player is shooting the ball toward the goal from outside the box.', 'The player is faking out an opponent and then crossing the ball.', 'The player is dribbling past a defender while controlling the ball.']",The player is faking out an opponent and then crossing the ball.,C,D) The player is dribbling past a defender while controlling the ball.,D,0.0,81.91,82,82,1.0,False,3881,16072,0.2415,4312,22,15000,0,64,1
AutoEvalMetaData__117,1249,ACR,What is the goalkeeper doing?,"['The goalkeeper is diving.', 'The goalkeeper is vaulting.', 'The goalkeeper is stretching.', 'The goalkeeper is plunging.']",The goalkeeper is diving.,A,A) The goalkeeper is diving.,A,100.0,81.92,82,82,1.0,False,3881,16072,0.2415,4312,22,15000,0,64,1
AutoEvalMetaData__118,1417,OCR,What date is the event taking place?,"['09-18-2023', 'SEPT 16, 2023', 'Sep-16-2023', '08-29-2023']","SEPT 16, 2023",B,"B) SEPT 16, 2023",B,100.0,198.7,199,594,1.0,False,6737,39004,0.1727,6860,35,15000,0,64,1
AutoEvalMetaData__118,1415,OCR,What date is the event taking place?,"['09-18-2023', 'SEPT 16, 2023', 'Sep-16-2023', '08-29-2023']",09-18-2023,A,C) Sep-16-2023,C,0.0,328.7,329,594,1.0,False,11181,64484,0.1734,11368,58,15000,0,64,1
AutoEvalMetaData__118,1416,OCR,What date is the event taking place?,"['09-18-2023', 'SEPT 16, 2023', 'Sep-16-2023', '08-29-2023']",Sep-16-2023,C,C) Sep-16-2023,C,100.0,630.7,594,594,1.0,True,19043,116424,0.1636,19404,99,15000,238436352,64,1
AutoEvalMetaData__119,798,STU,How is the oil spread initially in the frying pan?,"['The oil is applied with a spray bottle to ensure a light and even distribution.', 'The oil is dripped in small amounts and spread with a brush to coat the pan surface.', 'The oil is placed in the center of the pan and then tilted around until it evenly covers the base.', 'The oil is poured and swirled to cover the pan evenly.']",The oil is poured and swirled to cover the pan evenly.,D,C) The oil is placed in the center of the pan and then tilted around,C,0.0,63.2,64,238,1.0,False,3266,12544,0.2604,3332,17,15000,0,64,1
AutoEvalMetaData__119,797,STU,Which way is this person twisting the knob?,"['Fast to the right', 'Slow to the right', 'Fast to the left', 'Slow to the left']",Slow to the right,B,A) Fast to the right,A,0.0,69.2,70,238,1.0,False,3549,13720,0.2587,3724,19,15000,0,64,1
AutoEvalMetaData__119,1098,ATR,"What type of pan is being used, based on its appearance?","['Cast iron pan with a shiny black surface.', 'Copper pan with a rustic look.', 'Stainless steel pan with a mirror-like finish.', 'Non-stick gray pan with wooden handle.']",Non-stick gray pan with wooden handle.,D,D) Non-stick gray pan with wooden handle.,D,100.0,237.14,238,238,1.0,False,6983,46648,0.1497,7252,37,15000,0,64,1
AutoEvalMetaData__12,1257,ACR,What is he doing?,"['He is playing football.', 'He is playing basketball.', 'He is playing baseball.', 'He is playing tennis.']",He is playing football.,A,B) He is playing basketball.,B,0.0,60.64,61,210,1.0,False,1908,11956,0.1596,1960,10,15000,0,64,1
AutoEvalMetaData__12,1258,ACR,What is he doing?,"['He is playing football.', 'He is playing guitar.', 'He is playing baseball.', 'He is playing tennis.']",He is playing guitar.,B,B) He is playing guitar.,B,100.0,97.64,98,210,1.0,False,3119,19208,0.1624,3332,17,15000,0,64,1
AutoEvalMetaData__12,870,OJR,What is the child playing with at the table?,"['A toy drum set.', 'A guitar.', 'A football.', 'A musical keyboard toy.']",A musical keyboard toy.,D,D) A musical keyboard toy.,D,100.0,99.88,100,210,1.0,False,3256,19600,0.1661,3528,18,15000,0,64,1
AutoEvalMetaData__12,1259,ACR,What is he doing?,"['He is playing football.', 'He is playing guitar.', 'He is playing Electronic organ.', 'He is playing tennis.']",He is playing Electronic organ.,C,B) He is playing guitar.,B,0.0,101.64,102,210,1.0,False,3290,19992,0.1646,3724,19,15000,0,64,1
AutoEvalMetaData__12,1260,ACR,What is he doing?,"['He is playing football.', 'He is playing guitar.', 'He is playing Electronic organ.', 'He is playing chess.']",He is playing chess.,D,D) He is playing chess.,D,100.0,115.64,116,210,1.0,False,3727,22736,0.1639,4312,22,15000,0,64,1
AutoEvalMetaData__12,871,OJR,How many children are visible?,"['3', '1', '2', '5']",1,B,C) 2,C,0.0,126.76,127,210,1.0,False,4057,24892,0.163,4704,24,15000,0,64,1
AutoEvalMetaData__12,1256,ACR,What is the boy with glasses concentrating on?,"['He is drawing on a large piece of paper.', 'He is writing in his notebook.', 'He is painting a colorful landscape.', 'He is solving a complex puzzle.']",He is drawing on a large piece of paper.,A,B) He is writing in his notebook.,B,0.0,209.64,210,210,1.0,False,7238,41160,0.1759,8036,41,15000,0,64,1
AutoEvalMetaData__120,1055,ATR,How is her expression in the close-up?,"['Neutral.', 'Thoughtful.', 'Relaxed.', 'Content.']",Relaxed.,C,B) Thoughtful.,B,0.0,249.05,250,250,1.0,False,3453,49000,0.0705,3528,18,15000,0,64,1
AutoEvalMetaData__122,1336,OCR,What is the name of the object with high acceleration and top speed?,"['Bulldawg Engine', 'RAW Engine', 'Dragon Engine', 'Cyclone-X Engine']",Dragon Engine,C,C) Dragon Engine.,C,100.0,59.9,60,874,1.0,False,2018,11760,0.1716,2156,11,15000,0,64,1
AutoEvalMetaData__122,1337,OCR,What name is displayed at the top of the list on the left?,"['ForgePhantom', 'Yzuei', 'Patches', 'ScrapMan']",ScrapMan,D,B) Yzuei,B,0.0,100.78,101,874,1.0,False,3285,19796,0.1659,3528,18,15000,0,64,1
AutoEvalMetaData__122,1339,OCR,Which player is right in front?,"['ForgePhantom', 'Yzuei', 'Patches', 'ScrapMan']",Patches,C,A) ForgePhantom,A,0.0,413.78,414,874,1.0,False,13186,81144,0.1625,13524,69,15000,0,64,1
AutoEvalMetaData__122,1338,OCR,Which player is right in front?,"['ForgePhantom', 'Yzuei', 'Patches', 'ScrapMan']",ScrapMan,D,A) ForgePhantom,A,0.0,873.78,874,874,1.0,False,26688,171304,0.1558,27048,138,15000,332365824,64,1
AutoEvalMetaData__124,931,OJR,What color is his tie?,"['Rainbow Colors', 'Black', 'purple', 'Blue']",purple,C,C) purple,C,100.0,97.39,98,432,1.0,False,2930,19208,0.1525,2940,15,15000,0,64,1
AutoEvalMetaData__124,927,OJR,How many people are sitting on the bench?,"['There are three people occupying the bench.', 'Four people are seated on the bench.', 'Two people are on the bench.', 'One person is seated on the bench.']",Two people are on the bench.,C,A) There are three people occupying the bench.,A,0.0,263.1,264,432,1.0,False,9562,51744,0.1848,9604,49,15000,0,64,1
AutoEvalMetaData__124,928,OJR,How many people are sitting on the bench?,"['There are three people occupying the bench.', 'Four people are seated on the bench.', 'Two people are on the bench.', 'One person is seated on the bench.']",One person is seated on the bench.,D,A) There are three people occupying the bench.,A,0.0,301.1,302,432,1.0,False,10626,59192,0.1795,10780,55,15000,0,64,1
AutoEvalMetaData__124,929,OJR,How many people appear together in this part?,"['Three people are seen together.', 'Four people are seen together.', 'Two people are seen together.', 'Five people are seen together.']",Two people are seen together.,C,A) Three people are seen together.,A,0.0,429.39,430,432,1.0,False,14596,84280,0.1732,14896,76,15000,0,64,1
AutoEvalMetaData__124,930,OJR,What color is his tie?,"['Rainbow Colors', 'Black', 'purple', 'Blue']",Rainbow Colors,A,C) purple,C,0.0,431.39,432,432,1.0,False,14686,84672,0.1734,15092,77,15000,185450496,64,1
AutoEvalMetaData__129,1266,ACR,What is the person in the white outfit doing?,"['Lying down on a frozen lake, adjusting the sights on their rifle.', 'Standing on top of a snowy hill, peering through binoculars towards the horizon.', 'Hiding behind a snowdrift,having a drink.', 'Hiding behind a snowdrift, setting up a camera on a tripod.']","Hiding behind a snowdrift,having a drink.",C,"B) Standing on top of a snowy hill, peering through binoculars",B,0.0,193.85,194,281,1.0,False,9418,38024,0.2477,9604,49,15000,0,64,1
AutoEvalMetaData__129,1267,ACR,What is the person in the white outfit doing?,"['The individual is walking briskly.', 'The person is tiptoeing quietly.', 'The person is jogging energetically.', 'The person is sniping the enemy opposite.']",The person is sniping the enemy opposite.,D,D) The person is sniping the enemy opposite.,D,100.0,280.85,281,281,1.0,False,13559,55076,0.2462,13916,71,15000,0,64,1
AutoEvalMetaData__13,1096,ATR,What type of clothing is he wearing?,"['dark-colored pants', 'light-colored shirt', 'denim jeans', 'woolen jacket']",light-colored shirt,B,B) light-colored shirt,B,100.0,227.32,228,230,1.0,False,7386,44688,0.1653,7448,38,15000,0,64,1
AutoEvalMetaData__13,1097,ATR,How does his facial expression appear?,"['His facial expression appears tense and serious.', 'His facial expression appears happy and relaxed.', 'His facial expression appears sad and thoughtful.', 'His facial expression appears calm and focused.']",His facial expression appears calm and focused.,D,D) His facial expression appears calm and focused.,D,100.0,229.32,230,230,1.0,False,7427,45080,0.1648,7644,39,15000,0,64,1
AutoEvalMetaData__130,921,OJR,What weapon is being used?,"['The weapon being used is an M416.', 'The weapon being used is a 98K.', 'The weapon being used is a pan.', 'The weapon being used is a Remington 870 shotgun.']",The weapon being used is a 98K.,B,D) The weapon being used is a Remington 870 shotgun.,D,0.0,19.18,20,50,1.0,False,1122,3920,0.2862,1176,6,15000,0,64,1
