video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
COIN__KyloEdIDxAw.mp4,COIN__KyloEdIDxAw.mp4#q1,Procedure Recall,What actions did the person perform in sequence in the last 60 seconds?,"['install fan bracket -> install fans and lights -> install fan tray', 'remove old lamp fixed support -> install fan bracket -> install fans and lights', 'install fan tray -> remove old lamp fixed support -> install fan bracket', 'install fan bracket -> install fan tray -> install fans and lights']",install fan bracket -> install fan tray -> install fans and lights,D,D) install fan bracket -> install fan tray -> install fans and lightsExplanation,D,100.0,72.0,0,0,1.0,False,True,64,1
COIN__KyloEdIDxAw.mp4,COIN__KyloEdIDxAw.mp4#q2,Step Localization,How long has the person in the scene been performing the 'install fans and lights'?,"['80-81s', '13-14s', '11-12s', '8-9s']",80-81s,A,A) 80-81s.,A,100.0,129.0,0,0,1.0,False,True,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'make matcha tea'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to make matcha tea involves steeping green,B,0.0,71.0,0,0,1.0,False,True,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q1,Step Localization,How long has the person in the scene been performing the 'brew tea and stir'?,"['39-40s', '5-6s', '19-20s', '31-32s']",19-20s,C,A) 39-40s.,A,0.0,71.0,0,0,1.0,False,True,64,1
COIN__CyQONZLFJdM.mp4,COIN__CyQONZLFJdM.mp4#q2,Step Verification,Is the person in the current frame still performing the 'brew tea and stir'?,"['Yes', 'No']",No,B,B).,B,100.0,73.0,0,0,1.0,False,True,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q0,Step Localization,How long has the person in the scene been performing the 'cut branches'?,"['20-21s', '17-18s', '35-36s', '8-9s']",35-36s,C,B) 17-18s.,B,0.0,51.0,0,0,1.0,False,True,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'cut cantaloupe'?,"['Yes', 'No']",No,B,B).,B,100.0,105.0,0,0,1.0,False,True,64,1
COIN__9KHaiyoGn3c.mp4,COIN__9KHaiyoGn3c.mp4#q2,Step Verification,Is the person in the current frame still performing the 'connect branches'?,"['Yes', 'No']",No,B,B).,B,100.0,107.0,0,0,1.0,False,True,64,1
COIN__zVz6o08g5Po.mp4,COIN__zVz6o08g5Po.mp4#q0,Step Verification,Is the person in the current frame still performing the 'put the melted soap block into the vessel'?,"['Yes', 'No']",No,B,B) No,B,100.0,147.0,0,0,1.0,False,True,64,1
COIN__zVz6o08g5Po.mp4,COIN__zVz6o08g5Po.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'make flower press'?,"['Yes', 'No']",No,B,B)Explanation: The correct procedure to make a flower press involves using a press,B,100.0,161.0,0,0,1.0,False,True,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q0,Step Verification,Is the person in the current frame still performing the 'take off the shell'?,"['Yes', 'No']",No,B,B) No,B,100.0,43.0,0,0,1.0,False,True,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q1,Step Localization,How long has the person in the scene been performing the 'absorb some ink slowly'?,"['35-36s', '9-10s', '11-12s', '24-25s']",24-25s,D,B) 9-10s.,B,0.0,90.0,0,0,1.0,False,True,64,1
COIN__oAhRt-867vA.mp4,COIN__oAhRt-867vA.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'refill fountain pen'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,109.0,0,0,1.0,False,True,64,1
COIN__838Wcv3qI7c.mp4,COIN__838Wcv3qI7c.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace a wiper head'?,"['Yes', 'No']",No,B,B) No,B,100.0,26.0,0,0,1.0,False,True,64,1
COIN__838Wcv3qI7c.mp4,COIN__838Wcv3qI7c.mp4#q1,Step Verification,Is the person in the current frame still performing the 'cross the rope to wrap the bolt'?,"['Yes', 'No']",No,B,B) No,B,100.0,28.5,0,0,1.0,False,True,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q0,Step Localization,How long has the person in the scene been performing the 'run the toaster and adjust'?,"['13-14s', '28-29s', '26-27s', '9-10s']",26-27s,C,C) 26-27s.,C,100.0,40.0,0,0,1.0,False,True,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q1,Step Verification,Is the person in the current frame still performing the 'run the toaster and adjust'?,"['Yes', 'No']",No,B,B) No,B,100.0,46.5,0,0,1.0,False,True,64,1
COIN__sJRiAsVpnZM.mp4,COIN__sJRiAsVpnZM.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'use toaster'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to achieve the 'use toaster' is to,B,0.0,57.0,0,0,1.0,False,True,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q0,Step Localization,How long has the person in the scene been performing the 'cut the old chain'?,"['17-18s', '7-8s', '57-58s', '15-16s']",17-18s,A,A) 17-18s.,A,100.0,25.0,0,0,1.0,False,True,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q1,Step Verification,Is the person in the current frame still performing the 'cut the old chain'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,48.0,0,0,1.0,False,True,64,1
COIN__cvXWaIOcnjg.mp4,COIN__cvXWaIOcnjg.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'park parallel'?,"['Yes', 'No']",No,B,B).,B,100.0,100.0,0,0,1.0,False,True,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q0,Step Localization,How long has the person in the scene been performing the 'add different kinds of ingredients'?,"['6-7s', '13-14s', '18-19s', '84-85s']",6-7s,A,A) 6-7s.,A,100.0,12.0,0,0,1.0,False,True,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q1,Step Verification,Is the person in the current frame still performing the 'add different kinds of ingredients'?,"['Yes', 'No']",No,B,B).,B,100.0,47.0,0,0,1.0,False,True,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q2,Goal/Step Prediction,My goal is 'make slime with glue'. What are the next steps I should take?,"['jack up the car', 'rub and drag the materials', 'rise to the sky', 'add different kinds of ingredients']",rub and drag the materials,B,D) add different kinds of ingredients.,D,0.0,123.0,0,0,1.0,False,True,64,1
COIN__2UKB6oC0gWk.mp4,COIN__2UKB6oC0gWk.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'hang wallpaper'?,"['Yes', 'No']",No,B,B) No,B,100.0,224.0,0,0,1.0,False,True,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q0,Step Localization,How long has the person in the scene been performing the 'remove the shrimp shell'?,"['31-32s', '7-8s', '15-16s', '12-13s']",15-16s,C,A) 31-32s.,A,0.0,39.0,0,0,1.0,False,True,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the tail'?,"['Yes', 'No']",Yes,A,B).,B,0.0,58.0,0,0,1.0,False,True,64,1
COIN__2PgKjllCSE4.mp4,COIN__2PgKjllCSE4.mp4#q2,Procedure Recall,What actions did the person not perform in the last 30 seconds?,"['remove the vein', 'remove the tail', 'remove the head', 'remove the shrimp shell']",remove the head,C,D) remove the shrimp shell.,D,0.0,67.0,0,0,1.0,False,True,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q0,Goal/Step Prediction,My goal is 'sow'. What are the next steps I should take?,"['cover with some soil', 'dig some holes on the soil', 'take out the goods', 'install the back cover and waterproof ring']",cover with some soil,A,B) dig some holes on the soil.Explanation: When setting up a back,B,0.0,52.0,0,0,1.0,False,True,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q1,Step Verification,Is the person in the current frame still performing the 'sow on the soil'?,"['Yes', 'No']",No,B,B).,B,100.0,54.0,0,0,1.0,False,True,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q2,Step Localization,How long has the person in the scene been performing the 'cover with some soil'?,"['15-16s', '8-9s', '23-24s', '13-14s']",23-24s,C,B) 8-9s.,B,0.0,74.0,0,0,1.0,False,True,64,1
COIN__8_dukhGND48.mp4,COIN__8_dukhGND48.mp4#q3,Procedure Recall,Did the person follow the correct procedure to achieve the 'cut grape fruit'?,"['Yes', 'No']",No,B,B)Explanation: The correct procedure to cut grape fruit is to use a knife,B,100.0,79.0,0,0,1.0,False,True,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q0,Step Localization,How long has the person in the scene been performing the 'remove the light housing or shell and bulb'?,"['12-13s', '117-118s', '15-16s', '31-32s']",15-16s,C,B) 117-118s.,B,0.0,28.0,0,0,1.0,False,True,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the light housing or shell and bulb'?,"['Yes', 'No']",No,B,B) No,B,100.0,32.0,0,0,1.0,False,True,64,1
COIN__KSvbu9oDR1M.mp4,COIN__KSvbu9oDR1M.mp4#q2,Procedure Recall,How long has the person been performing the 'install the bulb and light housing or shell' in the last 90 seconds?,"['42-43s', '13-14s', '39-40s', '37-38s']",42-43s,A,A) 42-43s.,A,100.0,108.0,0,0,1.0,False,True,64,1
COIN__krvDtvfiIw0.mp4,COIN__krvDtvfiIw0.mp4#q0,Step Verification,Is the person in the current frame still performing the 'screw on the screws'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,47.0,0,0,1.0,False,True,64,1
COIN__krvDtvfiIw0.mp4,COIN__krvDtvfiIw0.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace toilet seat'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,56.0,0,0,1.0,False,True,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q0,Step Verification,Is the person in the current frame still performing the 'bent the paperclips by hands'?,"['Yes', 'No']",Yes,A,B).,B,0.0,33.0,0,0,1.0,False,True,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q1,Step Localization,How long has the person in the scene been performing the 'bent the paperclips by hands'?,"['18-19s', '12-13s', '33-34s', '10-11s']",33-34s,C,C) 33-34s.,C,100.0,37.0,0,0,1.0,False,True,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q2,Procedure Recall,How long has the person been performing the 'bent the paperclips by hands' in the last 60 seconds?,"['36-37s', '19-20s', '27-28s', '17-18s']",36-37s,A,A) 36-37s.,A,100.0,68.0,0,0,1.0,False,True,64,1
COIN__274YXGoi6WI.mp4,COIN__274YXGoi6WI.mp4#q3,Goal/Step Prediction,My goal is 'open a lock with paperclips'. What are the next steps I should take?,"['insert the paperclips into the lock hole', 'connect the chair and the base', 'put the hamster back into the hamster cage', 'twist the paperclips by hands']",twist the paperclips by hands,D,A) insert the paperclips into the lock hole.,A,0.0,74.0,0,0,1.0,False,True,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'cut ingredients'?,"['Yes', 'No']",No,B,B) No,B,100.0,53.0,0,0,1.0,False,True,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q1,Step Localization,How long has the person in the scene been performing the 'put the ingredients into the bowl'?,"['15-16s', '11-12s', '9-10s', '18-19s']",11-12s,B,C) 9-10s.,C,0.0,65.0,0,0,1.0,False,True,64,1
COIN__IjUCaiTbgGQ.mp4,COIN__IjUCaiTbgGQ.mp4#q2,Procedure Recall,Which action did the person perform for the longest duration in the last 90 seconds?,"['cut ingredients', 'cross the rope to wrap the bolt', 'shake and juice', 'put the ingredients into the bowl']",put the ingredients into the bowl,D,B) Cross the rope to wrap the bolt.,B,0.0,118.0,0,0,1.0,False,True,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q0,Step Verification,Is the person in the current frame still performing the 'wipe the dish'?,"['Yes', 'No']",No,B,B) No,B,100.0,71.0,0,0,1.0,False,True,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q1,Procedure Recall,Which action did the person perform for the longest duration in the last 30 seconds?,"['wipe the dish', 'add detergent and make bubble', 'insert the quilt into the quilt cover', 'cook the rice by rice cooker']",wipe the dish,A,B) add detergent and make bubble.,B,0.0,171.0,0,0,1.0,False,True,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q2,Step Localization,How long has the person in the scene been performing the 'wipe the dish'?,"['36-37s', '15-16s', '38-39s', '22-23s']",15-16s,B,A) 36-37s.,A,0.0,194.0,0,0,1.0,False,True,64,1
COIN__xKcZIxOIWLA.mp4,COIN__xKcZIxOIWLA.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['wash dish', 'make bed', 'clean leather seat', 'clean wooden floor']",wash dish,A,C) clean leather seat.,C,0.0,199.0,0,0,1.0,False,True,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q0,Step Localization,How long has the person in the scene been performing the 'prepare the frame'?,"['21-22s', '28-29s', '23-24s', '13-14s']",28-29s,B,A) 21-22s.,A,0.0,39.0,0,0,1.0,False,True,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q1,Step Verification,Is the person in the current frame still performing the 'stick or bind flower to the frame'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,82.0,0,0,1.0,False,True,64,1
COIN__o9XCE5T-618.mp4,COIN__o9XCE5T-618.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'make flower crown'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to achieve the'make flower crown' involves,B,0.0,111.0,0,0,1.0,False,True,64,1
COIN__cgV0LBR-mAQ.mp4,COIN__cgV0LBR-mAQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'pump up the fuel'?,"['Yes', 'No']",No,B,B) No,B,100.0,50.0,0,0,1.0,False,True,64,1
COIN__cgV0LBR-mAQ.mp4,COIN__cgV0LBR-mAQ.mp4#q1,Procedure Recall,What goal was achieved in this video?,"['refill a lighter', 'make RJ45 cable', 'resize watch band', 'refill mechanical pencils']",refill a lighter,A,A) refill a lighterExplanation: The video shows a person refilling a,A,100.0,69.0,0,0,1.0,False,True,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q0,Goal/Step Prediction,My goal is 'change mobile phone battery'. What are the next steps I should take?,"['pick up the back cover of the phone with the cymbal', 'load a new battery', 'show the whole rope again', 'restore the fixed battery components and the back cover']",restore the fixed battery components and the back cover,D,D) restore the fixed battery components and the back coverThe next steps you,D,100.0,72.0,0,0,1.0,False,True,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q1,Step Verification,Is the person in the current frame still performing the 'restore the fixed battery components and the back cover'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,75.0,0,0,1.0,False,True,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q2,Procedure Recall,How long has the person been performing the 'pick up the back cover of the phone with the cymbal' in the last 60 seconds?,"['3-4s', '5-6s', '41-42s', '92-93s']",3-4s,A,C) 41-42s.,C,0.0,75.0,0,0,1.0,False,True,64,1
COIN__Kj0sIE39sEQ.mp4,COIN__Kj0sIE39sEQ.mp4#q3,Step Localization,How long has the person in the scene been performing the 'restore the fixed battery components and the back cover'?,"['14-15s', '5-6s', '33-34s', '8-9s']",5-6s,B,A) 14-15s.,A,0.0,76.0,0,0,1.0,False,True,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the air nozzle'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,26.0,0,0,1.0,False,True,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q1,Step Localization,How long has the person in the scene been performing the 'pump up to the tire'?,"['27-28s', '31-32s', '10-11s', '12-13s']",31-32s,B,A) 27-28s.,A,0.0,56.0,0,0,1.0,False,True,64,1
COIN__fPRxNzdSTMo.mp4,COIN__fPRxNzdSTMo.mp4#q2,Procedure Recall,What goal was achieved in this video?,"['change bike chain', 'pump up bicycle tire', 'patch bike inner tube', 'replace rearview mirror glass']",pump up bicycle tire,B,B) pump up bicycle tire.,B,100.0,62.0,0,0,1.0,False,True,64,1
COIN__sCH9opZLXZQ.mp4,COIN__sCH9opZLXZQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the new faucet'?,"['Yes', 'No']",No,B,B) No,B,100.0,60.0,0,0,1.0,False,True,64,1
COIN__sCH9opZLXZQ.mp4,COIN__sCH9opZLXZQ.mp4#q1,Procedure Recall,Did the person follow the correct procedure to achieve the 'replace faucet'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to replace a faucet is to turn off the,B,0.0,69.0,0,0,1.0,False,True,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q0,Step Verification,Is the person in the current frame still performing the 'press the SIM card slot back'?,"['Yes', 'No']",Yes,A,B) No,B,0.0,91.0,0,0,1.0,False,True,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q1,Procedure Recall,How long has the person been performing the 'press the SIM card slot back' in the last 60 seconds?,"['12-13s', '21-22s', '4-5s', '8-9s']",8-9s,D,A) 12-13s.,A,0.0,117.0,0,0,1.0,False,True,64,1
COIN__06NsSFYAPJQ.mp4,COIN__06NsSFYAPJQ.mp4#q2,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['make wireless earbuds', 'replace battery on TV control', 'replace SIM card', 'refill a lighter']",replace SIM card,C,A) make wireless earbudsThe video shows the person performing a series,A,0.0,156.0,0,0,1.0,False,True,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q0,Step Verification,Is the person in the current frame still performing the 'reveal the glue from the face'?,"['Yes', 'No']",Yes,A,B).,B,0.0,40.0,0,0,1.0,False,True,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q1,Procedure Recall,What actions did the person not perform in the last 90 seconds?,"['wipe the glue to a layer', 'reveal the glue from the face', 'install the new pin board', 'pour some glue to the face']",install the new pin board,C,D) pour some glue to the face.,D,0.0,116.0,0,0,1.0,False,True,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q2,Step Localization,How long has the person in the scene been performing the 'wipe the glue to a layer'?,"['43-44s', '49-50s', '16-17s', '7-8s']",43-44s,A,A) 43-44s.,A,100.0,136.0,0,0,1.0,False,True,64,1
COIN__F5--S6uZwT8.mp4,COIN__F5--S6uZwT8.mp4#q3,Goal/Step Prediction,"Based on the series of actions performed by the person in the video, what is the ultimate goal?","['bandage dog paw', 'use earplugs', 'shave beard', 'remove blackheads with glue']",remove blackheads with glue,D,A) bandage dog paw,A,0.0,138.0,0,0,1.0,False,True,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q0,Step Verification,Is the person in the current frame still performing the 'check the breath of the patient'?,"['Yes', 'No']",No,B,B).,B,100.0,8.0,0,0,1.0,False,True,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q1,Goal/Step Prediction,My goal is 'perform CPR'. What are the next steps I should take?,"['check the foreign matter in the mouse', 'cook the rice by rice cooker', 'press the chest of the patient', 'wipe nose']",press the chest of the patient,C,C) press the chest of the patient.,C,100.0,53.0,0,0,1.0,False,True,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q2,Step Localization,How long has the person in the scene been performing the 'press the chest of the patient'?,"['25-26s', '11-12s', '13-14s', '6-7s']",6-7s,D,D) 6-7s.,D,100.0,58.0,0,0,1.0,False,True,64,1
COIN__czr_jFII8sI.mp4,COIN__czr_jFII8sI.mp4#q3,Procedure Recall,What goal was achieved in this video?,"['wash dog', 'perform CPR', 'use neti pot', 'remove blackheads with glue']",perform CPR,B,A) wash dog.,A,0.0,64.0,0,0,1.0,False,True,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q0,Procedure Recall,How long has the person been performing the 'remove the door knob' in the last 90 seconds?,"['19-20s', '38-39s', '12-13s', '3-4s']",38-39s,B,B) 38-39s.,B,100.0,100.0,0,0,1.0,False,True,64,1
COIN__Pp54a03fSYA.mp4,COIN__Pp54a03fSYA.mp4#q1,Step Verification,Is the person in the current frame still performing the 'remove the bolt and pin board'?,"['Yes', 'No']",No,B,B) No,B,100.0,111.0,0,0,1.0,False,True,64,1
COIN__ETiowy9GJ3c.mp4,COIN__ETiowy9GJ3c.mp4#q0,Procedure Recall,Did the person follow the correct procedure to achieve the 'install closestool'?,"['Yes', 'No']",Yes,A,B)Explanation: The correct procedure to achieve the 'install closestool' is,B,0.0,64.0,0,0,1.0,False,True,64,1
COIN__ETiowy9GJ3c.mp4,COIN__ETiowy9GJ3c.mp4#q1,Step Verification,Is the person in the current frame still performing the 'install the new wax ring'?,"['Yes', 'No']",No,B,B) No,B,100.0,64.5,0,0,1.0,False,True,64,1
COIN__KDzcCipCpsU.mp4,COIN__KDzcCipCpsU.mp4#q0,Step Verification,Is the person in the current frame still performing the 'take off the shell'?,"['Yes', 'No']",No,B,B) No,B,100.0,23.0,0,0,1.0,False,True,64,1
COIN__KDzcCipCpsU.mp4,COIN__KDzcCipCpsU.mp4#q1,Step Localization,How long has the person in the scene been performing the 'absorb some ink slowly'?,"['19-20s', '10-11s', '21-22s', '7-8s']",10-11s,B,D) 7-8s.,D,0.0,45.0,0,0,1.0,False,True,64,1
COIN__KDzcCipCpsU.mp4,COIN__KDzcCipCpsU.mp4#q2,Procedure Recall,Did the person follow the correct procedure to achieve the 'refill mechanical pencils'?,"['Yes', 'No']",No,B,B).,B,100.0,76.0,0,0,1.0,False,True,64,1
COIN__Veayb1NucTA.mp4,COIN__Veayb1NucTA.mp4#q0,Procedure Recall,Which action did the person perform for the longest duration in the last 15 seconds?,"['roll and rub the earplugs', 'fix the ground nail', 'shave carefully on the face', 'pull the ears outwards']",pull the ears outwards,D,A) roll and rub the earplugs.,A,0.0,17.0,0,0,1.0,False,True,64,1
COIN__Veayb1NucTA.mp4,COIN__Veayb1NucTA.mp4#q1,Step Localization,How long has the person in the scene been performing the 'insert the earplugs into the ears'?,"['14-15s', '26-27s', '8-9s', '17-18s']",8-9s,C,C) 8-9s.,C,100.0,22.0,0,0,1.0,False,True,64,1
COIN__Veayb1NucTA.mp4,COIN__Veayb1NucTA.mp4#q2,Step Verification,Is the person in the current frame still performing the 'insert the earplugs into the ears'?,"['Yes', 'No']",No,B,B) No,B,100.0,28.0,0,0,1.0,False,True,64,1
COIN__9JfOMHERRTw.mp4,COIN__9JfOMHERRTw.mp4#q0,Procedure Recall,What goal was achieved in this video?,"['iron clothes', 'remove crayon from walls', 'make bed', 'pack sleeping bag']",pack sleeping bag,D,B) remove crayon from walls.,B,0.0,36.0,0,0,1.0,False,True,64,1
COIN__9JfOMHERRTw.mp4,COIN__9JfOMHERRTw.mp4#q1,Step Verification,Is the person in the current frame still performing the 'pack the sleeping bag'?,"['Yes', 'No']",No,B,B) No,B,100.0,37.0,0,0,1.0,False,True,64,1
COIN__8WMmXD5l9fY.mp4,COIN__8WMmXD5l9fY.mp4#q0,Step Verification,Is the person in the current frame still performing the 'install the air nozzle'?,"['Yes', 'No']",No,B,B) No,B,100.0,40.0,0,0,1.0,False,True,64,1
